Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 963 | 983 | 19 | 75823 | 1 | 100
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 992 | 1011 | 19 | 75824 | 1 | 100
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 75825 | 2 | 100
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 75826 | 2 | 100
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 75827 | 2 | 100
381 | Revision_381/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 75828 | 2 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 75829 | 3 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 75830 | 3 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 20 | 75831 | 4 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 20 | 75832 | 4 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 20 | 75833 | 4 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 20 | 75834 | 4 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 75835 | 5 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 75836 | 5 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 75837 | 6 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 75838 | 6 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 75839 | 7 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 75840 | 7 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 75841 | 8 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 75842 | 8 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 75843 | 9 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 75844 | 9 | 100
381 | Revision_381/Jmol/src/freeware/PrintfFormat.java | U | 2082 | 2095 | 17 | 75845 | 10 | 100
