Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 963 | 983 | 19 | 127935 | 1 | 100
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 992 | 1011 | 19 | 127936 | 1 | 100
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 127937 | 2 | 100
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 127938 | 2 | 100
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 127939 | 2 | 100
729 | Revision_729/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 127940 | 2 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 127941 | 3 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 127942 | 3 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 20 | 127943 | 4 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 20 | 127944 | 4 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 20 | 127945 | 4 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 20 | 127946 | 4 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 127947 | 5 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 127948 | 5 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 127949 | 6 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 127950 | 6 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 127951 | 7 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 127952 | 7 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 127953 | 8 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 127954 | 8 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 127955 | 9 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 127956 | 9 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2082 | 2095 | 17 | 127957 | 10 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2225 | 2238 | 17 | 127958 | 10 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2095 | 2104 | 12 | 127959 | 11 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2238 | 2247 | 12 | 127960 | 11 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2265 | 2269 | 5 | 127961 | 12 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 2277 | 2281 | 5 | 127962 | 12 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 3438 | 3445 | 9 | 127963 | 13 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 3470 | 3477 | 9 | 127964 | 13 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 3492 | 3496 | 5 | 127965 | 14 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 3514 | 3518 | 5 | 127966 | 14 | 100
729 | Revision_729/Jmol/src/freeware/PrintfFormat.java | U | 3538 | 3542 | 5 | 127967 | 14 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 122 | 126 | 5 | 127968 | 15 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 121 | 125 | 5 | 127969 | 15 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 122 | 126 | 5 | 127970 | 15 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 140 | 145 | 6 | 127971 | 16 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 140 | 145 | 6 | 127972 | 16 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 139 | 144 | 6 | 127973 | 16 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 158 | 184 | 21 | 127974 | 17 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 157 | 183 | 21 | 127975 | 17 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 158 | 184 | 21 | 127976 | 17 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 191 | 202 | 11 | 127977 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/PovrayDialog.java | U | 452 | 463 | 11 | 127978 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Animate.java | U | 544 | 555 | 11 | 127979 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/PreferencesDialog.java | U | 1074 | 1085 | 11 | 127980 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/CrystalPropertiesDialog.java | U | 1600 | 1611 | 11 | 127981 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/MeasurementList.java | U | 341 | 352 | 11 | 127982 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 190 | 201 | 11 | 127983 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Measure.java | U | 296 | 307 | 11 | 127984 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Vibrate.java | U | 615 | 626 | 11 | 127985 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 191 | 202 | 11 | 127986 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 200 | 211 | 11 | 127987 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/AtomTypeTable.java | U | 274 | 285 | 11 | 127988 | 18 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Animate.java | U | 355 | 363 | 8 | 127989 | 19 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Vibrate.java | U | 723 | 731 | 8 | 127990 | 19 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Animate.java | U | 569 | 573 | 5 | 127991 | 20 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Vibrate.java | U | 518 | 522 | 5 | 127992 | 20 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Animate.java | U | 595 | 601 | 7 | 127993 | 21 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Vibrate.java | U | 535 | 541 | 7 | 127994 | 21 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/Animate.java | U | 674 | 681 | 5 | 127995 | 22 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/CrystalPropertiesDialog.java | U | 1712 | 1719 | 5 | 127996 | 22 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/applet/NonJavaSort.java | U | 30 | 38 | 7 | 127997 | 23 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/UseJavaSort.java | U | 35 | 43 | 7 | 127998 | 23 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/CalculateChemicalShifts.java | U | 159 | 164 | 5 | 127999 | 24 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 355 | 360 | 5 | 128000 | 24 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/MakeCrystal.java | U | 149 | 154 | 5 | 128001 | 24 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/ChemFile.java | U | 119 | 125 | 6 | 128002 | 25 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/ChemFile.java | U | 141 | 147 | 6 | 128003 | 25 | 100
729 | Revision_729/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 220 | 225 | 5 | 128004 | 26 | 100
