Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 963 | 983 | 19 | 63211 | 1 | 100
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 992 | 1011 | 19 | 63212 | 1 | 100
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 63213 | 2 | 100
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 63214 | 2 | 100
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 63215 | 2 | 100
306 | Revision_306/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 63216 | 2 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 103 | 107 | 5 | 63217 | 3 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 103 | 107 | 5 | 63218 | 3 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 103 | 107 | 5 | 63219 | 3 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 121 | 126 | 6 | 63220 | 4 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 121 | 126 | 6 | 63221 | 4 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 121 | 126 | 6 | 63222 | 4 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 139 | 165 | 21 | 63223 | 5 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 139 | 165 | 21 | 63224 | 5 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 139 | 165 | 21 | 63225 | 5 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 172 | 183 | 11 | 63226 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 169 | 180 | 11 | 63227 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 172 | 183 | 11 | 63228 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomTypeTable.java | U | 234 | 245 | 11 | 63229 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/PovrayDialog.java | U | 342 | 353 | 11 | 63230 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Animate.java | U | 427 | 438 | 11 | 63231 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Vibrate.java | U | 541 | 552 | 11 | 63232 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 172 | 183 | 11 | 63233 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Preferences.java | U | 1062 | 1073 | 11 | 63234 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/MeasurementList.java | U | 312 | 323 | 11 | 63235 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Measure.java | U | 259 | 270 | 11 | 63236 | 6 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Aces2Reader.java | U | 75 | 81 | 5 | 63237 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | U | 71 | 77 | 5 | 63238 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 69 | 73 | 5 | 63239 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 68 | 72 | 5 | 63240 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 71 | 75 | 5 | 63241 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ADFReader.java | U | 71 | 75 | 5 | 63242 | 7 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Aces2Reader.java | U | 89 | 96 | 5 | 63243 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | U | 85 | 92 | 5 | 63244 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 80 | 87 | 5 | 63245 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 83 | 90 | 5 | 63246 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ADFReader.java | U | 81 | 88 | 5 | 63247 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 81 | 88 | 5 | 63248 | 8 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Aces2Reader.java | U | 137 | 144 | 6 | 63249 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | U | 154 | 164 | 6 | 63250 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 130 | 137 | 6 | 63251 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 152 | 159 | 6 | 63252 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/GamessReader.java | U | 152 | 159 | 6 | 63253 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 131 | 138 | 6 | 63254 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/Gaussian98Reader.java | U | 151 | 161 | 6 | 63255 | 9 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ADFReader.java | U | 215 | 233 | 22 | 63256 | 10 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 207 | 225 | 22 | 63257 | 10 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 208 | 226 | 22 | 63258 | 10 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 223 | 241 | 22 | 63259 | 10 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ADFReader.java | U | 249 | 256 | 7 | 63260 | 11 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomicSymbol.java | U | 71 | 79 | 7 | 63261 | 11 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ADFReader.java | U | 273 | 311 | 39 | 63262 | 12 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomicSymbol.java | U | 31 | 69 | 39 | 63263 | 12 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Angle.java | U | 57 | 65 | 6 | 63264 | 13 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Dihedral.java | U | 63 | 71 | 6 | 63265 | 13 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Animate.java | U | 269 | 277 | 8 | 63266 | 14 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Vibrate.java | U | 650 | 658 | 8 | 63267 | 14 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Animate.java | U | 452 | 456 | 5 | 63268 | 15 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Vibrate.java | U | 441 | 445 | 5 | 63269 | 15 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Animate.java | U | 478 | 484 | 7 | 63270 | 16 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Vibrate.java | U | 458 | 464 | 7 | 63271 | 16 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomType.java | U | 184 | 189 | 6 | 63272 | 17 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/AtomRenderer.java | U | 78 | 83 | 6 | 63273 | 17 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomType.java | U | 252 | 265 | 11 | 63274 | 18 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/AtomRenderer.java | U | 150 | 163 | 11 | 63275 | 18 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomType.java | U | 280 | 284 | 5 | 63276 | 19 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/AtomRenderer.java | U | 253 | 257 | 5 | 63277 | 19 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomTypeSet.java | U | 38 | 46 | 9 | 63278 | 20 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/AtomTypeSet.java | U | 41 | 49 | 9 | 63279 | 20 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/AtomTypeSet.java | U | 51 | 64 | 11 | 63280 | 21 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/AtomTypeSet.java | U | 54 | 67 | 11 | 63281 | 21 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/BaseAtomType.java | U | 53 | 57 | 5 | 63282 | 22 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | U | 53 | 57 | 5 | 63283 | 22 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/BaseAtomType.java | U | 88 | 96 | 8 | 63284 | 23 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | U | 87 | 95 | 8 | 63285 | 23 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/BaseAtomType.java | U | 128 | 136 | 8 | 63286 | 24 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | U | 127 | 135 | 8 | 63287 | 24 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/BaseAtomType.java | U | 297 | 318 | 21 | 63288 | 25 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | U | 299 | 320 | 21 | 63289 | 25 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Bond.java | U | 115 | 123 | 10 | 63290 | 26 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BondRenderer.java | U | 102 | 110 | 10 | 63291 | 26 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Bond.java | U | 123 | 130 | 8 | 63292 | 27 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BondRenderer.java | U | 110 | 117 | 8 | 63293 | 27 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Bond.java | U | 130 | 137 | 8 | 63294 | 28 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/BondRenderer.java | U | 117 | 124 | 8 | 63295 | 28 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 193 | 201 | 9 | 63296 | 29 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 220 | 228 | 9 | 63297 | 29 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 398 | 423 | 24 | 63298 | 30 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 1169 | 1195 | 24 | 63299 | 30 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 650 | 656 | 7 | 63300 | 31 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 682 | 688 | 7 | 63301 | 31 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 974 | 978 | 5 | 63302 | 32 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/ChemFrame.java | U | 319 | 323 | 5 | 63303 | 32 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 988 | 998 | 11 | 63304 | 33 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/ChemFrame.java | U | 333 | 343 | 11 | 63305 | 33 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 1017 | 1024 | 9 | 63306 | 34 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/ChemFrame.java | U | 361 | 368 | 9 | 63307 | 34 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 1043 | 1050 | 8 | 63308 | 35 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/ChemFrame.java | U | 386 | 393 | 8 | 63309 | 35 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 1057 | 1061 | 5 | 63310 | 36 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/ChemFrame.java | U | 401 | 405 | 5 | 63311 | 36 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/DisplayPanel.java | U | 224 | 239 | 13 | 63312 | 37 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | U | 445 | 460 | 13 | 63313 | 37 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/DisplayPanel.java | U | 386 | 390 | 5 | 63314 | 38 | 100
306 | Revision_306/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | U | 601 | 605 | 5 | 63315 | 38 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 67 | 74 | 8 | 63316 | 39 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 70 | 77 | 8 | 63317 | 39 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 68 | 75 | 8 | 63318 | 39 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | U | 70 | 79 | 8 | 63319 | 39 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 112 | 160 | 48 | 63320 | 40 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 113 | 161 | 48 | 63321 | 40 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 134 | 182 | 48 | 63322 | 40 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 169 | 234 | 62 | 63323 | 41 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian92Reader.java | U | 170 | 235 | 62 | 63324 | 41 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | U | 197 | 226 | 29 | 63325 | 42 | 100
306 | Revision_306/Jmol/src/org/openscience/jmol/Gaussian94Reader.java | U | 213 | 242 | 29 | 63326 | 42 | 100
