Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
712 | Revision_712/jnamed.java | U | 122 | 129 | 8 | 202190 | 1 | 783 | 100
712 | Revision_712/org/xbill/DNS/dns.java | U | 162 | 169 | 8 | 202191 | 1 | 1072 | 100
712 | Revision_712/jnamed.java | U | 171 | 179 | 8 | 202192 | 2 | 710 | 100
712 | Revision_712/jnamed.java | U | 180 | 188 | 8 | 202193 | 2 | 1071 | 100
712 | Revision_712/jnamed.java | U | 173 | 178 | 5 | 202194 | 3 | 1071 | 75
712 | Revision_712/org/xbill/DNS/SimpleResolver.java | U | 396 | 401 | 5 | 202195 | 3 | 1075 | 75
712 | Revision_712/jnamed.java | U | 182 | 187 | 5 | 202196 | 3 | 1071 | 75
712 | Revision_712/jnamed.java | U | 470 | 477 | 7 | 202197 | 4 | 711 | 75
712 | Revision_712/org/xbill/DNS/FindServer.java | U | 211 | 217 | 7 | 202198 | 4 | 1061 | 75
712 | Revision_712/org/xbill/DNS/dns.java | U | 140 | 147 | 7 | 202199 | 4 | 1072 | 75
712 | Revision_712/jnamed.java | U | 584 | 590 | 7 | 202200 | 5 | 711 | 100
712 | Revision_712/org/xbill/DNS/SimpleResolver.java | U | 348 | 354 | 7 | 202201 | 5 | 429 | 100
712 | Revision_712/jnamed.java | U | 596 | 601 | 5 | 202202 | 6 | 711 | 75
712 | Revision_712/jnamed.java | U | 638 | 643 | 5 | 202203 | 6 | 711 | 75
712 | Revision_712/jnamed.java | U | 612 | 620 | 6 | 202204 | 7 | 711 | 100
712 | Revision_712/jnamed.java | U | 654 | 662 | 6 | 202205 | 7 | 710 | 100
712 | Revision_712/jnamed.java | U | 666 | 671 | 10 | 202206 | 8 | 710 | 100
712 | Revision_712/jnamed.java | U | 674 | 679 | 10 | 202207 | 8 | 711 | 100
712 | Revision_712/org/xbill/DNS/A6Record.java | U | 36 | 41 | 5 | 202208 | 9 | 1055 | 75
712 | Revision_712/org/xbill/DNS/NXTRecord.java | U | 33 | 37 | 5 | 202209 | 9 | 124 | 75
712 | Revision_712/org/xbill/DNS/RPRecord.java | U | 32 | 36 | 5 | 202210 | 9 | 1048 | 75
712 | Revision_712/org/xbill/DNS/HINFORecord.java | U | 30 | 34 | 5 | 202211 | 9 | 298 | 75
712 | Revision_712/org/xbill/DNS/security/DSAPubKey.java | U | 26 | 30 | 5 | 202212 | 9 | 1041 | 75
712 | Revision_712/org/xbill/DNS/ResolveThread.java | U | 28 | 33 | 5 | 202213 | 9 | 1030 | 75
712 | Revision_712/org/xbill/DNS/Record.java | U | 40 | 45 | 5 | 202214 | 9 | 141 | 75
712 | Revision_712/org/xbill/DNS/A6Record.java | U | 74 | 86 | 11 | 202215 | 10 | 1056 | 70
712 | Revision_712/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 11 | 202216 | 10 | 583 | 70
712 | Revision_712/org/xbill/DNS/MX_KXRecord.java | U | 57 | 65 | 11 | 202217 | 10 | 1031 | 70
712 | Revision_712/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 11 | 202218 | 10 | 492 | 70
712 | Revision_712/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 11 | 202219 | 10 | 458 | 70
712 | Revision_712/org/xbill/DNS/Header.java | U | 216 | 226 | 11 | 202220 | 10 | 44 | 70
712 | Revision_712/org/xbill/DNS/RPRecord.java | U | 60 | 68 | 11 | 202221 | 10 | 1046 | 70
712 | Revision_712/org/xbill/DNS/AAAARecord.java | U | 62 | 67 | 5 | 202222 | 11 | 1060 | 75
712 | Revision_712/org/xbill/DNS/Record.java | U | 242 | 246 | 5 | 202223 | 11 | 479 | 75
712 | Revision_712/org/xbill/DNS/Record.java | U | 265 | 269 | 5 | 202224 | 11 | 154 | 75
712 | Revision_712/org/xbill/DNS/utils/MyStringTokenizer.java | U | 196 | 201 | 5 | 202225 | 11 | 1035 | 75
712 | Revision_712/org/xbill/DNS/Header.java | U | 67 | 71 | 5 | 202226 | 11 | 342 | 75
712 | Revision_712/org/xbill/DNS/Record.java | U | 276 | 280 | 5 | 202227 | 11 | 477 | 75
712 | Revision_712/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 53 | 58 | 5 | 202228 | 11 | 568 | 75
712 | Revision_712/org/xbill/DNS/Cache.java | U | 47 | 57 | 11 | 202229 | 12 | 846 | 70
712 | Revision_712/org/xbill/DNS/Cache.java | U | 60 | 69 | 11 | 202230 | 12 | 832 | 70
712 | Revision_712/org/xbill/DNS/Cache.java | U | 173 | 177 | 5 | 202231 | 13 | 840 | 75
712 | Revision_712/org/xbill/DNS/NameSet.java | U | 25 | 29 | 5 | 202232 | 13 | 848 | 75
