Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
1130 | Revision_1130/jnamed.java | U | 173 | 181 | 8 | 268878 | 1 | 710 | 100
1130 | Revision_1130/jnamed.java | U | 182 | 190 | 8 | 268879 | 1 | 1071 | 100
1130 | Revision_1130/jnamed.java | U | 466 | 475 | 9 | 268880 | 2 | 711 | 70
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 62 | 68 | 9 | 268881 | 2 | 841 | 70
1130 | Revision_1130/org/xbill/DNS/RPRecord.java | U | 77 | 85 | 9 | 268882 | 2 | 1046 | 70
1130 | Revision_1130/org/xbill/DNS/MX_KXRecord.java | U | 61 | 69 | 9 | 268883 | 2 | 1031 | 70
1130 | Revision_1130/org/xbill/DNS/Header.java | U | 225 | 235 | 9 | 268884 | 2 | 44 | 70
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 98 | 107 | 9 | 268885 | 2 | 839 | 70
1130 | Revision_1130/org/xbill/DNS/HINFORecord.java | U | 108 | 116 | 9 | 268886 | 2 | 492 | 70
1130 | Revision_1130/org/xbill/DNS/A6Record.java | U | 94 | 106 | 9 | 268887 | 2 | 1056 | 70
1130 | Revision_1130/org/xbill/DNS/DSRecord.java | U | 100 | 113 | 9 | 268888 | 2 | 1173 | 70
1130 | Revision_1130/jnamed.java | U | 530 | 535 | 7 | 268889 | 3 | 711 | 75
1130 | Revision_1130/org/xbill/DNS/Name.java | U | 193 | 199 | 7 | 268890 | 3 | 120 | 75
1130 | Revision_1130/org/xbill/DNS/FindServer.java | U | 238 | 244 | 7 | 268891 | 3 | 1061 | 75
1130 | Revision_1130/org/xbill/DNS/dns.java | U | 85 | 91 | 7 | 268892 | 3 | 1072 | 75
1130 | Revision_1130/org/xbill/DNS/ExtendedResolver.java | U | 98 | 104 | 7 | 268893 | 3 | 1131 | 75
1130 | Revision_1130/org/xbill/DNS/SimpleResolver.java | U | 403 | 408 | 7 | 268894 | 3 | 1050 | 75
1130 | Revision_1130/org/xbill/DNS/Name.java | U | 183 | 190 | 7 | 268895 | 3 | 120 | 75
1130 | Revision_1130/jnamed.java | U | 542 | 548 | 11 | 268896 | 4 | 711 | 75
1130 | Revision_1130/jnamed.java | U | 624 | 629 | 11 | 268897 | 4 | 710 | 75
1130 | Revision_1130/jnamed.java | U | 616 | 621 | 11 | 268898 | 4 | 711 | 75
1130 | Revision_1130/jnamed.java | U | 550 | 558 | 6 | 268899 | 5 | 711 | 100
1130 | Revision_1130/jnamed.java | U | 604 | 612 | 6 | 268900 | 5 | 710 | 100
1130 | Revision_1130/org/xbill/DNS/A6Record.java | U | 78 | 90 | 11 | 268901 | 6 | 1160 | 75
1130 | Revision_1130/org/xbill/DNS/AAAARecord.java | U | 62 | 71 | 11 | 268902 | 6 | 1161 | 75
1130 | Revision_1130/org/xbill/DNS/HINFORecord.java | U | 67 | 77 | 11 | 268903 | 6 | 494 | 75
1130 | Revision_1130/org/xbill/DNS/AAAARecord.java | U | 47 | 57 | 8 | 268904 | 7 | 1092 | 71
1130 | Revision_1130/org/xbill/DNS/RPRecord.java | U | 56 | 63 | 8 | 268905 | 7 | 1093 | 71
1130 | Revision_1130/org/xbill/DNS/AAAARecord.java | U | 75 | 80 | 5 | 268906 | 8 | 1060 | 75
1130 | Revision_1130/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 54 | 59 | 5 | 268907 | 8 | 568 | 75
1130 | Revision_1130/org/xbill/DNS/Header.java | U | 76 | 80 | 5 | 268908 | 8 | 342 | 75
1130 | Revision_1130/org/xbill/DNS/Name.java | M | 681 | 685 | 5 | 268909 | 8 | 1104 | 75
1130 | Revision_1130/org/xbill/DNS/Record.java | U | 242 | 246 | 5 | 268910 | 8 | 479 | 75
1130 | Revision_1130/org/xbill/DNS/Record.java | U | 290 | 294 | 5 | 268911 | 8 | 154 | 75
1130 | Revision_1130/org/xbill/DNS/Record.java | U | 270 | 274 | 5 | 268912 | 8 | 477 | 75
1130 | Revision_1130/org/xbill/DNS/Message.java | U | 479 | 484 | 5 | 268913 | 8 | 1124 | 75
1130 | Revision_1130/org/xbill/DNS/Message.java | U | 500 | 505 | 5 | 268914 | 8 | 1125 | 75
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 247 | 251 | 5 | 268915 | 8 | 1009 | 75
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 352 | 359 | 8 | 268916 | 9 | 1009 | 83
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 360 | 366 | 8 | 268917 | 9 | 836 | 83
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 699 | 708 | 6 | 268918 | 10 | 1079 | 80
1130 | Revision_1130/org/xbill/DNS/Cache.java | U | 709 | 714 | 6 | 268919 | 10 | 1120 | 80
1130 | Revision_1130/org/xbill/DNS/CERTRecord.java | U | 62 | 71 | 10 | 268920 | 11 | 585 | 90
1130 | Revision_1130/org/xbill/DNS/SRVRecord.java | U | 48 | 59 | 10 | 268921 | 11 | 455 | 90
1130 | Revision_1130/org/xbill/DNS/DSRecord.java | U | 50 | 59 | 10 | 268922 | 11 | 1082 | 90
1130 | Revision_1130/org/xbill/DNS/CERTRecord.java | U | 77 | 89 | 10 | 268923 | 12 | 580 | 70
1130 | Revision_1130/org/xbill/DNS/KEYRecord.java | U | 94 | 106 | 10 | 268924 | 12 | 505 | 70
1130 | Revision_1130/org/xbill/DNS/DSRecord.java | U | 65 | 79 | 10 | 268925 | 12 | 1094 | 70
