Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
436 | Revision_436/jnamed.java | U | 111 | 119 | 7 | 160733 | 1 | 783 | 80
436 | Revision_436/jnamed.java | U | 284 | 293 | 7 | 160734 | 1 | 821 | 80
436 | Revision_436/jnamed.java | U | 266 | 272 | 7 | 160735 | 1 | 821 | 80
436 | Revision_436/org/xbill/DNS/OPTRecord.java | U | 72 | 78 | 7 | 160736 | 1 | 898 | 80
436 | Revision_436/jnamed.java | U | 261 | 278 | 17 | 160737 | 2 | 821 | 76
436 | Revision_436/jnamed.java | U | 279 | 299 | 17 | 160738 | 2 | 1017 | 76
436 | Revision_436/jnamed.java | U | 412 | 418 | 7 | 160739 | 3 | 711 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 311 | 317 | 7 | 160740 | 3 | 429 | 100
436 | Revision_436/jnamed.java | U | 489 | 493 | 10 | 160741 | 4 | 710 | 100
436 | Revision_436/jnamed.java | U | 496 | 500 | 10 | 160742 | 4 | 711 | 100
436 | Revision_436/org/xbill/DNS/ARecord.java | U | 77 | 82 | 5 | 160743 | 5 | 475 | 75
436 | Revision_436/org/xbill/DNS/UNKRecord.java | U | 48 | 53 | 5 | 160744 | 5 | 564 | 75
436 | Revision_436/org/xbill/DNS/Record.java | U | 247 | 251 | 5 | 160745 | 5 | 477 | 75
436 | Revision_436/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 53 | 58 | 5 | 160746 | 5 | 568 | 75
436 | Revision_436/org/xbill/DNS/Cache.java | U | 93 | 99 | 9 | 160747 | 6 | 841 | 71
436 | Revision_436/org/xbill/DNS/Header.java | U | 215 | 225 | 9 | 160748 | 6 | 44 | 71
436 | Revision_436/org/xbill/DNS/RPRecord.java | U | 60 | 68 | 9 | 160749 | 6 | 1046 | 71
436 | Revision_436/org/xbill/DNS/MX_KXRecord.java | U | 57 | 65 | 9 | 160750 | 6 | 1031 | 71
436 | Revision_436/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 9 | 160751 | 6 | 492 | 71
436 | Revision_436/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 9 | 160752 | 6 | 458 | 71
436 | Revision_436/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 9 | 160753 | 6 | 583 | 71
436 | Revision_436/org/xbill/DNS/Cache.java | U | 266 | 274 | 8 | 160754 | 7 | 1009 | 71
436 | Revision_436/org/xbill/DNS/Zone.java | U | 178 | 188 | 8 | 160755 | 7 | 767 | 71
436 | Revision_436/org/xbill/DNS/Cache.java | U | 400 | 407 | 6 | 160756 | 8 | 835 | 100
436 | Revision_436/org/xbill/DNS/Cache.java | U | 410 | 417 | 6 | 160757 | 8 | 836 | 100
436 | Revision_436/org/xbill/DNS/CERTRecord.java | U | 52 | 58 | 7 | 160758 | 9 | 571 | 83
436 | Revision_436/org/xbill/DNS/KEYRecord.java | U | 72 | 78 | 7 | 160759 | 9 | 58 | 83
436 | Revision_436/org/xbill/DNS/SRVRecord.java | U | 38 | 44 | 7 | 160760 | 9 | 462 | 83
436 | Revision_436/org/xbill/DNS/CERTRecord.java | U | 63 | 74 | 11 | 160761 | 10 | 575 | 100
436 | Revision_436/org/xbill/DNS/KEYRecord.java | U | 83 | 94 | 11 | 160762 | 10 | 66 | 100
436 | Revision_436/org/xbill/DNS/CERTRecord.java | U | 140 | 148 | 7 | 160763 | 11 | 587 | 83
436 | Revision_436/org/xbill/DNS/SRVRecord.java | U | 111 | 119 | 7 | 160764 | 11 | 509 | 83
436 | Revision_436/org/xbill/DNS/SRVRecord.java | U | 122 | 130 | 7 | 160765 | 11 | 506 | 83
436 | Revision_436/org/xbill/DNS/DClass.java | U | 34 | 40 | 8 | 160766 | 12 | 736 | 75
436 | Revision_436/org/xbill/DNS/Flags.java | U | 39 | 47 | 8 | 160767 | 12 | 738 | 75
436 | Revision_436/org/xbill/DNS/DClass.java | U | 54 | 64 | 10 | 160768 | 13 | 742 | 85
436 | Revision_436/org/xbill/DNS/Flags.java | U | 63 | 73 | 10 | 160769 | 13 | 750 | 85
436 | Revision_436/org/xbill/DNS/Rcode.java | U | 107 | 117 | 10 | 160770 | 13 | 744 | 85
436 | Revision_436/org/xbill/DNS/Section.java | U | 91 | 101 | 10 | 160771 | 13 | 746 | 85
436 | Revision_436/org/xbill/DNS/Type.java | U | 226 | 236 | 10 | 160772 | 13 | 749 | 85
436 | Revision_436/org/xbill/DNS/Opcode.java | U | 47 | 57 | 10 | 160773 | 13 | 745 | 85
436 | Revision_436/org/xbill/DNS/ExtendedResolver.java | U | 99 | 105 | 8 | 160774 | 14 | 957 | 83
436 | Revision_436/org/xbill/DNS/ExtendedResolver.java | U | 118 | 125 | 8 | 160775 | 14 | 979 | 83
436 | Revision_436/org/xbill/DNS/ExtendedResolver.java | U | 100 | 104 | 5 | 160776 | 15 | 958 | 75
436 | Revision_436/org/xbill/DNS/HINFORecord.java | U | 73 | 79 | 5 | 160777 | 15 | 489 | 75
436 | Revision_436/org/xbill/DNS/RPRecord.java | U | 92 | 98 | 5 | 160778 | 15 | 1047 | 75
436 | Revision_436/org/xbill/DNS/MX_KXRecord.java | U | 89 | 95 | 5 | 160779 | 15 | 1032 | 75
436 | Revision_436/org/xbill/DNS/MX_KXRecord.java | U | 59 | 63 | 5 | 160780 | 15 | 1031 | 75
436 | Revision_436/org/xbill/DNS/RPRecord.java | U | 62 | 66 | 5 | 160781 | 15 | 1046 | 75
436 | Revision_436/org/xbill/DNS/ExtendedResolver.java | U | 120 | 124 | 5 | 160782 | 15 | 957 | 75
436 | Revision_436/org/xbill/DNS/MX_KXRecord.java | U | 80 | 86 | 5 | 160783 | 15 | 1033 | 75
436 | Revision_436/org/xbill/DNS/utils/hexdump.java | U | 22 | 26 | 5 | 160784 | 15 | 1045 | 75
436 | Revision_436/org/xbill/DNS/ExtendedResolver.java | U | 292 | 301 | 9 | 160785 | 16 | 947 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 264 | 273 | 9 | 160786 | 16 | 807 | 100
436 | Revision_436/org/xbill/DNS/FindServer.java | U | 37 | 44 | 6 | 160787 | 17 | 969 | 100
436 | Revision_436/org/xbill/DNS/FindServer.java | U | 52 | 59 | 6 | 160788 | 17 | 970 | 100
436 | Revision_436/org/xbill/DNS/Header.java | U | 65 | 69 | 5 | 160789 | 18 | 342 | 75
436 | Revision_436/org/xbill/DNS/Record.java | U | 194 | 198 | 5 | 160790 | 18 | 479 | 75
436 | Revision_436/org/xbill/DNS/Record.java | U | 217 | 221 | 5 | 160791 | 18 | 154 | 75
436 | Revision_436/org/xbill/DNS/utils/MyStringTokenizer.java | U | 194 | 199 | 5 | 160792 | 18 | 1035 | 75
436 | Revision_436/org/xbill/DNS/Message.java | U | 286 | 291 | 5 | 160793 | 18 | 348 | 75
436 | Revision_436/org/xbill/DNS/HINFORecord.java | U | 30 | 34 | 5 | 160794 | 19 | 298 | 75
436 | Revision_436/org/xbill/DNS/RPRecord.java | U | 32 | 36 | 5 | 160795 | 19 | 1048 | 75
436 | Revision_436/org/xbill/DNS/NXTRecord.java | U | 33 | 37 | 5 | 160796 | 19 | 124 | 75
436 | Revision_436/org/xbill/DNS/security/DSAPubKey.java | U | 26 | 30 | 5 | 160797 | 19 | 1041 | 75
436 | Revision_436/org/xbill/DNS/ResolveThread.java | U | 28 | 33 | 5 | 160798 | 19 | 1030 | 75
436 | Revision_436/org/xbill/DNS/Record.java | U | 27 | 32 | 5 | 160799 | 19 | 141 | 75
436 | Revision_436/org/xbill/DNS/HINFORecord.java | U | 39 | 45 | 6 | 160800 | 20 | 303 | 80
436 | Revision_436/org/xbill/DNS/HINFORecord.java | U | 50 | 54 | 6 | 160801 | 20 | 307 | 80
436 | Revision_436/org/xbill/DNS/LOCRecord.java | U | 82 | 90 | 9 | 160802 | 21 | 1036 | 100
436 | Revision_436/org/xbill/DNS/LOCRecord.java | U | 103 | 111 | 9 | 160803 | 21 | 1037 | 100
436 | Revision_436/org/xbill/DNS/Message.java | U | 49 | 55 | 7 | 160804 | 22 | 85 | 83
436 | Revision_436/org/xbill/DNS/Message.java | U | 63 | 69 | 7 | 160805 | 22 | 311 | 83
436 | Revision_436/org/xbill/DNS/MX_KXRecord.java | U | 37 | 43 | 6 | 160806 | 23 | 1034 | 80
436 | Revision_436/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 35 | 40 | 6 | 160807 | 23 | 568 | 80
436 | Revision_436/org/xbill/DNS/Name.java | U | 340 | 345 | 5 | 160808 | 24 | 1039 | 100
436 | Revision_436/org/xbill/DNS/Name.java | U | 359 | 363 | 5 | 160809 | 24 | 1040 | 100
436 | Revision_436/org/xbill/DNS/NXTRecord.java | U | 102 | 115 | 12 | 160810 | 25 | 524 | 88
436 | Revision_436/org/xbill/DNS/NXTRecord.java | U | 118 | 131 | 12 | 160811 | 25 | 526 | 88
436 | Revision_436/org/xbill/DNS/Rcode.java | U | 66 | 83 | 16 | 160812 | 26 | 758 | 81
436 | Revision_436/org/xbill/DNS/Section.java | U | 43 | 59 | 16 | 160813 | 26 | 999 | 81
436 | Revision_436/org/xbill/DNS/Record.java | U | 48 | 89 | 27 | 160814 | 27 | 528 | 80
436 | Revision_436/org/xbill/DNS/Record.java | U | 260 | 299 | 27 | 160815 | 27 | 532 | 80
436 | Revision_436/org/xbill/DNS/RRset.java | U | 132 | 137 | 5 | 160816 | 28 | 777 | 75
436 | Revision_436/org/xbill/DNS/RRset.java | U | 144 | 149 | 5 | 160817 | 28 | 777 | 75
436 | Revision_436/org/xbill/DNS/RRset.java | U | 156 | 161 | 5 | 160818 | 28 | 776 | 75
436 | Revision_436/org/xbill/DNS/RRset.java | U | 204 | 209 | 5 | 160819 | 29 | 776 | 100
436 | Revision_436/org/xbill/DNS/RRset.java | U | 212 | 217 | 5 | 160820 | 29 | 777 | 100
436 | Revision_436/org/xbill/DNS/security/KEYConverter.java | U | 119 | 136 | 15 | 160821 | 30 | 1043 | 73
436 | Revision_436/org/xbill/DNS/security/KEYConverter.java | U | 139 | 154 | 15 | 160822 | 30 | 1044 | 73
436 | Revision_436/org/xbill/DNS/SIGRecord.java | U | 193 | 206 | 11 | 160823 | 31 | 553 | 72
436 | Revision_436/org/xbill/DNS/SOARecord.java | U | 160 | 171 | 11 | 160824 | 31 | 997 | 72
436 | Revision_436/org/xbill/DNS/SIGRecord.java | U | 209 | 222 | 11 | 160825 | 31 | 224 | 72
436 | Revision_436/org/xbill/DNS/SOARecord.java | U | 146 | 157 | 11 | 160826 | 31 | 998 | 72
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 156 | 162 | 7 | 160827 | 32 | 449 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 318 | 324 | 7 | 160828 | 32 | 807 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 222 | 228 | 7 | 160829 | 32 | 807 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 174 | 178 | 5 | 160830 | 33 | 448 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 245 | 249 | 5 | 160831 | 33 | 807 | 100
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 334 | 345 | 9 | 160832 | 34 | 1049 | 71
436 | Revision_436/org/xbill/DNS/SimpleResolver.java | U | 349 | 356 | 9 | 160833 | 34 | 1050 | 71
436 | Revision_436/org/xbill/DNS/SOARecord.java | U | 40 | 49 | 10 | 160834 | 35 | 212 | 100
436 | Revision_436/org/xbill/DNS/TSIGRecord.java | U | 50 | 59 | 10 | 160835 | 35 | 213 | 100
436 | Revision_436/org/xbill/DNS/TSIG.java | U | 78 | 83 | 6 | 160836 | 36 | 376 | 100
436 | Revision_436/org/xbill/DNS/TSIG.java | U | 174 | 179 | 6 | 160837 | 36 | 380 | 100
436 | Revision_436/org/xbill/DNS/TSIG.java | U | 134 | 139 | 6 | 160838 | 36 | 375 | 100
436 | Revision_436/org/xbill/DNS/TXTRecord.java | U | 39 | 43 | 5 | 160839 | 37 | 242 | 75
436 | Revision_436/org/xbill/DNS/TXTRecord.java | U | 66 | 71 | 5 | 160840 | 37 | 250 | 75
436 | Revision_436/org/xbill/DNS/TXTRecord.java | U | 77 | 85 | 9 | 160841 | 38 | 251 | 71
436 | Revision_436/org/xbill/DNS/TXTRecord.java | U | 96 | 105 | 9 | 160842 | 38 | 561 | 71
436 | Revision_436/org/xbill/DNS/utils/DataByteInputStream.java | U | 43 | 48 | 5 | 160843 | 39 | 810 | 75
436 | Revision_436/org/xbill/DNS/utils/DataByteInputStream.java | U | 55 | 60 | 5 | 160844 | 39 | 809 | 75
436 | Revision_436/org/xbill/DNS/utils/DataByteInputStream.java | U | 67 | 73 | 6 | 160845 | 40 | 810 | 80
436 | Revision_436/org/xbill/DNS/utils/DataByteInputStream.java | U | 80 | 86 | 6 | 160846 | 40 | 820 | 80
436 | Revision_436/org/xbill/DNS/utils/DataByteOutputStream.java | U | 90 | 98 | 9 | 160847 | 41 | 799 | 83
436 | Revision_436/org/xbill/DNS/utils/DataByteOutputStream.java | U | 106 | 114 | 9 | 160848 | 41 | 801 | 83
436 | Revision_436/org/xbill/DNS/utils/hmacSigner.java | U | 76 | 84 | 8 | 160849 | 42 | 361 | 80
436 | Revision_436/org/xbill/DNS/utils/hmacSigner.java | U | 122 | 129 | 8 | 160850 | 42 | 322 | 80
436 | Revision_436/org/xbill/DNS/utils/md5.java | U | 62 | 66 | 5 | 160851 | 43 | 389 | 100
436 | Revision_436/org/xbill/DNS/utils/md5.java | U | 83 | 87 | 5 | 160852 | 43 | 390 | 100
436 | Revision_436/org/xbill/DNS/utils/md5.java | U | 76 | 80 | 5 | 160853 | 43 | 391 | 100
436 | Revision_436/org/xbill/DNS/utils/md5.java | U | 69 | 73 | 5 | 160854 | 43 | 392 | 100
436 | Revision_436/update.java | U | 284 | 302 | 15 | 160855 | 44 | 633 | 91
436 | Revision_436/update.java | U | 305 | 323 | 15 | 160856 | 44 | 635 | 91
436 | Revision_436/update.java | U | 347 | 365 | 15 | 160857 | 44 | 636 | 91
