Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
519 | Revision_519/args.c | U | 85 | 92 | 8 | 90656 | 1 | 100
519 | Revision_519/args.c | U | 160 | 167 | 8 | 90657 | 1 | 100
519 | Revision_519/args.c | U | 182 | 190 | 9 | 90658 | 2 | 75
519 | Revision_519/args.c | U | 203 | 211 | 9 | 90659 | 2 | 75
519 | Revision_519/args.c | U | 193 | 200 | 9 | 90660 | 2 | 75
519 | Revision_519/args.c | U | 266 | 272 | 7 | 90661 | 3 | 83
519 | Revision_519/options.c | U | 577 | 582 | 7 | 90662 | 3 | 83
519 | Revision_519/asm.c | U | 120 | 128 | 8 | 90663 | 4 | 71
519 | Revision_519/sql.c | U | 334 | 343 | 8 | 90664 | 4 | 71
519 | Revision_519/jscript.c | U | 175 | 184 | 8 | 90665 | 4 | 71
519 | Revision_519/verilog.c | U | 107 | 117 | 8 | 90666 | 4 | 71
519 | Revision_519/asm.c | U | 244 | 257 | 11 | 90667 | 5 | 77
519 | Revision_519/asm.c | U | 262 | 272 | 11 | 90668 | 5 | 77
519 | Revision_519/asm.c | U | 348 | 353 | 6 | 90669 | 6 | 80
519 | Revision_519/sh.c | U | 89 | 94 | 6 | 90670 | 6 | 80
519 | Revision_519/asm.c | U | 367 | 386 | 9 | 90671 | 7 | 71
519 | Revision_519/sql.c | U | 1815 | 1824 | 9 | 90672 | 7 | 71
519 | Revision_519/perl.c | U | 341 | 349 | 9 | 90673 | 7 | 71
519 | Revision_519/verilog.c | U | 324 | 333 | 9 | 90674 | 7 | 71
519 | Revision_519/tcl.c | U | 106 | 114 | 9 | 90675 | 7 | 71
519 | Revision_519/erlang.c | U | 179 | 187 | 9 | 90676 | 7 | 71
519 | Revision_519/vim.c | U | 626 | 634 | 9 | 90677 | 7 | 71
519 | Revision_519/ruby.c | U | 389 | 397 | 9 | 90678 | 7 | 71
519 | Revision_519/basic.c | U | 191 | 199 | 9 | 90679 | 7 | 71
519 | Revision_519/basic.c | U | 180 | 188 | 9 | 90680 | 7 | 71
519 | Revision_519/python.c | U | 272 | 280 | 9 | 90681 | 7 | 71
519 | Revision_519/asp.c | U | 201 | 209 | 9 | 90682 | 7 | 71
519 | Revision_519/scheme.c | U | 99 | 109 | 9 | 90683 | 7 | 71
519 | Revision_519/sh.c | U | 103 | 113 | 9 | 90684 | 7 | 71
519 | Revision_519/lua.c | U | 123 | 131 | 9 | 90685 | 7 | 71
519 | Revision_519/sml.c | U | 201 | 209 | 9 | 90686 | 7 | 71
519 | Revision_519/make.c | U | 199 | 209 | 9 | 90687 | 7 | 71
519 | Revision_519/basic.c | U | 202 | 210 | 9 | 90688 | 7 | 71
519 | Revision_519/lisp.c | U | 127 | 137 | 9 | 90689 | 7 | 71
519 | Revision_519/jscript.c | U | 1234 | 1247 | 9 | 90690 | 7 | 71
519 | Revision_519/beta.c | U | 310 | 318 | 9 | 90691 | 7 | 71
519 | Revision_519/awk.c | U | 71 | 79 | 9 | 90692 | 7 | 71
519 | Revision_519/pascal.c | U | 256 | 264 | 9 | 90693 | 7 | 71
519 | Revision_519/cobol.c | U | 40 | 48 | 9 | 90694 | 7 | 71
519 | Revision_519/php.c | U | 73 | 80 | 9 | 90695 | 7 | 71
519 | Revision_519/yacc.c | U | 31 | 38 | 9 | 90696 | 7 | 71
519 | Revision_519/slang.c | U | 34 | 41 | 9 | 90697 | 7 | 71
519 | Revision_519/html.c | U | 40 | 47 | 9 | 90698 | 7 | 71
519 | Revision_519/rexx.c | U | 30 | 37 | 9 | 90699 | 7 | 71
519 | Revision_519/keyword.c | U | 107 | 116 | 9 | 90700 | 7 | 71
519 | Revision_519/options.c | U | 624 | 630 | 9 | 90701 | 7 | 71
519 | Revision_519/sql.c | U | 346 | 355 | 9 | 90702 | 7 | 71
519 | Revision_519/options.c | U | 531 | 536 | 9 | 90703 | 7 | 71
519 | Revision_519/jscript.c | U | 187 | 197 | 9 | 90704 | 7 | 71
519 | Revision_519/asp.c | U | 71 | 90 | 15 | 90705 | 8 | 100
519 | Revision_519/asp.c | U | 94 | 113 | 15 | 90706 | 8 | 100
519 | Revision_519/asp.c | U | 117 | 133 | 14 | 90707 | 9 | 100
519 | Revision_519/asp.c | U | 156 | 171 | 14 | 90708 | 9 | 100
519 | Revision_519/asp.c | U | 137 | 152 | 14 | 90709 | 9 | 100
519 | Revision_519/asp.c | U | 175 | 190 | 14 | 90710 | 9 | 100
519 | Revision_519/basic.c | U | 118 | 123 | 6 | 90711 | 10 | 80
519 | Revision_519/basic.c | U | 130 | 135 | 6 | 90712 | 10 | 80
519 | Revision_519/beta.c | U | 71 | 80 | 9 | 90713 | 11 | 70
519 | Revision_519/parse.c | U | 46 | 57 | 9 | 90714 | 11 | 70
519 | Revision_519/sml.c | U | 75 | 81 | 9 | 90715 | 11 | 70
519 | Revision_519/jscript.c | U | 211 | 225 | 9 | 90716 | 11 | 70
519 | Revision_519/sql.c | U | 369 | 383 | 9 | 90717 | 11 | 70
519 | Revision_519/beta.c | U | 134 | 141 | 6 | 90718 | 12 | 75
519 | Revision_519/beta.c | U | 204 | 212 | 6 | 90719 | 12 | 75
519 | Revision_519/beta.c | U | 152 | 156 | 5 | 90720 | 13 | 75
519 | Revision_519/beta.c | U | 158 | 162 | 5 | 90721 | 13 | 75
519 | Revision_519/beta.c | U | 277 | 281 | 5 | 90722 | 13 | 75
519 | Revision_519/beta.c | U | 165 | 169 | 5 | 90723 | 13 | 75
519 | Revision_519/beta.c | U | 271 | 275 | 5 | 90724 | 13 | 75
519 | Revision_519/erlang.c | U | 58 | 62 | 5 | 90725 | 14 | 75
519 | Revision_519/options.c | U | 960 | 965 | 5 | 90726 | 14 | 75
519 | Revision_519/sml.c | U | 84 | 88 | 5 | 90727 | 14 | 75
519 | Revision_519/python.c | U | 107 | 111 | 5 | 90728 | 14 | 75
519 | Revision_519/erlang.c | U | 66 | 75 | 9 | 90729 | 15 | 75
519 | Revision_519/tcl.c | U | 44 | 54 | 9 | 90730 | 15 | 75
519 | Revision_519/python.c | U | 115 | 124 | 9 | 90731 | 15 | 75
519 | Revision_519/erlang.c | U | 97 | 105 | 7 | 90732 | 16 | 71
519 | Revision_519/erlang.c | U | 116 | 121 | 7 | 90733 | 16 | 71
519 | Revision_519/main.c | U | 260 | 267 | 7 | 90734 | 16 | 71
519 | Revision_519/main.c | U | 179 | 185 | 7 | 90735 | 16 | 71
519 | Revision_519/perl.c | U | 322 | 328 | 7 | 90736 | 16 | 71
519 | Revision_519/erlang.c | U | 108 | 113 | 7 | 90737 | 16 | 71
519 | Revision_519/get.c | U | 302 | 311 | 10 | 90738 | 17 | 70
519 | Revision_519/read.c | U | 214 | 225 | 10 | 90739 | 17 | 70
519 | Revision_519/parse.c | U | 587 | 601 | 10 | 90740 | 17 | 70
519 | Revision_519/get.c | U | 464 | 475 | 10 | 90741 | 18 | 100
519 | Revision_519/get.c | U | 481 | 492 | 10 | 90742 | 18 | 100
519 | Revision_519/get.c | U | 538 | 543 | 6 | 90743 | 19 | 80
519 | Revision_519/read.c | U | 415 | 419 | 6 | 90744 | 19 | 80
519 | Revision_519/get.c | U | 591 | 595 | 5 | 90745 | 20 | 75
519 | Revision_519/vim.c | U | 400 | 408 | 5 | 90746 | 20 | 75
519 | Revision_519/jscript.c | U | 200 | 204 | 5 | 90747 | 21 | 75
519 | Revision_519/sql.c | U | 358 | 362 | 5 | 90748 | 21 | 75
