counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_904/org/xbill/DNS/Cache.java | 537 | 537 | a | Revision_905/org/xbill/DNS/Cache.java | 538 | 539 | 1 | 2
2 | Revision_904/org/xbill/DNS/Cache.java | 540 | 540 | c | Revision_905/org/xbill/DNS/Cache.java | 542 | 542 | 2 | 2
3 | Revision_904/org/xbill/DNS/Cache.java | 552 | 552 | a | Revision_905/org/xbill/DNS/Cache.java | 555 | 555 | 3 | 3
4 | Revision_904/org/xbill/DNS/Cache.java | 555 | 555 | c | Revision_905/org/xbill/DNS/Cache.java | 558 | 558 | 3 | 3
5 | Revision_904/org/xbill/DNS/Cache.java | 561 | 561 | c | Revision_905/org/xbill/DNS/Cache.java | 564 | 565 | 3 | 4
6 | Revision_904/org/xbill/DNS/Cache.java | 573 | 573 | a | Revision_905/org/xbill/DNS/Cache.java | 578 | 580 | 5 | 7
7 | Revision_904/org/xbill/DNS/Cache.java | 580 | 580 | a | Revision_905/org/xbill/DNS/Cache.java | 588 | 590 | 8 | 10
8 | Revision_904/org/xbill/DNS/Cache.java | 595 | 595 | a | Revision_905/org/xbill/DNS/Cache.java | 606 | 611 | 11 | 16
9 | Revision_904/org/xbill/DNS/Cache.java | 622 | 622 | a | Revision_905/org/xbill/DNS/Cache.java | 639 | 646 | 17 | 24
10 | Revision_904/org/xbill/DNS/Cache.java | 624 | 624 | c | Revision_905/org/xbill/DNS/Cache.java | 648 | 648 | 24 | 24
11 | Revision_904/org/xbill/DNS/Cache.java | 627 | 627 | a | Revision_905/org/xbill/DNS/Cache.java | 652 | 655 | 25 | 28
12 | Revision_904/org/xbill/DNS/Cache.java | 640 | 640 | a | Revision_905/org/xbill/DNS/Cache.java | 669 | 669 | 29 | 29
