counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1431/org/xbill/DNS/RRset.java | 44 | 44 | a | Revision_1432/org/xbill/DNS/RRset.java | 45 | 57 | 1 | 13
2 | Revision_1431/org/xbill/DNS/RRset.java | 47 | 47 | a | Revision_1432/org/xbill/DNS/RRset.java | 61 | 64 | 14 | 17
3 | Revision_1431/org/xbill/DNS/RRset.java | 49 | 49 | c | Revision_1432/org/xbill/DNS/RRset.java | 66 | 66 | 17 | 17
4 | Revision_1431/org/xbill/DNS/RRset.java | 53 | 53 | c | Revision_1432/org/xbill/DNS/RRset.java | 70 | 70 | 17 | 17
5 | Revision_1431/org/xbill/DNS/RRset.java | 67 | 78 | c | Revision_1432/org/xbill/DNS/RRset.java | 84 | 85 | 17 | 7
6 | Revision_1431/org/xbill/DNS/RRset.java | 170 | 173 | c | Revision_1432/org/xbill/DNS/RRset.java | 177 | 177 | 7 | 4
7 | Revision_1431/org/xbill/DNS/RRset.java | 182 | 185 | c | Revision_1432/org/xbill/DNS/RRset.java | 186 | 186 | 4 | 1
8 | Revision_1431/org/xbill/DNS/RRset.java | 194 | 197 | c | Revision_1432/org/xbill/DNS/RRset.java | 195 | 195 | 1 | -2
9 | Revision_1431/org/xbill/DNS/RRset.java | 203 | 206 | c | Revision_1432/org/xbill/DNS/RRset.java | 201 | 201 | -2 | -5
10 | Revision_1431/org/xbill/DNS/RRset.java | 209 | 209 | c | Revision_1432/org/xbill/DNS/RRset.java | 204 | 207 | -5 | -2
11 | Revision_1431/org/xbill/DNS/RRset.java | 213 | 213 | c | Revision_1432/org/xbill/DNS/RRset.java | 211 | 211 | -2 | -2
