counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_15/DNS/Header.java | 19 | 20 | c | Revision_16/DNS/Header.java | 19 | 19 | 0 | -1
2 | Revision_15/DNS/Resolver.java | 9 | 9 | c | Revision_16/DNS/Resolver.java | 9 | 9 | 0 | 0
3 | Revision_15/DNS/Resolver.java | 26 | 26 | c | Revision_16/DNS/Resolver.java | 26 | 26 | 0 | 0
4 | Revision_15/DNS/Resolver.java | 37 | 44 | d | Revision_16/DNS/Resolver.java | 36 | 36 | -1 | -8
5 | Revision_15/DNS/Resolver.java | 52 | 101 | d | Revision_16/DNS/Resolver.java | 43 | 43 | -9 | -58
6 | Revision_15/DNS/Resolver.java | 126 | 126 | c | Revision_16/DNS/Resolver.java | 68 | 68 | -58 | -58
7 | Revision_15/DNS/Resolver.java | 143 | 143 | c | Revision_16/DNS/Resolver.java | 85 | 86 | -58 | -57
8 | Revision_15/DNS/Resolver.java | 151 | 151 | c | Revision_16/DNS/Resolver.java | 94 | 95 | -57 | -56
9 | Revision_15/DNS/SimpleResolver.java | 9 | 9 | c | Revision_16/DNS/SimpleResolver.java | 9 | 9 | 0 | 0
10 | Revision_15/DNS/SimpleResolver.java | 26 | 26 | c | Revision_16/DNS/SimpleResolver.java | 26 | 26 | 0 | 0
11 | Revision_15/DNS/SimpleResolver.java | 37 | 44 | d | Revision_16/DNS/SimpleResolver.java | 36 | 36 | -1 | -8
12 | Revision_15/DNS/SimpleResolver.java | 52 | 101 | d | Revision_16/DNS/SimpleResolver.java | 43 | 43 | -9 | -58
13 | Revision_15/DNS/SimpleResolver.java | 126 | 126 | c | Revision_16/DNS/SimpleResolver.java | 68 | 68 | -58 | -58
14 | Revision_15/DNS/SimpleResolver.java | 143 | 143 | c | Revision_16/DNS/SimpleResolver.java | 85 | 86 | -58 | -57
15 | Revision_15/DNS/SimpleResolver.java | 151 | 151 | c | Revision_16/DNS/SimpleResolver.java | 94 | 95 | -57 | -56
16 | Revision_15/DNS/dnsHeader.java | 19 | 20 | c | Revision_16/DNS/dnsHeader.java | 19 | 19 | 0 | -1
17 | Revision_15/DNS/dnsResolver.java | 9 | 9 | c | Revision_16/DNS/dnsResolver.java | 9 | 9 | 0 | 0
18 | Revision_15/DNS/dnsResolver.java | 26 | 26 | c | Revision_16/DNS/dnsResolver.java | 26 | 26 | 0 | 0
19 | Revision_15/DNS/dnsResolver.java | 37 | 44 | d | Revision_16/DNS/dnsResolver.java | 36 | 36 | -1 | -8
20 | Revision_15/DNS/dnsResolver.java | 52 | 101 | d | Revision_16/DNS/dnsResolver.java | 43 | 43 | -9 | -58
21 | Revision_15/DNS/dnsResolver.java | 126 | 126 | c | Revision_16/DNS/dnsResolver.java | 68 | 68 | -58 | -58
22 | Revision_15/DNS/dnsResolver.java | 143 | 143 | c | Revision_16/DNS/dnsResolver.java | 85 | 86 | -58 | -57
23 | Revision_15/DNS/dnsResolver.java | 151 | 151 | c | Revision_16/DNS/dnsResolver.java | 94 | 95 | -57 | -56
24 | Revision_15/org/xbill/DNS/Header.java | 19 | 20 | c | Revision_16/org/xbill/DNS/Header.java | 19 | 19 | 0 | -1
25 | Revision_15/org/xbill/DNS/Resolver.java | 9 | 9 | c | Revision_16/org/xbill/DNS/Resolver.java | 9 | 9 | 0 | 0
26 | Revision_15/org/xbill/DNS/Resolver.java | 26 | 26 | c | Revision_16/org/xbill/DNS/Resolver.java | 26 | 26 | 0 | 0
27 | Revision_15/org/xbill/DNS/Resolver.java | 37 | 44 | d | Revision_16/org/xbill/DNS/Resolver.java | 36 | 36 | -1 | -8
28 | Revision_15/org/xbill/DNS/Resolver.java | 52 | 101 | d | Revision_16/org/xbill/DNS/Resolver.java | 43 | 43 | -9 | -58
29 | Revision_15/org/xbill/DNS/Resolver.java | 126 | 126 | c | Revision_16/org/xbill/DNS/Resolver.java | 68 | 68 | -58 | -58
30 | Revision_15/org/xbill/DNS/Resolver.java | 143 | 143 | c | Revision_16/org/xbill/DNS/Resolver.java | 85 | 86 | -58 | -57
31 | Revision_15/org/xbill/DNS/Resolver.java | 151 | 151 | c | Revision_16/org/xbill/DNS/Resolver.java | 94 | 95 | -57 | -56
32 | Revision_15/org/xbill/DNS/SimpleResolver.java | 9 | 9 | c | Revision_16/org/xbill/DNS/SimpleResolver.java | 9 | 9 | 0 | 0
33 | Revision_15/org/xbill/DNS/SimpleResolver.java | 26 | 26 | c | Revision_16/org/xbill/DNS/SimpleResolver.java | 26 | 26 | 0 | 0
34 | Revision_15/org/xbill/DNS/SimpleResolver.java | 37 | 44 | d | Revision_16/org/xbill/DNS/SimpleResolver.java | 36 | 36 | -1 | -8
35 | Revision_15/org/xbill/DNS/SimpleResolver.java | 52 | 101 | d | Revision_16/org/xbill/DNS/SimpleResolver.java | 43 | 43 | -9 | -58
36 | Revision_15/org/xbill/DNS/SimpleResolver.java | 126 | 126 | c | Revision_16/org/xbill/DNS/SimpleResolver.java | 68 | 68 | -58 | -58
37 | Revision_15/org/xbill/DNS/SimpleResolver.java | 143 | 143 | c | Revision_16/org/xbill/DNS/SimpleResolver.java | 85 | 86 | -58 | -57
38 | Revision_15/org/xbill/DNS/SimpleResolver.java | 151 | 151 | c | Revision_16/org/xbill/DNS/SimpleResolver.java | 94 | 95 | -57 | -56
39 | Revision_15/org/xbill/DNS/dnsHeader.java | 19 | 20 | c | Revision_16/org/xbill/DNS/dnsHeader.java | 19 | 19 | 0 | -1
40 | Revision_15/org/xbill/DNS/dnsResolver.java | 9 | 9 | c | Revision_16/org/xbill/DNS/dnsResolver.java | 9 | 9 | 0 | 0
41 | Revision_15/org/xbill/DNS/dnsResolver.java | 26 | 26 | c | Revision_16/org/xbill/DNS/dnsResolver.java | 26 | 26 | 0 | 0
42 | Revision_15/org/xbill/DNS/dnsResolver.java | 37 | 44 | d | Revision_16/org/xbill/DNS/dnsResolver.java | 36 | 36 | -1 | -8
43 | Revision_15/org/xbill/DNS/dnsResolver.java | 52 | 101 | d | Revision_16/org/xbill/DNS/dnsResolver.java | 43 | 43 | -9 | -58
44 | Revision_15/org/xbill/DNS/dnsResolver.java | 126 | 126 | c | Revision_16/org/xbill/DNS/dnsResolver.java | 68 | 68 | -58 | -58
45 | Revision_15/org/xbill/DNS/dnsResolver.java | 143 | 143 | c | Revision_16/org/xbill/DNS/dnsResolver.java | 85 | 86 | -58 | -57
46 | Revision_15/org/xbill/DNS/dnsResolver.java | 151 | 151 | c | Revision_16/org/xbill/DNS/dnsResolver.java | 94 | 95 | -57 | -56
