counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_230/DNS/ExtendedResolver.java | 31 | 32 | c | Revision_231/DNS/ExtendedResolver.java | 31 | 31 | 0 | -1
2 | Revision_230/DNS/ExtendedResolver.java | 36 | 36 | a | Revision_231/DNS/ExtendedResolver.java | 36 | 43 | 0 | 7
3 | Revision_230/DNS/ExtendedResolver.java | 38 | 38 | a | Revision_231/DNS/ExtendedResolver.java | 46 | 46 | 8 | 8
4 | Revision_230/DNS/ExtendedResolver.java | 41 | 41 | d | Revision_231/DNS/ExtendedResolver.java | 48 | 48 | 7 | 7
5 | Revision_230/DNS/ExtendedResolver.java | 43 | 47 | c | Revision_231/DNS/ExtendedResolver.java | 50 | 50 | 7 | 3
6 | Revision_230/DNS/ExtendedResolver.java | 49 | 52 | c | Revision_231/DNS/ExtendedResolver.java | 52 | 67 | 3 | 15
7 | Revision_230/DNS/ExtendedResolver.java | 57 | 58 | d | Revision_231/DNS/ExtendedResolver.java | 71 | 71 | 14 | 13
8 | Revision_230/DNS/ExtendedResolver.java | 59 | 59 | a | Revision_231/DNS/ExtendedResolver.java | 73 | 73 | 14 | 14
9 | Revision_230/DNS/ExtendedResolver.java | 62 | 62 | c | Revision_231/DNS/ExtendedResolver.java | 76 | 76 | 14 | 14
10 | Revision_230/DNS/ExtendedResolver.java | 65 | 65 | c | Revision_231/DNS/ExtendedResolver.java | 79 | 79 | 14 | 14
11 | Revision_230/DNS/ExtendedResolver.java | 68 | 68 | c | Revision_231/DNS/ExtendedResolver.java | 82 | 82 | 14 | 14
12 | Revision_230/DNS/ExtendedResolver.java | 76 | 76 | c | Revision_231/DNS/ExtendedResolver.java | 90 | 90 | 14 | 14
13 | Revision_230/DNS/ExtendedResolver.java | 84 | 85 | c | Revision_231/DNS/ExtendedResolver.java | 98 | 99 | 14 | 14
14 | Revision_230/DNS/ExtendedResolver.java | 90 | 91 | c | Revision_231/DNS/ExtendedResolver.java | 104 | 105 | 14 | 14
15 | Revision_230/DNS/ExtendedResolver.java | 96 | 97 | c | Revision_231/DNS/ExtendedResolver.java | 110 | 111 | 14 | 14
16 | Revision_230/DNS/ExtendedResolver.java | 102 | 103 | c | Revision_231/DNS/ExtendedResolver.java | 116 | 117 | 14 | 14
17 | Revision_230/DNS/ExtendedResolver.java | 108 | 109 | c | Revision_231/DNS/ExtendedResolver.java | 122 | 123 | 14 | 14
18 | Revision_230/DNS/ExtendedResolver.java | 114 | 115 | c | Revision_231/DNS/ExtendedResolver.java | 128 | 129 | 14 | 14
19 | Revision_230/DNS/ExtendedResolver.java | 120 | 121 | c | Revision_231/DNS/ExtendedResolver.java | 134 | 135 | 14 | 14
20 | Revision_230/DNS/ExtendedResolver.java | 128 | 128 | a | Revision_231/DNS/ExtendedResolver.java | 143 | 143 | 15 | 15
21 | Revision_230/DNS/ExtendedResolver.java | 134 | 135 | c | Revision_231/DNS/ExtendedResolver.java | 149 | 151 | 15 | 16
22 | Revision_230/DNS/ExtendedResolver.java | 185 | 185 | c | Revision_231/DNS/ExtendedResolver.java | 201 | 201 | 16 | 16
23 | Revision_230/DNS/ExtendedResolver.java | 190 | 191 | c | Revision_231/DNS/ExtendedResolver.java | 206 | 207 | 16 | 16
24 | Revision_230/DNS/ExtendedResolver.java | 197 | 197 | c | Revision_231/DNS/ExtendedResolver.java | 213 | 226 | 16 | 29
25 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 31 | 32 | c | Revision_231/org/xbill/DNS/ExtendedResolver.java | 31 | 31 | 0 | -1
26 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 36 | 36 | a | Revision_231/org/xbill/DNS/ExtendedResolver.java | 36 | 43 | 0 | 7
27 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 38 | 38 | a | Revision_231/org/xbill/DNS/ExtendedResolver.java | 46 | 46 | 8 | 8
28 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 41 | 41 | d | Revision_231/org/xbill/DNS/ExtendedResolver.java | 48 | 48 | 7 | 7
29 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 43 | 47 | c | Revision_231/org/xbill/DNS/ExtendedResolver.java | 50 | 50 | 7 | 3
30 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 49 | 52 | c | Revision_231/org/xbill/DNS/ExtendedResolver.java | 52 | 67 | 3 | 15
31 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 57 | 58 | d | Revision_231/org/xbill/DNS/ExtendedResolver.java | 71 | 71 | 14 | 13
32 | Revision_230/org/xbill/DNS/ExtendedResolver.java | 59 | 59 | a | Revision_231/org/xbill/DNS/ExtendedResolver.java | 73 | 73 | 14 | 14
