counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_266/DNS/CERTRecord.java | 101 | 102 | c | Revision_267/DNS/CERTRecord.java | 101 | 101 | 0 | -1
2 | Revision_266/DNS/KEYRecord.java | 119 | 120 | c | Revision_267/DNS/KEYRecord.java | 119 | 119 | 0 | -1
3 | Revision_266/DNS/Master.java | 33 | 33 | c | Revision_267/DNS/Master.java | 33 | 33 | 0 | 0
4 | Revision_266/DNS/Master.java | 52 | 52 | c | Revision_267/DNS/Master.java | 52 | 52 | 0 | 0
5 | Revision_266/DNS/Master.java | 57 | 57 | c | Revision_267/DNS/Master.java | 57 | 57 | 0 | 0
6 | Revision_266/DNS/Master.java | 94 | 94 | a | Revision_267/DNS/Master.java | 95 | 139 | 1 | 45
7 | Revision_266/DNS/SIGRecord.java | 120 | 121 | c | Revision_267/DNS/SIGRecord.java | 120 | 120 | 0 | -1
8 | Revision_266/DNS/TSIGRecord.java | 81 | 82 | c | Revision_267/DNS/TSIGRecord.java | 81 | 81 | 0 | -1
9 | Revision_266/DNS/utils/base64.java | 61 | 61 | a | Revision_267/DNS/utils/base64.java | 62 | 89 | 1 | 28
10 | Revision_266/org/xbill/DNS/CERTRecord.java | 101 | 102 | c | Revision_267/org/xbill/DNS/CERTRecord.java | 101 | 101 | 0 | -1
11 | Revision_266/org/xbill/DNS/KEYRecord.java | 119 | 120 | c | Revision_267/org/xbill/DNS/KEYRecord.java | 119 | 119 | 0 | -1
12 | Revision_266/org/xbill/DNS/Master.java | 33 | 33 | c | Revision_267/org/xbill/DNS/Master.java | 33 | 33 | 0 | 0
13 | Revision_266/org/xbill/DNS/Master.java | 52 | 52 | c | Revision_267/org/xbill/DNS/Master.java | 52 | 52 | 0 | 0
14 | Revision_266/org/xbill/DNS/Master.java | 57 | 57 | c | Revision_267/org/xbill/DNS/Master.java | 57 | 57 | 0 | 0
15 | Revision_266/org/xbill/DNS/Master.java | 94 | 94 | a | Revision_267/org/xbill/DNS/Master.java | 95 | 139 | 1 | 45
16 | Revision_266/org/xbill/DNS/SIGRecord.java | 120 | 121 | c | Revision_267/org/xbill/DNS/SIGRecord.java | 120 | 120 | 0 | -1
17 | Revision_266/org/xbill/DNS/TSIGRecord.java | 81 | 82 | c | Revision_267/org/xbill/DNS/TSIGRecord.java | 81 | 81 | 0 | -1
18 | Revision_266/org/xbill/DNS/utils/base64.java | 61 | 61 | a | Revision_267/org/xbill/DNS/utils/base64.java | 62 | 89 | 1 | 28
19 | Revision_266/update.java | 49 | 49 | c | Revision_267/update.java | 49 | 49 | 0 | 0
