counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_368/org/xbill/DNS/KEYRecord.java | 26 | 26 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 26 | 26 | 0 | 0
2 | Revision_368/org/xbill/DNS/KEYRecord.java | 29 | 29 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 29 | 32 | 0 | 3
3 | Revision_368/org/xbill/DNS/KEYRecord.java | 32 | 32 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 35 | 35 | 3 | 3
4 | Revision_368/org/xbill/DNS/KEYRecord.java | 35 | 35 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 38 | 38 | 3 | 3
5 | Revision_368/org/xbill/DNS/KEYRecord.java | 38 | 38 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 41 | 41 | 3 | 3
6 | Revision_368/org/xbill/DNS/KEYRecord.java | 42 | 42 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 45 | 45 | 3 | 3
7 | Revision_368/org/xbill/DNS/KEYRecord.java | 45 | 45 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 48 | 48 | 3 | 3
8 | Revision_368/org/xbill/DNS/KEYRecord.java | 48 | 48 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 51 | 51 | 3 | 3
9 | Revision_368/org/xbill/DNS/KEYRecord.java | 51 | 51 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 54 | 54 | 3 | 3
10 | Revision_368/org/xbill/DNS/KEYRecord.java | 54 | 54 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 57 | 57 | 3 | 3
11 | Revision_368/org/xbill/DNS/KEYRecord.java | 102 | 102 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 105 | 105 | 3 | 3
12 | Revision_368/org/xbill/DNS/KEYRecord.java | 114 | 114 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 117 | 117 | 3 | 3
13 | Revision_368/org/xbill/DNS/KEYRecord.java | 160 | 160 | a | Revision_369/org/xbill/DNS/KEYRecord.java | 164 | 194 | 4 | 34
14 | Revision_368/org/xbill/DNS/KEYRecord.java | 163 | 163 | c | Revision_369/org/xbill/DNS/KEYRecord.java | 197 | 197 | 34 | 34
