counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1416/org/xbill/DNS/Record.java | 23 | 23 | d | Revision_1417/org/xbill/DNS/Record.java | 22 | 22 | -1 | -1
2 | Revision_1416/org/xbill/DNS/Record.java | 85 | 87 | c | Revision_1417/org/xbill/DNS/Record.java | 84 | 89 | -1 | 2
3 | Revision_1416/org/xbill/DNS/Record.java | 107 | 107 | c | Revision_1417/org/xbill/DNS/Record.java | 109 | 109 | 2 | 2
4 | Revision_1416/org/xbill/DNS/Record.java | 112 | 113 | d | Revision_1417/org/xbill/DNS/Record.java | 113 | 113 | 1 | 0
5 | Revision_1416/org/xbill/DNS/Record.java | 115 | 115 | c | Revision_1417/org/xbill/DNS/Record.java | 115 | 115 | 0 | 0
6 | Revision_1416/org/xbill/DNS/Record.java | 117 | 117 | d | Revision_1417/org/xbill/DNS/Record.java | 116 | 116 | -1 | -1
7 | Revision_1416/org/xbill/DNS/Record.java | 186 | 188 | c | Revision_1417/org/xbill/DNS/Record.java | 185 | 185 | -1 | -3
8 | Revision_1416/org/xbill/DNS/Record.java | 252 | 253 | c | Revision_1417/org/xbill/DNS/Record.java | 249 | 249 | -3 | -4
9 | Revision_1416/org/xbill/DNS/Record.java | 283 | 284 | c | Revision_1417/org/xbill/DNS/Record.java | 279 | 279 | -4 | -5
10 | Revision_1416/org/xbill/DNS/Record.java | 318 | 319 | d | Revision_1417/org/xbill/DNS/Record.java | 312 | 312 | -6 | -7
11 | Revision_1416/org/xbill/DNS/Record.java | 335 | 336 | d | Revision_1417/org/xbill/DNS/Record.java | 327 | 327 | -8 | -9
12 | Revision_1416/org/xbill/DNS/Record.java | 362 | 362 | c | Revision_1417/org/xbill/DNS/Record.java | 353 | 354 | -9 | -8
13 | Revision_1416/org/xbill/DNS/Record.java | 364 | 364 | c | Revision_1417/org/xbill/DNS/Record.java | 356 | 356 | -8 | -8
14 | Revision_1416/org/xbill/DNS/Record.java | 512 | 512 | c | Revision_1417/org/xbill/DNS/Record.java | 504 | 504 | -8 | -8
15 | Revision_1416/org/xbill/DNS/Record.java | 610 | 613 | d | Revision_1417/org/xbill/DNS/Record.java | 601 | 601 | -9 | -12
16 | Revision_1416/org/xbill/DNS/Record.java | 698 | 703 | d | Revision_1417/org/xbill/DNS/Record.java | 685 | 685 | -13 | -18
17 | Revision_1416/update.java | 230 | 232 | d | Revision_1417/update.java | 229 | 229 | -1 | -3
