counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_282/DNS/ExtendedResolver.java | 9 | 9 | a | Revision_283/DNS/ExtendedResolver.java | 10 | 15 | 1 | 6
2 | Revision_282/DNS/ExtendedResolver.java | 53 | 54 | c | Revision_283/DNS/ExtendedResolver.java | 59 | 59 | 6 | 5
3 | Revision_282/DNS/ExtendedResolver.java | 61 | 61 | a | Revision_283/DNS/ExtendedResolver.java | 67 | 73 | 6 | 12
4 | Revision_282/DNS/ExtendedResolver.java | 76 | 76 | a | Revision_283/DNS/ExtendedResolver.java | 89 | 95 | 13 | 19
5 | Revision_282/DNS/ExtendedResolver.java | 86 | 86 | a | Revision_283/DNS/ExtendedResolver.java | 106 | 111 | 20 | 25
6 | Revision_282/DNS/ExtendedResolver.java | 94 | 94 | c | Revision_283/DNS/ExtendedResolver.java | 119 | 119 | 25 | 25
7 | Revision_282/DNS/ExtendedResolver.java | 109 | 109 | a | Revision_283/DNS/ExtendedResolver.java | 135 | 135 | 26 | 26
8 | Revision_282/DNS/ExtendedResolver.java | 115 | 115 | a | Revision_283/DNS/ExtendedResolver.java | 142 | 142 | 27 | 27
9 | Revision_282/DNS/ExtendedResolver.java | 121 | 121 | a | Revision_283/DNS/ExtendedResolver.java | 149 | 149 | 28 | 28
10 | Revision_282/DNS/ExtendedResolver.java | 127 | 127 | a | Revision_283/DNS/ExtendedResolver.java | 156 | 156 | 29 | 29
11 | Revision_282/DNS/ExtendedResolver.java | 133 | 133 | a | Revision_283/DNS/ExtendedResolver.java | 163 | 163 | 30 | 30
12 | Revision_282/DNS/ExtendedResolver.java | 139 | 139 | a | Revision_283/DNS/ExtendedResolver.java | 170 | 173 | 31 | 34
13 | Revision_282/DNS/ExtendedResolver.java | 145 | 145 | a | Revision_283/DNS/ExtendedResolver.java | 180 | 180 | 35 | 35
14 | Revision_282/DNS/ExtendedResolver.java | 151 | 151 | a | Revision_283/DNS/ExtendedResolver.java | 187 | 192 | 36 | 41
15 | Revision_282/DNS/ExtendedResolver.java | 213 | 213 | a | Revision_283/DNS/ExtendedResolver.java | 255 | 259 | 42 | 46
16 | Revision_282/DNS/ExtendedResolver.java | 220 | 220 | a | Revision_283/DNS/ExtendedResolver.java | 267 | 271 | 47 | 51
17 | Revision_282/DNS/ExtendedResolver.java | 225 | 225 | a | Revision_283/DNS/ExtendedResolver.java | 277 | 277 | 52 | 52
18 | Revision_282/DNS/ExtendedResolver.java | 232 | 232 | a | Revision_283/DNS/ExtendedResolver.java | 285 | 285 | 53 | 53
19 | Revision_282/DNS/ExtendedResolver.java | 240 | 240 | a | Revision_283/DNS/ExtendedResolver.java | 294 | 294 | 54 | 54
20 | Revision_282/DNS/ExtendedResolver.java | 245 | 245 | a | Revision_283/DNS/ExtendedResolver.java | 300 | 300 | 55 | 55
21 | Revision_282/DNS/Resolver.java | 45 | 45 | c | Revision_283/DNS/Resolver.java | 45 | 46 | 0 | 1
22 | Revision_282/DNS/dns.java | 15 | 16 | c | Revision_283/DNS/dns.java | 15 | 16 | 0 | 0
23 | Revision_282/DNS/dns.java | 17 | 17 | a | Revision_283/DNS/dns.java | 18 | 18 | 1 | 1
24 | Revision_282/DNS/dns.java | 81 | 81 | c | Revision_283/DNS/dns.java | 82 | 83 | 1 | 2
25 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 9 | 9 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 10 | 15 | 1 | 6
26 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 53 | 54 | c | Revision_283/org/xbill/DNS/ExtendedResolver.java | 59 | 59 | 6 | 5
27 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 61 | 61 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 67 | 73 | 6 | 12
28 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 76 | 76 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 89 | 95 | 13 | 19
29 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 86 | 86 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 106 | 111 | 20 | 25
30 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 94 | 94 | c | Revision_283/org/xbill/DNS/ExtendedResolver.java | 119 | 119 | 25 | 25
31 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 109 | 109 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 135 | 135 | 26 | 26
32 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 115 | 115 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 142 | 142 | 27 | 27
33 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 121 | 121 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 149 | 149 | 28 | 28
34 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 127 | 127 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 156 | 156 | 29 | 29
35 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 133 | 133 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 163 | 163 | 30 | 30
36 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 139 | 139 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 170 | 173 | 31 | 34
37 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 145 | 145 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 180 | 180 | 35 | 35
38 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 151 | 151 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 187 | 192 | 36 | 41
39 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 213 | 213 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 255 | 259 | 42 | 46
40 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 220 | 220 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 267 | 271 | 47 | 51
41 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 225 | 225 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 277 | 277 | 52 | 52
42 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 232 | 232 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 285 | 285 | 53 | 53
43 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 240 | 240 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 294 | 294 | 54 | 54
44 | Revision_282/org/xbill/DNS/ExtendedResolver.java | 245 | 245 | a | Revision_283/org/xbill/DNS/ExtendedResolver.java | 300 | 300 | 55 | 55
45 | Revision_282/org/xbill/DNS/Resolver.java | 45 | 45 | c | Revision_283/org/xbill/DNS/Resolver.java | 45 | 46 | 0 | 1
46 | Revision_282/org/xbill/DNS/dns.java | 15 | 16 | c | Revision_283/org/xbill/DNS/dns.java | 15 | 16 | 0 | 0
47 | Revision_282/org/xbill/DNS/dns.java | 17 | 17 | a | Revision_283/org/xbill/DNS/dns.java | 18 | 18 | 1 | 1
48 | Revision_282/org/xbill/DNS/dns.java | 81 | 81 | c | Revision_283/org/xbill/DNS/dns.java | 82 | 83 | 1 | 2
