counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_32/DNS/Resolver.java | 9 | 9 | a | Revision_33/DNS/Resolver.java | 10 | 10 | 1 | 1
2 | Revision_32/DNS/Resolver.java | 65 | 65 | a | Revision_33/DNS/Resolver.java | 67 | 67 | 2 | 2
3 | Revision_32/DNS/Resolver.java | 67 | 70 | c | Revision_33/DNS/Resolver.java | 69 | 79 | 2 | 9
4 | Revision_32/DNS/Resolver.java | 103 | 103 | c | Revision_33/DNS/Resolver.java | 112 | 120 | 9 | 17
5 | Revision_32/DNS/Resolver.java | 109 | 109 | c | Revision_33/DNS/Resolver.java | 126 | 126 | 17 | 17
6 | Revision_32/DNS/Resolver.java | 142 | 142 | a | Revision_33/DNS/Resolver.java | 160 | 160 | 18 | 18
7 | Revision_32/DNS/Resolver.java | 149 | 152 | c | Revision_33/DNS/Resolver.java | 167 | 177 | 18 | 25
8 | Revision_32/DNS/Resolver.java | 170 | 170 | a | Revision_33/DNS/Resolver.java | 196 | 196 | 26 | 26
9 | Revision_32/DNS/SimpleResolver.java | 9 | 9 | a | Revision_33/DNS/SimpleResolver.java | 10 | 10 | 1 | 1
10 | Revision_32/DNS/SimpleResolver.java | 65 | 65 | a | Revision_33/DNS/SimpleResolver.java | 67 | 67 | 2 | 2
11 | Revision_32/DNS/SimpleResolver.java | 67 | 70 | c | Revision_33/DNS/SimpleResolver.java | 69 | 79 | 2 | 9
12 | Revision_32/DNS/SimpleResolver.java | 103 | 103 | c | Revision_33/DNS/SimpleResolver.java | 112 | 120 | 9 | 17
13 | Revision_32/DNS/SimpleResolver.java | 109 | 109 | c | Revision_33/DNS/SimpleResolver.java | 126 | 126 | 17 | 17
14 | Revision_32/DNS/SimpleResolver.java | 142 | 142 | a | Revision_33/DNS/SimpleResolver.java | 160 | 160 | 18 | 18
15 | Revision_32/DNS/SimpleResolver.java | 149 | 152 | c | Revision_33/DNS/SimpleResolver.java | 167 | 177 | 18 | 25
16 | Revision_32/DNS/SimpleResolver.java | 170 | 170 | a | Revision_33/DNS/SimpleResolver.java | 196 | 196 | 26 | 26
17 | Revision_32/DNS/dnsResolver.java | 9 | 9 | a | Revision_33/DNS/dnsResolver.java | 10 | 10 | 1 | 1
18 | Revision_32/DNS/dnsResolver.java | 65 | 65 | a | Revision_33/DNS/dnsResolver.java | 67 | 67 | 2 | 2
19 | Revision_32/DNS/dnsResolver.java | 67 | 70 | c | Revision_33/DNS/dnsResolver.java | 69 | 79 | 2 | 9
20 | Revision_32/DNS/dnsResolver.java | 103 | 103 | c | Revision_33/DNS/dnsResolver.java | 112 | 120 | 9 | 17
21 | Revision_32/DNS/dnsResolver.java | 109 | 109 | c | Revision_33/DNS/dnsResolver.java | 126 | 126 | 17 | 17
22 | Revision_32/DNS/dnsResolver.java | 142 | 142 | a | Revision_33/DNS/dnsResolver.java | 160 | 160 | 18 | 18
23 | Revision_32/DNS/dnsResolver.java | 149 | 152 | c | Revision_33/DNS/dnsResolver.java | 167 | 177 | 18 | 25
24 | Revision_32/DNS/dnsResolver.java | 170 | 170 | a | Revision_33/DNS/dnsResolver.java | 196 | 196 | 26 | 26
