counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_513/update.java | 204 | 204 | a | Revision_514/update.java | 205 | 207 | 1 | 3
2 | Revision_513/update.java | 252 | 252 | a | Revision_514/update.java | 256 | 256 | 4 | 4
3 | Revision_513/update.java | 264 | 264 | c | Revision_514/update.java | 268 | 269 | 4 | 5
4 | Revision_513/update.java | 265 | 265 | a | Revision_514/update.java | 271 | 271 | 6 | 6
5 | Revision_513/update.java | 268 | 272 | c | Revision_514/update.java | 274 | 274 | 6 | 2
6 | Revision_513/update.java | 274 | 282 | c | Revision_514/update.java | 276 | 279 | 2 | -3
7 | Revision_513/update.java | 284 | 297 | d | Revision_514/update.java | 280 | 280 | -4 | -17
8 | Revision_513/update.java | 302 | 302 | c | Revision_514/update.java | 285 | 289 | -17 | -13
9 | Revision_513/update.java | 304 | 313 | c | Revision_514/update.java | 291 | 294 | -13 | -19
10 | Revision_513/update.java | 315 | 317 | c | Revision_514/update.java | 296 | 306 | -19 | -11
11 | Revision_513/update.java | 318 | 318 | a | Revision_514/update.java | 308 | 312 | -10 | -6
12 | Revision_513/update.java | 323 | 323 | c | Revision_514/update.java | 317 | 320 | -6 | -3
13 | Revision_513/update.java | 325 | 332 | c | Revision_514/update.java | 322 | 325 | -3 | -7
14 | Revision_513/update.java | 334 | 336 | c | Revision_514/update.java | 327 | 331 | -7 | -5
15 | Revision_513/update.java | 337 | 337 | a | Revision_514/update.java | 333 | 339 | -4 | 2
16 | Revision_513/update.java | 342 | 342 | c | Revision_514/update.java | 344 | 345 | 2 | 3
17 | Revision_513/update.java | 344 | 358 | c | Revision_514/update.java | 347 | 354 | 3 | -4
18 | Revision_513/update.java | 363 | 363 | c | Revision_514/update.java | 359 | 363 | -4 | 0
19 | Revision_513/update.java | 365 | 374 | c | Revision_514/update.java | 365 | 368 | 0 | -6
20 | Revision_513/update.java | 376 | 378 | c | Revision_514/update.java | 370 | 380 | -6 | 2
21 | Revision_513/update.java | 379 | 379 | a | Revision_514/update.java | 382 | 386 | 3 | 7
22 | Revision_513/update.java | 384 | 384 | c | Revision_514/update.java | 391 | 392 | 7 | 8
23 | Revision_513/update.java | 386 | 400 | c | Revision_514/update.java | 394 | 401 | 8 | 1
24 | Revision_513/update.java | 540 | 540 | c | Revision_514/update.java | 541 | 541 | 1 | 1
25 | Revision_513/update.java | 556 | 558 | c | Revision_514/update.java | 557 | 559 | 1 | 1
26 | Revision_513/update.java | 572 | 572 | c | Revision_514/update.java | 573 | 573 | 1 | 1
27 | Revision_513/update.java | 602 | 603 | c | Revision_514/update.java | 603 | 604 | 1 | 1
28 | Revision_513/update.java | 616 | 618 | c | Revision_514/update.java | 617 | 619 | 1 | 1
