counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_22/DNS/Record.java | 8 | 8 | a | Revision_23/DNS/Record.java | 9 | 9 | 1 | 1
2 | Revision_22/DNS/Record.java | 53 | 53 | a | Revision_23/DNS/Record.java | 55 | 55 | 2 | 2
3 | Revision_22/DNS/Record.java | 65 | 65 | a | Revision_23/DNS/Record.java | 68 | 68 | 3 | 3
4 | Revision_22/DNS/Record.java | 137 | 137 | a | Revision_23/DNS/Record.java | 141 | 145 | 4 | 8
5 | Revision_22/DNS/Resolver.java | 121 | 121 | a | Revision_23/DNS/Resolver.java | 122 | 122 | 1 | 1
6 | Revision_22/DNS/Resolver.java | 128 | 131 | d | Revision_23/DNS/Resolver.java | 128 | 128 | 0 | -3
7 | Revision_22/DNS/Resolver.java | 144 | 144 | a | Revision_23/DNS/Resolver.java | 142 | 146 | -2 | 2
8 | Revision_22/DNS/SimpleResolver.java | 121 | 121 | a | Revision_23/DNS/SimpleResolver.java | 122 | 122 | 1 | 1
9 | Revision_22/DNS/SimpleResolver.java | 128 | 131 | d | Revision_23/DNS/SimpleResolver.java | 128 | 128 | 0 | -3
10 | Revision_22/DNS/SimpleResolver.java | 144 | 144 | a | Revision_23/DNS/SimpleResolver.java | 142 | 146 | -2 | 2
11 | Revision_22/DNS/TSIG.java | 7 | 7 | c | Revision_23/DNS/TSIG.java | 7 | 8 | 0 | 1
12 | Revision_22/DNS/TSIG.java | 10 | 10 | c | Revision_23/DNS/TSIG.java | 11 | 11 | 1 | 1
13 | Revision_22/DNS/TSIG.java | 16 | 16 | a | Revision_23/DNS/TSIG.java | 18 | 19 | 2 | 3
14 | Revision_22/DNS/TSIG.java | 66 | 66 | a | Revision_23/DNS/TSIG.java | 70 | 70 | 4 | 4
15 | Revision_22/DNS/TSIG.java | 122 | 122 | c | Revision_23/DNS/TSIG.java | 126 | 130 | 4 | 8
16 | Revision_22/DNS/TSIG.java | 124 | 128 | c | Revision_23/DNS/TSIG.java | 132 | 132 | 8 | 4
17 | Revision_22/DNS/TSIG.java | 131 | 131 | c | Revision_23/DNS/TSIG.java | 135 | 136 | 4 | 5
18 | Revision_22/DNS/TSIG.java | 135 | 135 | c | Revision_23/DNS/TSIG.java | 140 | 141 | 5 | 6
19 | Revision_22/DNS/TSIG.java | 140 | 140 | c | Revision_23/DNS/TSIG.java | 146 | 147 | 6 | 7
20 | Revision_22/DNS/TSIG.java | 142 | 142 | a | Revision_23/DNS/TSIG.java | 150 | 156 | 8 | 14
21 | Revision_22/DNS/TSIG.java | 158 | 158 | d | Revision_23/DNS/TSIG.java | 171 | 171 | 13 | 13
22 | Revision_22/DNS/TSIG.java | 162 | 162 | d | Revision_23/DNS/TSIG.java | 174 | 174 | 12 | 12
23 | Revision_22/DNS/dnsRecord.java | 8 | 8 | a | Revision_23/DNS/dnsRecord.java | 9 | 9 | 1 | 1
24 | Revision_22/DNS/dnsRecord.java | 53 | 53 | a | Revision_23/DNS/dnsRecord.java | 55 | 55 | 2 | 2
25 | Revision_22/DNS/dnsRecord.java | 65 | 65 | a | Revision_23/DNS/dnsRecord.java | 68 | 68 | 3 | 3
26 | Revision_22/DNS/dnsRecord.java | 137 | 137 | a | Revision_23/DNS/dnsRecord.java | 141 | 145 | 4 | 8
27 | Revision_22/DNS/dnsResolver.java | 121 | 121 | a | Revision_23/DNS/dnsResolver.java | 122 | 122 | 1 | 1
28 | Revision_22/DNS/dnsResolver.java | 128 | 131 | d | Revision_23/DNS/dnsResolver.java | 128 | 128 | 0 | -3
29 | Revision_22/DNS/dnsResolver.java | 144 | 144 | a | Revision_23/DNS/dnsResolver.java | 142 | 146 | -2 | 2
30 | Revision_22/DNS/dnsTSIG.java | 7 | 7 | c | Revision_23/DNS/dnsTSIG.java | 7 | 8 | 0 | 1
31 | Revision_22/DNS/dnsTSIG.java | 10 | 10 | c | Revision_23/DNS/dnsTSIG.java | 11 | 11 | 1 | 1
32 | Revision_22/DNS/dnsTSIG.java | 16 | 16 | a | Revision_23/DNS/dnsTSIG.java | 18 | 19 | 2 | 3
