counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_161/DNS/dns.java | 25 | 25 | a | Revision_162/DNS/dns.java | 26 | 30 | 1 | 5
2 | Revision_161/DNS/dns.java | 27 | 27 | c | Revision_162/DNS/dns.java | 32 | 32 | 5 | 5
3 | Revision_161/DNS/dns.java | 38 | 38 | c | Revision_162/DNS/dns.java | 43 | 43 | 5 | 5
4 | Revision_161/DNS/dns.java | 40 | 40 | c | Revision_162/DNS/dns.java | 45 | 45 | 5 | 5
5 | Revision_161/DNS/dns.java | 55 | 55 | c | Revision_162/DNS/dns.java | 60 | 60 | 5 | 5
6 | Revision_161/DNS/dns.java | 87 | 96 | d | Revision_162/DNS/dns.java | 91 | 91 | 4 | -5
7 | Revision_161/DNS/dns.java | 98 | 98 | c | Revision_162/DNS/dns.java | 93 | 93 | -5 | -5
8 | Revision_161/DNS/dns.java | 103 | 103 | c | Revision_162/DNS/dns.java | 98 | 98 | -5 | -5
9 | Revision_161/DNS/dns.java | 118 | 123 | c | Revision_162/DNS/dns.java | 113 | 113 | -5 | -10
10 | Revision_161/org/xbill/DNS/dns.java | 25 | 25 | a | Revision_162/org/xbill/DNS/dns.java | 26 | 30 | 1 | 5
11 | Revision_161/org/xbill/DNS/dns.java | 27 | 27 | c | Revision_162/org/xbill/DNS/dns.java | 32 | 32 | 5 | 5
12 | Revision_161/org/xbill/DNS/dns.java | 38 | 38 | c | Revision_162/org/xbill/DNS/dns.java | 43 | 43 | 5 | 5
13 | Revision_161/org/xbill/DNS/dns.java | 40 | 40 | c | Revision_162/org/xbill/DNS/dns.java | 45 | 45 | 5 | 5
14 | Revision_161/org/xbill/DNS/dns.java | 55 | 55 | c | Revision_162/org/xbill/DNS/dns.java | 60 | 60 | 5 | 5
15 | Revision_161/org/xbill/DNS/dns.java | 87 | 96 | d | Revision_162/org/xbill/DNS/dns.java | 91 | 91 | 4 | -5
16 | Revision_161/org/xbill/DNS/dns.java | 98 | 98 | c | Revision_162/org/xbill/DNS/dns.java | 93 | 93 | -5 | -5
17 | Revision_161/org/xbill/DNS/dns.java | 103 | 103 | c | Revision_162/org/xbill/DNS/dns.java | 98 | 98 | -5 | -5
18 | Revision_161/org/xbill/DNS/dns.java | 118 | 123 | c | Revision_162/org/xbill/DNS/dns.java | 113 | 113 | -5 | -10
