counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_287/DNS/Cache.java | 173 | 177 | c | Revision_288/DNS/Cache.java | 173 | 176 | 0 | -1
2 | Revision_287/DNS/Cache.java | 181 | 181 | c | Revision_288/DNS/Cache.java | 180 | 180 | -1 | -1
3 | Revision_287/DNS/CacheResponse.java | 7 | 8 | d | Revision_288/DNS/CacheResponse.java | 6 | 6 | -1 | -2
4 | Revision_287/DNS/CacheResponse.java | 33 | 33 | c | Revision_288/DNS/CacheResponse.java | 31 | 31 | -2 | -2
5 | Revision_287/DNS/CacheResponse.java | 44 | 44 | a | Revision_288/DNS/CacheResponse.java | 43 | 43 | -1 | -1
6 | Revision_287/DNS/CacheResponse.java | 57 | 57 | a | Revision_288/DNS/CacheResponse.java | 57 | 66 | 0 | 9
7 | Revision_287/DNS/CacheResponse.java | 59 | 59 | c | Revision_288/DNS/CacheResponse.java | 68 | 68 | 9 | 9
8 | Revision_287/DNS/CacheResponse.java | 65 | 65 | a | Revision_288/DNS/CacheResponse.java | 75 | 81 | 10 | 16
9 | Revision_287/DNS/CacheResponse.java | 103 | 103 | c | Revision_288/DNS/CacheResponse.java | 119 | 119 | 16 | 16
10 | Revision_287/DNS/CacheResponse.java | 106 | 106 | c | Revision_288/DNS/CacheResponse.java | 122 | 122 | 16 | 16
11 | Revision_287/DNS/CacheResponse.java | 110 | 110 | c | Revision_288/DNS/CacheResponse.java | 126 | 135 | 16 | 25
12 | Revision_287/DNS/Zone.java | 62 | 62 | c | Revision_288/DNS/Zone.java | 62 | 62 | 0 | 0
13 | Revision_287/DNS/Zone.java | 64 | 64 | c | Revision_288/DNS/Zone.java | 64 | 95 | 0 | 31
14 | Revision_287/DNS/Zone.java | 67 | 69 | c | Revision_288/DNS/Zone.java | 98 | 100 | 31 | 31
15 | Revision_287/jnamed.java | 87 | 87 | c | Revision_288/jnamed.java | 87 | 87 | 0 | 0
16 | Revision_287/jnamed.java | 177 | 177 | d | Revision_288/jnamed.java | 176 | 176 | -1 | -1
17 | Revision_287/jnamed.java | 207 | 207 | a | Revision_288/jnamed.java | 207 | 207 | 0 | 0
18 | Revision_287/jnamed.java | 209 | 216 | c | Revision_288/jnamed.java | 209 | 215 | 0 | -1
19 | Revision_287/jnamed.java | 218 | 219 | c | Revision_288/jnamed.java | 217 | 218 | -1 | -1
20 | Revision_287/jnamed.java | 222 | 225 | c | Revision_288/jnamed.java | 221 | 245 | -1 | 20
21 | Revision_287/org/xbill/DNS/Cache.java | 173 | 177 | c | Revision_288/org/xbill/DNS/Cache.java | 173 | 176 | 0 | -1
22 | Revision_287/org/xbill/DNS/Cache.java | 181 | 181 | c | Revision_288/org/xbill/DNS/Cache.java | 180 | 180 | -1 | -1
23 | Revision_287/org/xbill/DNS/CacheResponse.java | 7 | 8 | d | Revision_288/org/xbill/DNS/CacheResponse.java | 6 | 6 | -1 | -2
24 | Revision_287/org/xbill/DNS/CacheResponse.java | 33 | 33 | c | Revision_288/org/xbill/DNS/CacheResponse.java | 31 | 31 | -2 | -2
25 | Revision_287/org/xbill/DNS/CacheResponse.java | 44 | 44 | a | Revision_288/org/xbill/DNS/CacheResponse.java | 43 | 43 | -1 | -1
26 | Revision_287/org/xbill/DNS/CacheResponse.java | 57 | 57 | a | Revision_288/org/xbill/DNS/CacheResponse.java | 57 | 66 | 0 | 9
27 | Revision_287/org/xbill/DNS/CacheResponse.java | 59 | 59 | c | Revision_288/org/xbill/DNS/CacheResponse.java | 68 | 68 | 9 | 9
28 | Revision_287/org/xbill/DNS/CacheResponse.java | 65 | 65 | a | Revision_288/org/xbill/DNS/CacheResponse.java | 75 | 81 | 10 | 16
29 | Revision_287/org/xbill/DNS/CacheResponse.java | 103 | 103 | c | Revision_288/org/xbill/DNS/CacheResponse.java | 119 | 119 | 16 | 16
30 | Revision_287/org/xbill/DNS/CacheResponse.java | 106 | 106 | c | Revision_288/org/xbill/DNS/CacheResponse.java | 122 | 122 | 16 | 16
31 | Revision_287/org/xbill/DNS/CacheResponse.java | 110 | 110 | c | Revision_288/org/xbill/DNS/CacheResponse.java | 126 | 135 | 16 | 25
32 | Revision_287/org/xbill/DNS/Zone.java | 62 | 62 | c | Revision_288/org/xbill/DNS/Zone.java | 62 | 62 | 0 | 0
33 | Revision_287/org/xbill/DNS/Zone.java | 64 | 64 | c | Revision_288/org/xbill/DNS/Zone.java | 64 | 95 | 0 | 31
34 | Revision_287/org/xbill/DNS/Zone.java | 67 | 69 | c | Revision_288/org/xbill/DNS/Zone.java | 98 | 100 | 31 | 31
