counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1210/org/xbill/DNS/A6Record.java | 48 | 50 | d | Revision_1211/org/xbill/DNS/A6Record.java | 47 | 47 | -1 | -3
2 | Revision_1210/org/xbill/DNS/AAAARecord.java | 37 | 39 | d | Revision_1211/org/xbill/DNS/AAAARecord.java | 36 | 36 | -1 | -3
3 | Revision_1210/org/xbill/DNS/ARecord.java | 64 | 65 | d | Revision_1211/org/xbill/DNS/ARecord.java | 63 | 63 | -1 | -2
4 | Revision_1210/org/xbill/DNS/CERTRecord.java | 121 | 122 | d | Revision_1211/org/xbill/DNS/CERTRecord.java | 120 | 120 | -1 | -2
5 | Revision_1210/org/xbill/DNS/DSRecord.java | 56 | 58 | d | Revision_1211/org/xbill/DNS/DSRecord.java | 55 | 55 | -1 | -3
6 | Revision_1210/org/xbill/DNS/HINFORecord.java | 45 | 46 | d | Revision_1211/org/xbill/DNS/HINFORecord.java | 44 | 44 | -1 | -2
7 | Revision_1210/org/xbill/DNS/KEYBase.java | 24 | 28 | d | Revision_1211/org/xbill/DNS/KEYBase.java | 23 | 23 | -1 | -5
8 | Revision_1210/org/xbill/DNS/KEYBase.java | 42 | 43 | d | Revision_1211/org/xbill/DNS/KEYBase.java | 36 | 36 | -6 | -7
9 | Revision_1210/org/xbill/DNS/LOCRecord.java | 51 | 53 | d | Revision_1211/org/xbill/DNS/LOCRecord.java | 50 | 50 | -1 | -3
10 | Revision_1210/org/xbill/DNS/MX_KXRecord.java | 41 | 42 | d | Revision_1211/org/xbill/DNS/MX_KXRecord.java | 40 | 40 | -1 | -2
11 | Revision_1210/org/xbill/DNS/NAPTRRecord.java | 65 | 67 | d | Revision_1211/org/xbill/DNS/NAPTRRecord.java | 64 | 64 | -1 | -3
12 | Revision_1210/org/xbill/DNS/NSECRecord.java | 64 | 66 | d | Revision_1211/org/xbill/DNS/NSECRecord.java | 63 | 63 | -1 | -3
13 | Revision_1210/org/xbill/DNS/NS_CNAME_PTRRecord.java | 36 | 37 | d | Revision_1211/org/xbill/DNS/NS_CNAME_PTRRecord.java | 35 | 35 | -1 | -2
14 | Revision_1210/org/xbill/DNS/NXTRecord.java | 46 | 47 | d | Revision_1211/org/xbill/DNS/NXTRecord.java | 45 | 45 | -1 | -2
15 | Revision_1210/org/xbill/DNS/OPTRecord.java | 61 | 63 | d | Revision_1211/org/xbill/DNS/OPTRecord.java | 60 | 60 | -1 | -3
16 | Revision_1210/org/xbill/DNS/RPRecord.java | 47 | 48 | d | Revision_1211/org/xbill/DNS/RPRecord.java | 46 | 46 | -1 | -2
17 | Revision_1210/org/xbill/DNS/Record.java | 180 | 180 | c | Revision_1211/org/xbill/DNS/Record.java | 180 | 188 | 0 | 8
18 | Revision_1210/org/xbill/DNS/Record.java | 194 | 194 | c | Revision_1211/org/xbill/DNS/Record.java | 202 | 202 | 8 | 8
19 | Revision_1210/org/xbill/DNS/SIGBase.java | 28 | 32 | d | Revision_1211/org/xbill/DNS/SIGBase.java | 27 | 27 | -1 | -5
20 | Revision_1210/org/xbill/DNS/SIGBase.java | 59 | 60 | d | Revision_1211/org/xbill/DNS/SIGBase.java | 53 | 53 | -6 | -7
21 | Revision_1210/org/xbill/DNS/SOARecord.java | 63 | 65 | d | Revision_1211/org/xbill/DNS/SOARecord.java | 62 | 62 | -1 | -3
22 | Revision_1210/org/xbill/DNS/SRVRecord.java | 55 | 56 | d | Revision_1211/org/xbill/DNS/SRVRecord.java | 54 | 54 | -1 | -2
23 | Revision_1210/org/xbill/DNS/TKEYRecord.java | 82 | 84 | d | Revision_1211/org/xbill/DNS/TKEYRecord.java | 81 | 81 | -1 | -3
24 | Revision_1210/org/xbill/DNS/TSIGRecord.java | 72 | 74 | d | Revision_1211/org/xbill/DNS/TSIGRecord.java | 71 | 71 | -1 | -3
25 | Revision_1210/org/xbill/DNS/TXTRecord.java | 62 | 64 | d | Revision_1211/org/xbill/DNS/TXTRecord.java | 61 | 61 | -1 | -3
26 | Revision_1210/org/xbill/DNS/UNKRecord.java | 28 | 29 | d | Revision_1211/org/xbill/DNS/UNKRecord.java | 27 | 27 | -1 | -2
