counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_279/DNS/Message.java | 180 | 180 | d | Revision_280/DNS/Message.java | 179 | 179 | -1 | -1
2 | Revision_279/DNS/Message.java | 200 | 200 | c | Revision_280/DNS/Message.java | 199 | 200 | -1 | 0
3 | Revision_279/DNS/Message.java | 201 | 201 | a | Revision_280/DNS/Message.java | 202 | 214 | 1 | 13
4 | Revision_279/DNS/Section.java | 14 | 14 | a | Revision_280/DNS/Section.java | 15 | 15 | 1 | 1
5 | Revision_279/DNS/Section.java | 48 | 48 | a | Revision_280/DNS/Section.java | 50 | 54 | 2 | 6
6 | Revision_279/DNS/Section.java | 55 | 55 | c | Revision_280/DNS/Section.java | 61 | 61 | 6 | 6
7 | Revision_279/DNS/Section.java | 62 | 62 | c | Revision_280/DNS/Section.java | 68 | 68 | 6 | 6
8 | Revision_279/DNS/Section.java | 68 | 68 | a | Revision_280/DNS/Section.java | 75 | 84 | 7 | 16
9 | Revision_279/org/xbill/DNS/Message.java | 180 | 180 | d | Revision_280/org/xbill/DNS/Message.java | 179 | 179 | -1 | -1
10 | Revision_279/org/xbill/DNS/Message.java | 200 | 200 | c | Revision_280/org/xbill/DNS/Message.java | 199 | 200 | -1 | 0
11 | Revision_279/org/xbill/DNS/Message.java | 201 | 201 | a | Revision_280/org/xbill/DNS/Message.java | 202 | 214 | 1 | 13
12 | Revision_279/org/xbill/DNS/Section.java | 14 | 14 | a | Revision_280/org/xbill/DNS/Section.java | 15 | 15 | 1 | 1
13 | Revision_279/org/xbill/DNS/Section.java | 48 | 48 | a | Revision_280/org/xbill/DNS/Section.java | 50 | 54 | 2 | 6
14 | Revision_279/org/xbill/DNS/Section.java | 55 | 55 | c | Revision_280/org/xbill/DNS/Section.java | 61 | 61 | 6 | 6
15 | Revision_279/org/xbill/DNS/Section.java | 62 | 62 | c | Revision_280/org/xbill/DNS/Section.java | 68 | 68 | 6 | 6
16 | Revision_279/org/xbill/DNS/Section.java | 68 | 68 | a | Revision_280/org/xbill/DNS/Section.java | 75 | 84 | 7 | 16
