counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_1082/org/xbill/DNS/Lookup.java | 11 | 14 | c | Revision_1083/org/xbill/DNS/Lookup.java | 11 | 16 | 0 | 2
2 | Revision_1082/org/xbill/DNS/Lookup.java | 90 | 90 | c | Revision_1083/org/xbill/DNS/Lookup.java | 92 | 92 | 2 | 2
3 | Revision_1082/org/xbill/DNS/Lookup.java | 116 | 117 | c | Revision_1083/org/xbill/DNS/Lookup.java | 118 | 119 | 2 | 2
4 | Revision_1082/org/xbill/DNS/Lookup.java | 137 | 137 | c | Revision_1083/org/xbill/DNS/Lookup.java | 139 | 139 | 2 | 2
5 | Revision_1082/org/xbill/DNS/Lookup.java | 264 | 264 | c | Revision_1083/org/xbill/DNS/Lookup.java | 266 | 267 | 2 | 3
6 | Revision_1082/org/xbill/DNS/Lookup.java | 273 | 273 | c | Revision_1083/org/xbill/DNS/Lookup.java | 276 | 277 | 3 | 4
7 | Revision_1082/org/xbill/DNS/Lookup.java | 282 | 282 | c | Revision_1083/org/xbill/DNS/Lookup.java | 286 | 287 | 4 | 5
8 | Revision_1082/org/xbill/DNS/Lookup.java | 299 | 301 | c | Revision_1083/org/xbill/DNS/Lookup.java | 304 | 306 | 5 | 5
9 | Revision_1082/org/xbill/DNS/Lookup.java | 313 | 313 | c | Revision_1083/org/xbill/DNS/Lookup.java | 318 | 318 | 5 | 5
10 | Revision_1082/org/xbill/DNS/Lookup.java | 438 | 438 | c | Revision_1083/org/xbill/DNS/Lookup.java | 443 | 443 | 5 | 5
