counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_849/org/xbill/DNS/Cache.java | 47 | 47 | d | Revision_850/org/xbill/DNS/Cache.java | 46 | 46 | -1 | -1
2 | Revision_849/org/xbill/DNS/Cache.java | 50 | 50 | c | Revision_850/org/xbill/DNS/Cache.java | 49 | 49 | -1 | -1
3 | Revision_849/org/xbill/DNS/Cache.java | 52 | 52 | d | Revision_850/org/xbill/DNS/Cache.java | 50 | 50 | -2 | -2
4 | Revision_849/org/xbill/DNS/Cache.java | 214 | 215 | c | Revision_850/org/xbill/DNS/Cache.java | 212 | 216 | -2 | 1
5 | Revision_849/org/xbill/DNS/Cache.java | 219 | 223 | c | Revision_850/org/xbill/DNS/Cache.java | 220 | 220 | 1 | -3
6 | Revision_849/org/xbill/DNS/Cache.java | 226 | 230 | d | Revision_850/org/xbill/DNS/Cache.java | 222 | 222 | -4 | -8
7 | Revision_849/org/xbill/DNS/Cache.java | 241 | 241 | c | Revision_850/org/xbill/DNS/Cache.java | 233 | 233 | -8 | -8
8 | Revision_849/org/xbill/DNS/Cache.java | 244 | 244 | d | Revision_850/org/xbill/DNS/Cache.java | 235 | 235 | -9 | -9
9 | Revision_849/org/xbill/DNS/Cache.java | 251 | 251 | c | Revision_850/org/xbill/DNS/Cache.java | 242 | 242 | -9 | -9
10 | Revision_849/org/xbill/DNS/Cache.java | 562 | 562 | c | Revision_850/org/xbill/DNS/Cache.java | 553 | 553 | -9 | -9
11 | Revision_849/org/xbill/DNS/Cache.java | 574 | 574 | c | Revision_850/org/xbill/DNS/Cache.java | 565 | 565 | -9 | -9
12 | Revision_849/org/xbill/DNS/Cache.java | 579 | 579 | c | Revision_850/org/xbill/DNS/Cache.java | 570 | 570 | -9 | -9
13 | Revision_849/org/xbill/DNS/Cache.java | 583 | 584 | c | Revision_850/org/xbill/DNS/Cache.java | 574 | 576 | -9 | -8
14 | Revision_849/org/xbill/DNS/Cache.java | 590 | 590 | c | Revision_850/org/xbill/DNS/Cache.java | 582 | 582 | -8 | -8
15 | Revision_849/org/xbill/DNS/Cache.java | 594 | 595 | c | Revision_850/org/xbill/DNS/Cache.java | 586 | 588 | -8 | -7
16 | Revision_849/org/xbill/DNS/Cache.java | 607 | 607 | c | Revision_850/org/xbill/DNS/Cache.java | 600 | 600 | -7 | -7
17 | Revision_849/org/xbill/DNS/Cache.java | 612 | 612 | c | Revision_850/org/xbill/DNS/Cache.java | 605 | 605 | -7 | -7
18 | Revision_849/org/xbill/DNS/Cache.java | 620 | 620 | c | Revision_850/org/xbill/DNS/Cache.java | 613 | 613 | -7 | -7
19 | Revision_849/org/xbill/DNS/Cache.java | 629 | 629 | c | Revision_850/org/xbill/DNS/Cache.java | 622 | 622 | -7 | -7
20 | Revision_849/org/xbill/DNS/Cache.java | 648 | 648 | c | Revision_850/org/xbill/DNS/Cache.java | 641 | 641 | -7 | -7
21 | Revision_849/org/xbill/DNS/Cache.java | 655 | 655 | c | Revision_850/org/xbill/DNS/Cache.java | 648 | 648 | -7 | -7
22 | Revision_849/org/xbill/DNS/Cache.java | 660 | 660 | c | Revision_850/org/xbill/DNS/Cache.java | 653 | 653 | -7 | -7
23 | Revision_849/org/xbill/DNS/Cache.java | 662 | 662 | c | Revision_850/org/xbill/DNS/Cache.java | 655 | 655 | -7 | -7
24 | Revision_849/org/xbill/DNS/Cache.java | 668 | 668 | c | Revision_850/org/xbill/DNS/Cache.java | 661 | 661 | -7 | -7
