Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
2928 | Revision_2928/Jmol/examples/CDKIntegration.java | U | 48 | 71 | 17 | 1951377 | 1 | 76
2928 | Revision_2928/Jmol/examples/Integration.java | U | 46 | 63 | 17 | 1951378 | 1 | 76
2928 | Revision_2928/Jmol/examples/CDKIntegration.java | U | 97 | 102 | 6 | 1951379 | 2 | 100
2928 | Revision_2928/Jmol/examples/JmolTable.java | U | 242 | 247 | 6 | 1951380 | 2 | 100
2928 | Revision_2928/Jmol/examples/CDKIntegration2.java | U | 118 | 123 | 6 | 1951381 | 2 | 100
2928 | Revision_2928/Jmol/examples/JmolTable.java | U | 177 | 182 | 6 | 1951382 | 3 | 100
2928 | Revision_2928/Jmol/examples/JmolTable.java | U | 215 | 220 | 6 | 1951383 | 3 | 100
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 319 | 325 | 7 | 1951384 | 4 | 71
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 1011 | 1018 | 7 | 1951385 | 4 | 71
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 982 | 990 | 7 | 1951386 | 4 | 71
2928 | Revision_2928/Jmol/src/org/openscience/jmol/app/LoopedStreams.java | U | 110 | 118 | 7 | 1951387 | 4 | 71
2928 | Revision_2928/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 122 | 127 | 7 | 1951388 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/viewer/Eval.java | U | 3160 | 3165 | 7 | 1951389 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/viewer/Eval.java | U | 3170 | 3175 | 7 | 1951390 | 4 | 71
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 1301 | 1307 | 7 | 1951391 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 72 | 75 | 7 | 1951392 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/viewer/Eval.java | U | 1913 | 1918 | 7 | 1951393 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/viewer/Eval.java | U | 3102 | 3107 | 7 | 1951394 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/applet/JmolAppletRegistry.java | U | 79 | 85 | 7 | 1951395 | 4 | 71
2928 | Revision_2928/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 994 | 1000 | 7 | 1951396 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/viewer/Eval.java | U | 178 | 181 | 7 | 1951397 | 4 | 71
2928 | Revision_2928/Jmol/src/org/jmol/applet/JmolAppletRegistry.java | U | 94 | 100 | 7 | 1951398 | 4 | 71
2928 | Revision_2928/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 109 | 118 | 7 | 1951399 | 4 | 71
2928 | Revision_2928/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 95 | 104 | 7 | 1951400 | 4 | 71
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 488 | 6 | 1951401 | 5 | 80
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 576 | 6 | 1951402 | 5 | 80
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 490 | 500 | 6 | 1951403 | 6 | 75
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 770 | 775 | 6 | 1951404 | 6 | 75
2928 | Revision_2928/Jmol/src/com/obrador/JpegEncoder.java | U | 748 | 755 | 6 | 1951405 | 6 | 75
