Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 65 | 111 | 37 | 124303 | 1 | 73
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 438 | 483 | 37 | 124304 | 1 | 73
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 253 | 264 | 7 | 124305 | 2 | 71
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 237 | 244 | 7 | 124306 | 2 | 71
218 | Revision_218/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 324 | 329 | 7 | 124307 | 2 | 71
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 291 | 313 | 17 | 124308 | 3 | 73
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 315 | 337 | 17 | 124309 | 3 | 73
218 | Revision_218/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 495 | 499 | 5 | 124310 | 4 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/setOfRings.java | U | 135 | 139 | 5 | 124311 | 4 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 79 | 91 | 11 | 124312 | 5 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 94 | 103 | 11 | 124313 | 5 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 138 | 142 | 5 | 124314 | 6 | 100
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 191 | 195 | 5 | 124315 | 6 | 100
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 164 | 173 | 10 | 124316 | 7 | 71
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 188 | 197 | 10 | 124317 | 7 | 71
218 | Revision_218/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 278 | 283 | 6 | 124318 | 8 | 75
218 | Revision_218/Jmol/src/org/openscience/miniJmol/JmolApplet.java | U | 377 | 382 | 6 | 124319 | 8 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/Element.java | U | 42 | 46 | 5 | 124320 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 361 | 365 | 5 | 124321 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/Node.java | U | 105 | 110 | 5 | 124322 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/pending/Bend.java | U | 51 | 55 | 5 | 124323 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 274 | 278 | 5 | 124324 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/Bond.java | U | 60 | 64 | 5 | 124325 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/compchem/Node.java | U | 98 | 102 | 5 | 124326 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 295 | 300 | 5 | 124327 | 9 | 75
218 | Revision_218/Jmol/src/org/openscience/jmol/MeasurementListEvent.java | U | 115 | 120 | 5 | 124328 | 9 | 75
