Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 867940 | 1 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 867941 | 1 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 867942 | 1 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 110 | 118 | 7 | 867943 | 1 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 1368 | 1373 | 7 | 867944 | 1 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 110 | 115 | 7 | 867945 | 1 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 867946 | 1 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 1615 | 1620 | 7 | 867947 | 1 | 75
1427 | Revision_1427/Jmol/src/JmolApplet.java | U | 128 | 134 | 7 | 867948 | 1 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 867949 | 2 | 80
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 867950 | 2 | 80
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 867951 | 3 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 867952 | 3 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 867953 | 3 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 867954 | 3 | 75
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 867955 | 4 | 90
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 867956 | 4 | 90
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 867957 | 5 | 72
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 867958 | 5 | 72
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 867959 | 6 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 867960 | 6 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 867961 | 6 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 867962 | 6 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 867963 | 7 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 867964 | 7 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 867965 | 7 | 100
1427 | Revision_1427/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 867966 | 7 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 867967 | 8 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/viewer/JmolViewer.java | U | 1073 | 1078 | 5 | 867968 | 8 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/viewer/managers/SelectionManager.java | U | 107 | 111 | 5 | 867969 | 8 | 75
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 867970 | 8 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/app/ConsoleTextArea.java | U | 53 | 59 | 5 | 867971 | 8 | 75
1427 | Revision_1427/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | U | 1842 | 1847 | 5 | 867972 | 8 | 75
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 643 | 659 | 19 | 867973 | 9 | 86
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 19 | 867974 | 9 | 86
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 19 | 867975 | 9 | 86
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 19 | 867976 | 9 | 86
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 19 | 867977 | 9 | 86
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1057 | 1104 | 47 | 867978 | 10 | 83
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1114 | 1161 | 47 | 867979 | 10 | 83
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1206 | 1218 | 10 | 867980 | 11 | 85
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1228 | 1240 | 10 | 867981 | 11 | 85
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 867982 | 12 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 867983 | 12 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 867984 | 13 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 867985 | 13 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 867986 | 14 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 867987 | 14 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 1305 | 1314 | 10 | 867988 | 15 | 100
1427 | Revision_1427/Jmol/src/freeware/PrintfFormat.java | U | 2264 | 2273 | 10 | 867989 | 15 | 100
