Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
2817 | Revision_2817/Jmol/examples/CDKIntegration.java | U | 48 | 71 | 17 | 1883778 | 1 | 76
2817 | Revision_2817/Jmol/examples/Integration.java | U | 46 | 63 | 17 | 1883779 | 1 | 76
2817 | Revision_2817/Jmol/examples/CDKIntegration.java | U | 97 | 102 | 6 | 1883780 | 2 | 100
2817 | Revision_2817/Jmol/examples/JmolTable.java | U | 242 | 247 | 6 | 1883781 | 2 | 100
2817 | Revision_2817/Jmol/examples/CDKIntegration2.java | U | 120 | 125 | 6 | 1883782 | 2 | 100
2817 | Revision_2817/Jmol/examples/JmolTable.java | U | 177 | 182 | 6 | 1883783 | 3 | 100
2817 | Revision_2817/Jmol/examples/JmolTable.java | U | 215 | 220 | 6 | 1883784 | 3 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 319 | 325 | 7 | 1883785 | 4 | 71
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 982 | 990 | 7 | 1883786 | 4 | 71
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1011 | 1018 | 7 | 1883787 | 4 | 71
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/LoopedStreams.java | U | 110 | 118 | 7 | 1883788 | 4 | 71
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 122 | 127 | 7 | 1883789 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 72 | 75 | 7 | 1883790 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 3161 | 3166 | 7 | 1883791 | 4 | 71
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1301 | 1307 | 7 | 1883792 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 1899 | 1904 | 7 | 1883793 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 3090 | 3095 | 7 | 1883794 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 3151 | 3156 | 7 | 1883795 | 4 | 71
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 150 | 156 | 7 | 1883796 | 4 | 71
2817 | Revision_2817/Jmol/src/JmolAppletRegistry.java | U | 76 | 82 | 7 | 1883797 | 4 | 71
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 178 | 181 | 7 | 1883798 | 4 | 71
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 994 | 1000 | 7 | 1883799 | 4 | 71
2817 | Revision_2817/Jmol/src/JmolAppletRegistry.java | U | 91 | 97 | 7 | 1883800 | 4 | 71
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 109 | 118 | 7 | 1883801 | 4 | 71
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 95 | 104 | 7 | 1883802 | 4 | 71
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 488 | 6 | 1883803 | 5 | 80
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 576 | 6 | 1883804 | 5 | 80
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 490 | 500 | 6 | 1883805 | 6 | 75
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 748 | 755 | 6 | 1883806 | 6 | 75
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 578 | 590 | 6 | 1883807 | 6 | 75
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 770 | 775 | 6 | 1883808 | 6 | 75
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 743 | 758 | 13 | 1883809 | 7 | 90
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 765 | 778 | 13 | 1883810 | 7 | 90
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 964 | 997 | 31 | 1883811 | 8 | 72
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 999 | 1032 | 31 | 1883812 | 8 | 72
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1059 | 1064 | 5 | 1883813 | 9 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1130 | 1135 | 5 | 1883814 | 9 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1095 | 1100 | 5 | 1883815 | 9 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1166 | 1171 | 5 | 1883816 | 9 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1072 | 1080 | 8 | 1883817 | 10 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1143 | 1151 | 8 | 1883818 | 10 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1179 | 1187 | 8 | 1883819 | 10 | 100
2817 | Revision_2817/Jmol/src/com/obrador/JpegEncoder.java | U | 1108 | 1116 | 8 | 1883820 | 10 | 100
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 221 | 229 | 8 | 1883821 | 11 | 83
2817 | Revision_2817/Jmol/src/JmolAppletControl.java | U | 92 | 100 | 8 | 1883822 | 11 | 83
2817 | Revision_2817/Jmol/src/JmolAppletControl.java | U | 82 | 90 | 8 | 1883823 | 11 | 83
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 439 | 445 | 7 | 1883824 | 12 | 100
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 505 | 511 | 7 | 1883825 | 12 | 100
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 450 | 457 | 8 | 1883826 | 13 | 100
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 516 | 523 | 8 | 1883827 | 13 | 100
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 464 | 472 | 6 | 1883828 | 14 | 100
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/DisplayPanel.java | U | 531 | 539 | 6 | 1883829 | 14 | 100
2817 | Revision_2817/Jmol/src/JmolApplet.java | U | 518 | 522 | 5 | 1883830 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/HelpDialog.java | U | 165 | 174 | 5 | 1883831 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/WhatsNewDialog.java | U | 155 | 164 | 5 | 1883832 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 97 | 102 | 5 | 1883833 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/BallsRenderer.java | U | 50 | 54 | 5 | 1883834 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/AboutDialog.java | U | 154 | 163 | 5 | 1883835 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 97 | 101 | 5 | 1883836 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 1034 | 1039 | 5 | 1883837 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 179 | 183 | 5 | 1883838 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/ScriptWindow.java | U | 178 | 182 | 5 | 1883839 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/smarter/AtomSetCollection.java | U | 140 | 144 | 5 | 1883840 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 1102 | 1106 | 5 | 1883841 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/AtomSetChooser.java | U | 614 | 620 | 5 | 1883842 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Eval.java | U | 785 | 789 | 5 | 1883843 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/smarter/Resolver.java | U | 48 | 52 | 5 | 1883844 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 146 | 151 | 5 | 1883845 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Frame.java | U | 1615 | 1619 | 5 | 1883846 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Frame.java | U | 1621 | 1625 | 5 | 1883847 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 136 | 141 | 5 | 1883848 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 112 | 116 | 5 | 1883849 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/SelectionManager.java | U | 106 | 110 | 5 | 1883850 | 15 | 75
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/ConsoleTextArea.java | U | 50 | 56 | 5 | 1883851 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/MouseManager11.java | U | 37 | 41 | 5 | 1883852 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/viewer/Viewer.java | U | 1514 | 1519 | 5 | 1883853 | 15 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 81 | 92 | 12 | 1883854 | 16 | 77
2817 | Revision_2817/Jmol/src/org/openscience/jmol/app/JmolEditBus.java | U | 76 | 85 | 12 | 1883855 | 16 | 77
2817 | Revision_2817/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 217 | 221 | 5 | 1883856 | 17 | 75
2817 | Revision_2817/Jmol/src/org/jmol/adapter/cdk/CdkJmolAdapter.java | U | 251 | 255 | 5 | 1883857 | 17 | 75
