Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
2638 | Revision_2638/Jmol/examples/Integration.java | U | 97 | 102 | 6 | 1772624 | 1 | 100
2638 | Revision_2638/Jmol/examples/JmolTable.java | U | 242 | 247 | 6 | 1772625 | 1 | 100
2638 | Revision_2638/Jmol/examples/JmolTable.java | U | 177 | 182 | 6 | 1772626 | 2 | 100
2638 | Revision_2638/Jmol/examples/JmolTable.java | U | 215 | 220 | 6 | 1772627 | 2 | 100
2638 | Revision_2638/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 1772628 | 3 | 71
2638 | Revision_2638/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 1772629 | 3 | 71
2638 | Revision_2638/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 1772630 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/app/LoopedStreams.java | U | 110 | 118 | 7 | 1772631 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 2935 | 2940 | 7 | 1772632 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 2997 | 3002 | 7 | 1772633 | 3 | 71
2638 | Revision_2638/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 1772634 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 1883 | 1888 | 7 | 1772635 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 3007 | 3012 | 7 | 1772636 | 3 | 71
2638 | Revision_2638/Jmol/src/org/jmol/adapter/smarter/Model.java | U | 60 | 63 | 7 | 1772637 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 124 | 129 | 7 | 1772638 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 179 | 182 | 7 | 1772639 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 986 | 992 | 7 | 1772640 | 3 | 71
2638 | Revision_2638/Jmol/src/JmolAppletRegistry.java | U | 76 | 82 | 7 | 1772641 | 3 | 71
2638 | Revision_2638/Jmol/src/JmolApplet.java | U | 156 | 162 | 7 | 1772642 | 3 | 71
2638 | Revision_2638/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 109 | 118 | 7 | 1772643 | 3 | 71
2638 | Revision_2638/Jmol/src/JmolAppletRegistry.java | U | 91 | 97 | 7 | 1772644 | 3 | 71
