Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
858 | Revision_858/Jmol/source-tests/org/openscience/jmol/AtomTypeSetTest.java | U | 60 | 67 | 6 | 461320 | 1 | 80
858 | Revision_858/Jmol/source-tests/org/openscience/jmol/AtomTypesModelTest.java | U | 60 | 67 | 6 | 461321 | 1 | 80
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 461322 | 2 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 461323 | 2 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 461324 | 2 | 75
858 | Revision_858/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 105 | 113 | 7 | 461325 | 2 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 461326 | 2 | 75
858 | Revision_858/Jmol/src/org/openscience/jmol/FileManager.java | U | 76 | 81 | 7 | 461327 | 2 | 75
858 | Revision_858/Jmol/src/org/openscience/jmol/ModelManager.java | U | 143 | 148 | 7 | 461328 | 2 | 75
858 | Revision_858/Jmol/src/org/openscience/jmol/JmolResourceHandler.java | U | 104 | 109 | 7 | 461329 | 2 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 461330 | 3 | 80
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 461331 | 3 | 80
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 461332 | 4 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 461333 | 4 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 461334 | 4 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 461335 | 4 | 75
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 461336 | 5 | 90
858 | Revision_858/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 461337 | 5 | 90
