Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
1977 | Revision_1977/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 8 | 1347357 | 1 | 71
1977 | Revision_1977/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 8 | 1347358 | 1 | 71
1977 | Revision_1977/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 8 | 1347359 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 110 | 118 | 8 | 1347360 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | U | 1662 | 1667 | 8 | 1347361 | 1 | 71
1977 | Revision_1977/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 8 | 1347362 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | U | 110 | 115 | 8 | 1347363 | 1 | 71
1977 | Revision_1977/Jmol/src/JmolAppletRegistry.java | U | 76 | 82 | 8 | 1347364 | 1 | 71
1977 | Revision_1977/Jmol/src/JmolApplet.java | U | 127 | 133 | 8 | 1347365 | 1 | 71
1977 | Revision_1977/Jmol/src/JmolApplet.java | U | 93 | 99 | 8 | 1347366 | 1 | 71
1977 | Revision_1977/Jmol/src/JmolAppletRegistry.java | U | 91 | 97 | 8 | 1347367 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/adapters/SimpleModelAdapter.java | U | 713 | 719 | 8 | 1347368 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/Jmol.java | U | 913 | 919 | 8 | 1347369 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/Preferences.java | U | 253 | 262 | 8 | 1347370 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/HistoryFile.java | U | 109 | 118 | 8 | 1347371 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/BandPlotEPSRenderer.java | U | 88 | 94 | 8 | 1347372 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/PreferencesDialog.java | U | 963 | 973 | 8 | 1347373 | 1 | 71
1977 | Revision_1977/Jmol/src/org/openscience/jmol/app/Preferences.java | U | 64 | 72 | 8 | 1347374 | 1 | 71
