Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
342 | Revision_342/lisp.c | U | 91 | 97 | 7 | 88232 | 1 | 1 | 83
342 | Revision_342/lisp.c | U | 112 | 118 | 7 | 88233 | 1 | 2 | 83
342 | Revision_342/lisp.c | U | 127 | 137 | 9 | 88234 | 2 | 3 | 70
342 | Revision_342/awk.c | U | 71 | 79 | 9 | 88235 | 2 | 10 | 70
342 | Revision_342/c.c | U | 2641 | 2650 | 9 | 88236 | 2 | 12 | 70
342 | Revision_342/c.c | U | 2629 | 2638 | 9 | 88237 | 2 | 15 | 70
342 | Revision_342/c.c | U | 2617 | 2626 | 9 | 88238 | 2 | 315 | 70
342 | Revision_342/c.c | U | 2599 | 2614 | 9 | 88239 | 2 | 8 | 70
342 | Revision_342/eiffel.c | U | 1222 | 1231 | 9 | 88240 | 2 | 9 | 70
342 | Revision_342/c.c | U | 2587 | 2596 | 9 | 88241 | 2 | 330 | 70
342 | Revision_342/verilog.c | U | 324 | 333 | 9 | 88242 | 2 | 283 | 70
342 | Revision_342/fortran.c | U | 2170 | 2185 | 9 | 88243 | 2 | 21 | 70
342 | Revision_342/vim.c | U | 168 | 176 | 9 | 88244 | 2 | 20 | 70
342 | Revision_342/pascal.c | U | 255 | 263 | 9 | 88245 | 2 | 14 | 70
342 | Revision_342/sql.c | U | 672 | 681 | 9 | 88246 | 2 | 296 | 70
342 | Revision_342/python.c | U | 213 | 221 | 9 | 88247 | 2 | 13 | 70
342 | Revision_342/perl.c | U | 109 | 117 | 9 | 88248 | 2 | 7 | 70
342 | Revision_342/lua.c | U | 123 | 131 | 9 | 88249 | 2 | 243 | 70
342 | Revision_342/cobol.c | U | 40 | 48 | 9 | 88250 | 2 | 320 | 70
342 | Revision_342/sh.c | U | 102 | 112 | 9 | 88251 | 2 | 17 | 70
342 | Revision_342/beta.c | U | 313 | 321 | 9 | 88252 | 2 | 5 | 70
342 | Revision_342/erlang.c | U | 179 | 187 | 9 | 88253 | 2 | 340 | 70
342 | Revision_342/scheme.c | U | 99 | 109 | 9 | 88254 | 2 | 16 | 70
342 | Revision_342/tcl.c | U | 106 | 114 | 9 | 88255 | 2 | 18 | 70
342 | Revision_342/sml.c | U | 192 | 200 | 9 | 88256 | 2 | 321 | 70
342 | Revision_342/php.c | A | 125 | 133 | 9 | 88257 | 2 | 22 | 70
342 | Revision_342/ruby.c | U | 167 | 175 | 9 | 88258 | 2 | 19 | 70
342 | Revision_342/asp.c | U | 181 | 189 | 9 | 88259 | 2 | 4 | 70
342 | Revision_342/rexx.c | U | 30 | 37 | 9 | 88260 | 2 | 26 | 70
342 | Revision_342/asm.c | U | 367 | 386 | 9 | 88261 | 2 | 274 | 70
342 | Revision_342/make.c | U | 91 | 101 | 9 | 88262 | 2 | 25 | 70
342 | Revision_342/jscript.c | U | 31 | 38 | 9 | 88263 | 2 | 364 | 70
342 | Revision_342/slang.c | U | 34 | 41 | 9 | 88264 | 2 | 24 | 70
342 | Revision_342/yacc.c | U | 31 | 38 | 9 | 88265 | 2 | 23 | 70
342 | Revision_342/html.c | U | 40 | 47 | 9 | 88266 | 2 | 365 | 70
342 | Revision_342/keyword.c | U | 107 | 116 | 9 | 88267 | 2 | 27 | 70
342 | Revision_342/c.c | U | 2052 | 2057 | 9 | 88268 | 2 | 28 | 70
342 | Revision_342/fortran.c | U | 412 | 424 | 9 | 88269 | 2 | 158 | 70
342 | Revision_342/options.c | U | 527 | 532 | 9 | 88270 | 2 | 29 | 70
342 | Revision_342/sql.c | U | 205 | 213 | 9 | 88271 | 2 | 309 | 70
342 | Revision_342/options.c | U | 620 | 626 | 9 | 88272 | 2 | 30 | 70
342 | Revision_342/eiffel.c | U | 1176 | 1188 | 9 | 88273 | 2 | 157 | 70
342 | Revision_342/c.c | U | 2081 | 2089 | 9 | 88274 | 2 | 31 | 70
342 | Revision_342/asp.c | U | 70 | 89 | 15 | 88275 | 3 | 33 | 100
342 | Revision_342/asp.c | U | 93 | 112 | 15 | 88276 | 3 | 34 | 100
342 | Revision_342/asp.c | U | 116 | 132 | 14 | 88277 | 4 | 35 | 72
342 | Revision_342/asp.c | U | 136 | 151 | 14 | 88278 | 4 | 36 | 72
342 | Revision_342/asp.c | U | 155 | 170 | 14 | 88279 | 4 | 36 | 72
342 | Revision_342/vim.c | U | 121 | 135 | 14 | 88280 | 4 | 159 | 72
342 | Revision_342/php.c | U | 78 | 91 | 14 | 88281 | 4 | 40 | 72
342 | Revision_342/php.c | U | 58 | 75 | 14 | 88282 | 4 | 173 | 72
342 | Revision_342/ruby.c | U | 96 | 111 | 14 | 88283 | 4 | 42 | 72
342 | Revision_342/ruby.c | U | 79 | 94 | 14 | 88284 | 4 | 42 | 72
342 | Revision_342/vim.c | U | 95 | 110 | 14 | 88285 | 4 | 334 | 72
342 | Revision_342/vim.c | U | 143 | 162 | 14 | 88286 | 4 | 160 | 72
342 | Revision_342/vim.c | U | 114 | 136 | 14 | 88287 | 4 | 160 | 72
342 | Revision_342/args.c | U | 85 | 92 | 8 | 88288 | 5 | 43 | 100
342 | Revision_342/args.c | U | 159 | 166 | 8 | 88289 | 5 | 44 | 100
342 | Revision_342/args.c | U | 144 | 148 | 5 | 88290 | 6 | 322 | 75
342 | Revision_342/sml.c | U | 174 | 178 | 5 | 88291 | 6 | 323 | 75
342 | Revision_342/readtags.c | U | 702 | 706 | 5 | 88292 | 6 | 212 | 75
342 | Revision_342/args.c | U | 181 | 189 | 9 | 88293 | 7 | 45 | 75
342 | Revision_342/args.c | U | 192 | 199 | 9 | 88294 | 7 | 46 | 75
342 | Revision_342/args.c | U | 202 | 210 | 9 | 88295 | 7 | 47 | 75
342 | Revision_342/args.c | U | 265 | 271 | 6 | 88296 | 8 | 48 | 80
342 | Revision_342/options.c | U | 573 | 578 | 6 | 88297 | 8 | 49 | 80
