Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
220 | Revision_220/args.c | U | 85 | 92 | 8 | 32076 | 1 | 1 | 100
220 | Revision_220/args.c | U | 159 | 166 | 8 | 32077 | 1 | 2 | 100
220 | Revision_220/args.c | U | 181 | 189 | 9 | 32078 | 2 | 3 | 75
220 | Revision_220/args.c | U | 202 | 210 | 9 | 32079 | 2 | 4 | 75
220 | Revision_220/args.c | U | 192 | 199 | 9 | 32080 | 2 | 5 | 75
220 | Revision_220/args.c | U | 265 | 271 | 6 | 32081 | 3 | 6 | 80
220 | Revision_220/options.c | U | 554 | 559 | 6 | 32082 | 3 | 7 | 80
220 | Revision_220/fortran.c | U | 781 | 786 | 6 | 32083 | 3 | 8 | 80
220 | Revision_220/asm.c | U | 121 | 129 | 8 | 32084 | 4 | 188 | 83
220 | Revision_220/sql.c | U | 191 | 200 | 8 | 32085 | 4 | 196 | 83
220 | Revision_220/fortran.c | U | 310 | 319 | 8 | 32086 | 4 | 189 | 83
220 | Revision_220/asm.c | U | 132 | 141 | 9 | 32087 | 5 | 170 | 87
220 | Revision_220/fortran.c | U | 748 | 758 | 9 | 32088 | 5 | 190 | 87
220 | Revision_220/asm.c | U | 245 | 258 | 11 | 32089 | 6 | 191 | 77
220 | Revision_220/asm.c | U | 263 | 273 | 11 | 32090 | 6 | 179 | 77
220 | Revision_220/asm.c | U | 368 | 387 | 9 | 32091 | 7 | 174 | 70
220 | Revision_220/tcl.c | U | 106 | 114 | 9 | 32092 | 7 | 22 | 70
220 | Revision_220/fortran.c | U | 1676 | 1691 | 9 | 32093 | 7 | 12 | 70
220 | Revision_220/sql.c | U | 613 | 622 | 9 | 32094 | 7 | 197 | 70
220 | Revision_220/verilog.c | U | 160 | 168 | 9 | 32095 | 7 | 184 | 70
220 | Revision_220/cobol.c | U | 72 | 80 | 9 | 32096 | 7 | 23 | 70
220 | Revision_220/beta.c | U | 313 | 321 | 9 | 32097 | 7 | 15 | 70
220 | Revision_220/vim.c | U | 137 | 145 | 9 | 32098 | 7 | 20 | 70
220 | Revision_220/php.c | U | 98 | 106 | 9 | 32099 | 7 | 21 | 70
220 | Revision_220/python.c | U | 212 | 220 | 9 | 32100 | 7 | 14 | 70
220 | Revision_220/sh.c | U | 98 | 108 | 9 | 32101 | 7 | 24 | 70
220 | Revision_220/awk.c | U | 71 | 79 | 9 | 32102 | 7 | 10 | 70
220 | Revision_220/lua.c | U | 123 | 131 | 9 | 32103 | 7 | 154 | 70
220 | Revision_220/scheme.c | U | 99 | 109 | 9 | 32104 | 7 | 17 | 70
220 | Revision_220/pascal.c | U | 246 | 254 | 9 | 32105 | 7 | 13 | 70
220 | Revision_220/ruby.c | U | 167 | 175 | 9 | 32106 | 7 | 16 | 70
220 | Revision_220/asp.c | U | 161 | 169 | 9 | 32107 | 7 | 18 | 70
220 | Revision_220/perl.c | U | 109 | 117 | 9 | 32108 | 7 | 19 | 70
220 | Revision_220/lisp.c | U | 127 | 137 | 9 | 32109 | 7 | 11 | 70
220 | Revision_220/make.c | U | 91 | 101 | 9 | 32110 | 7 | 26 | 70
220 | Revision_220/slang.c | U | 34 | 41 | 9 | 32111 | 7 | 27 | 70
220 | Revision_220/yacc.c | U | 31 | 38 | 9 | 32112 | 7 | 28 | 70
220 | Revision_220/rexx.c | U | 30 | 37 | 9 | 32113 | 7 | 25 | 70
220 | Revision_220/keyword.c | U | 107 | 116 | 9 | 32114 | 7 | 29 | 70
220 | Revision_220/options.c | U | 601 | 607 | 9 | 32115 | 7 | 30 | 70
220 | Revision_220/asp.c | U | 69 | 88 | 15 | 32116 | 8 | 31 | 100
220 | Revision_220/asp.c | U | 92 | 111 | 15 | 32117 | 8 | 32 | 100
220 | Revision_220/asp.c | U | 115 | 131 | 13 | 32118 | 9 | 33 | 90
220 | Revision_220/ruby.c | U | 79 | 94 | 13 | 32119 | 9 | 35 | 90
220 | Revision_220/asp.c | U | 135 | 150 | 13 | 32120 | 9 | 34 | 90
220 | Revision_220/php.c | U | 78 | 91 | 13 | 32121 | 9 | 38 | 90
220 | Revision_220/ruby.c | U | 96 | 111 | 13 | 32122 | 9 | 176 | 90
220 | Revision_220/awk.c | U | 47 | 65 | 17 | 32123 | 10 | 41 | 73
220 | Revision_220/php.c | U | 55 | 75 | 17 | 32124 | 10 | 42 | 73
220 | Revision_220/beta.c | U | 71 | 82 | 10 | 32125 | 11 | 43 | 70
220 | Revision_220/sql.c | U | 227 | 241 | 10 | 32126 | 11 | 198 | 70
220 | Revision_220/parse.c | U | 46 | 57 | 10 | 32127 | 11 | 44 | 70
220 | Revision_220/beta.c | U | 136 | 143 | 6 | 32128 | 12 | 45 | 75
220 | Revision_220/beta.c | U | 207 | 215 | 6 | 32129 | 12 | 46 | 75
220 | Revision_220/beta.c | U | 154 | 158 | 5 | 32130 | 13 | 47 | 75
220 | Revision_220/beta.c | U | 160 | 164 | 5 | 32131 | 13 | 49 | 75
220 | Revision_220/beta.c | U | 167 | 171 | 5 | 32132 | 13 | 51 | 75
220 | Revision_220/beta.c | U | 280 | 284 | 5 | 32133 | 13 | 48 | 75
220 | Revision_220/beta.c | U | 274 | 278 | 5 | 32134 | 13 | 50 | 75
220 | Revision_220/fortran.c | U | 467 | 471 | 5 | 32135 | 14 | 52 | 75
220 | Revision_220/ruby.c | U | 136 | 140 | 5 | 32136 | 14 | 16 | 75
220 | Revision_220/fortran.c | U | 1127 | 1131 | 5 | 32137 | 14 | 53 | 75
220 | Revision_220/sql.c | U | 480 | 484 | 5 | 32138 | 14 | 199 | 75
220 | Revision_220/fortran.c | U | 1438 | 1442 | 5 | 32139 | 14 | 55 | 75
220 | Revision_220/fortran.c | U | 1163 | 1167 | 5 | 32140 | 14 | 55 | 75
220 | Revision_220/fortran.c | U | 1307 | 1312 | 5 | 32141 | 14 | 54 | 75
220 | Revision_220/fortran.c | U | 1146 | 1151 | 5 | 32142 | 14 | 57 | 75
220 | Revision_220/sql.c | U | 419 | 423 | 5 | 32143 | 14 | 200 | 75
220 | Revision_220/fortran.c | U | 1118 | 1122 | 5 | 32144 | 14 | 56 | 75
220 | Revision_220/sql.c | U | 549 | 553 | 5 | 32145 | 14 | 201 | 75
220 | Revision_220/fortran.c | U | 1238 | 1242 | 5 | 32146 | 14 | 58 | 75
220 | Revision_220/fortran.c | U | 647 | 651 | 5 | 32147 | 15 | 59 | 75
220 | Revision_220/fortran.c | U | 836 | 840 | 5 | 32148 | 15 | 60 | 75
220 | Revision_220/fortran.c | U | 710 | 721 | 11 | 32149 | 16 | 202 | 80
220 | Revision_220/sql.c | U | 277 | 288 | 11 | 32150 | 16 | 203 | 80
220 | Revision_220/fortran.c | U | 724 | 735 | 10 | 32151 | 17 | 204 | 100
220 | Revision_220/sql.c | U | 203 | 214 | 10 | 32152 | 17 | 205 | 100
220 | Revision_220/fortran.c | U | 857 | 861 | 5 | 32153 | 18 | 61 | 75
220 | Revision_220/strlist.c | U | 134 | 138 | 5 | 32154 | 18 | 62 | 75
220 | Revision_220/sql.c | U | 336 | 340 | 5 | 32155 | 18 | 206 | 75
220 | Revision_220/fortran.c | U | 915 | 919 | 6 | 32156 | 19 | 207 | 75
220 | Revision_220/sql.c | U | 564 | 570 | 6 | 32157 | 19 | 208 | 75
220 | Revision_220/sql.c | U | 393 | 399 | 6 | 32158 | 19 | 209 | 75
220 | Revision_220/fortran.c | U | 931 | 949 | 18 | 32159 | 20 | 63 | 75
220 | Revision_220/fortran.c | U | 1395 | 1411 | 18 | 32160 | 20 | 64 | 75
220 | Revision_220/fortran.c | U | 1017 | 1025 | 8 | 32161 | 21 | 66 | 83
220 | Revision_220/fortran.c | U | 1028 | 1037 | 8 | 32162 | 21 | 67 | 83
220 | Revision_220/fortran.c | U | 1109 | 1124 | 16 | 32163 | 22 | 68 | 92
220 | Revision_220/fortran.c | U | 1230 | 1244 | 16 | 32164 | 22 | 69 | 92
220 | Revision_220/fortran.c | U | 1322 | 1328 | 8 | 32165 | 23 | 210 | 71
220 | Revision_220/sql.c | U | 434 | 442 | 8 | 32166 | 23 | 211 | 71
220 | Revision_220/fortran.c | U | 1365 | 1384 | 28 | 32167 | 24 | 70 | 73
220 | Revision_220/fortran.c | U | 1617 | 1633 | 28 | 32168 | 24 | 71 | 73
220 | Revision_220/fortran.c | U | 1434 | 1450 | 16 | 32169 | 25 | 72 | 85
220 | Revision_220/fortran.c | U | 1506 | 1520 | 16 | 32170 | 25 | 73 | 85
220 | Revision_220/get.c | U | 297 | 309 | 10 | 32171 | 26 | 74 | 70
220 | Revision_220/parse.c | U | 563 | 577 | 10 | 32172 | 26 | 76 | 70
220 | Revision_220/read.c | U | 214 | 225 | 10 | 32173 | 26 | 75 | 70
220 | Revision_220/get.c | U | 461 | 472 | 10 | 32174 | 27 | 77 | 100
220 | Revision_220/get.c | U | 478 | 489 | 10 | 32175 | 27 | 79 | 100
220 | Revision_220/get.c | U | 535 | 540 | 6 | 32176 | 28 | 80 | 80
220 | Revision_220/read.c | U | 415 | 419 | 6 | 32177 | 28 | 81 | 80
220 | Revision_220/keyword.c | U | 185 | 189 | 5 | 32178 | 29 | 85 | 75
220 | Revision_220/options.c | U | 803 | 807 | 5 | 32179 | 29 | 86 | 75
220 | Revision_220/readtags.c | U | 458 | 462 | 5 | 32180 | 29 | 87 | 75
220 | Revision_220/lisp.c | U | 91 | 97 | 7 | 32181 | 30 | 89 | 83
220 | Revision_220/lisp.c | U | 112 | 118 | 7 | 32182 | 30 | 90 | 83
220 | Revision_220/lua.c | U | 81 | 88 | 7 | 32183 | 31 | 185 | 83
220 | Revision_220/verilog.c | U | 147 | 153 | 7 | 32184 | 31 | 186 | 83
220 | Revision_220/options.c | U | 358 | 364 | 6 | 32185 | 32 | 107 | 100
220 | Revision_220/options.c | U | 367 | 373 | 6 | 32186 | 32 | 108 | 100
