counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_939/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | c | Revision_940/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | 0 | 0
2 | Revision_939/Jmol/src/org/openscience/jmol/DisplayControl.java | 757 | 757 | a | Revision_940/Jmol/src/org/openscience/jmol/DisplayControl.java | 758 | 763 | 1 | 6
3 | Revision_939/Jmol/src/org/openscience/jmol/ModelManager.java | 3 | 4 | c | Revision_940/Jmol/src/org/openscience/jmol/ModelManager.java | 3 | 4 | 0 | 0
4 | Revision_939/Jmol/src/org/openscience/jmol/ModelManager.java | 54 | 56 | c | Revision_940/Jmol/src/org/openscience/jmol/ModelManager.java | 54 | 62 | 0 | 6
5 | Revision_939/Jmol/src/org/openscience/jmol/app/Animate.java | 95 | 97 | d | Revision_940/Jmol/src/org/openscience/jmol/app/Animate.java | 94 | 94 | -1 | -3
6 | Revision_939/Jmol/src/org/openscience/jmol/app/Animate.java | 99 | 101 | c | Revision_940/Jmol/src/org/openscience/jmol/app/Animate.java | 96 | 106 | -3 | 5
7 | Revision_939/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | c | Revision_940/Jmol/src/org/openscience/jmol/app/Jmol.java | 3 | 4 | 0 | 0
8 | Revision_939/Jmol/src/org/openscience/jmol/app/Jmol.java | 239 | 239 | c | Revision_940/Jmol/src/org/openscience/jmol/app/Jmol.java | 239 | 239 | 0 | 0
9 | Revision_939/Jmol/src/org/openscience/jmol/app/PropertyGraph.java | 96 | 96 | a | Revision_940/Jmol/src/org/openscience/jmol/app/PropertyGraph.java | 97 | 98 | 1 | 2
10 | Revision_939/Jmol/src/org/openscience/jmol/app/Vibrate.java | 336 | 336 | a | Revision_940/Jmol/src/org/openscience/jmol/app/Vibrate.java | 337 | 338 | 1 | 2
11 | Revision_939/Jmol/src/org/openscience/jmol/script/Eval.java | 3 | 4 | c | Revision_940/Jmol/src/org/openscience/jmol/script/Eval.java | 3 | 4 | 0 | 0
12 | Revision_939/Jmol/src/org/openscience/jmol/script/Eval.java | 323 | 323 | a | Revision_940/Jmol/src/org/openscience/jmol/script/Eval.java | 324 | 326 | 1 | 3
13 | Revision_939/Jmol/src/org/openscience/jmol/script/Eval.java | 377 | 377 | d | Revision_940/Jmol/src/org/openscience/jmol/script/Eval.java | 379 | 379 | 2 | 2
14 | Revision_939/Jmol/src/org/openscience/jmol/script/Eval.java | 1172 | 1172 | a | Revision_940/Jmol/src/org/openscience/jmol/script/Eval.java | 1175 | 1178 | 3 | 6
