counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 22 | 23 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 22 | 23 | 0 | 0
2 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 27 | 28 | d | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 26 | 26 | -1 | -2
3 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 31 | 32 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 29 | 30 | -2 | -2
4 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 41 | 41 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 39 | 44 | -2 | 3
5 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 46 | 50 | d | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 48 | 48 | 2 | -2
6 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 56 | 56 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 54 | 54 | -2 | -2
7 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 60 | 60 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 58 | 58 | -2 | -2
8 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 64 | 64 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 62 | 62 | -2 | -2
9 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 68 | 68 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 66 | 66 | -2 | -2
10 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 74 | 75 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 72 | 73 | -2 | -2
11 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 94 | 95 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 92 | 93 | -2 | -2
12 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 99 | 99 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 97 | 97 | -2 | -2
13 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 116 | 117 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 114 | 115 | -2 | -2
14 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 122 | 127 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 120 | 123 | -2 | -4
15 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 173 | 176 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 169 | 170 | -4 | -6
16 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 212 | 212 | c | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 206 | 206 | -6 | -6
17 | Revision_327/Jmol/src/org/openscience/jmol/ArrowLine.java | 222 | 222 | a | Revision_328/Jmol/src/org/openscience/jmol/ArrowLine.java | 217 | 217 | -5 | -5
