counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 2 | 4 | c | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 2 | 4 | 0 | 0
2 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 46 | 46 | a | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 47 | 58 | 1 | 12
3 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 979 | 980 | c | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 991 | 1053 | 12 | 73
4 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 982 | 982 | a | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 1056 | 1056 | 74 | 74
5 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 991 | 991 | c | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 1065 | 1065 | 74 | 74
6 | Revision_785/Jmol/src/org/openscience/jmol/DisplayControl.java | 996 | 996 | c | Revision_786/Jmol/src/org/openscience/jmol/DisplayControl.java | 1070 | 1070 | 74 | 74
7 | Revision_785/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 118 | 118 | a | Revision_786/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 119 | 119 | 1 | 1
8 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 2 | 4 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 2 | 4 | 0 | 0
9 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 264 | 264 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 264 | 264 | 0 | 0
10 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 283 | 283 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 283 | 283 | 0 | 0
11 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 287 | 288 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 287 | 288 | 0 | 0
12 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 291 | 292 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 291 | 292 | 0 | 0
13 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 295 | 296 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 295 | 296 | 0 | 0
14 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 299 | 300 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 299 | 300 | 0 | 0
15 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 303 | 304 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 303 | 304 | 0 | 0
16 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 307 | 308 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 307 | 308 | 0 | 0
17 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 311 | 312 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 311 | 312 | 0 | 0
18 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 315 | 316 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 315 | 316 | 0 | 0
19 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 319 | 320 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 319 | 320 | 0 | 0
20 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 323 | 324 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 323 | 324 | 0 | 0
21 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 327 | 328 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 327 | 328 | 0 | 0
22 | Revision_785/Jmol/src/org/openscience/jmol/script/Eval.java | 331 | 332 | c | Revision_786/Jmol/src/org/openscience/jmol/script/Eval.java | 331 | 332 | 0 | 0
