counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_756/Jmol/src/org/openscience/jmol/Atom.java | 3 | 4 | c | Revision_757/Jmol/src/org/openscience/jmol/Atom.java | 3 | 4 | 0 | 0
2 | Revision_756/Jmol/src/org/openscience/jmol/Atom.java | 175 | 175 | a | Revision_757/Jmol/src/org/openscience/jmol/Atom.java | 176 | 179 | 1 | 4
3 | Revision_756/Jmol/src/org/openscience/jmol/Atom.java | 199 | 199 | a | Revision_757/Jmol/src/org/openscience/jmol/Atom.java | 204 | 204 | 5 | 5
4 | Revision_756/Jmol/src/org/openscience/jmol/Atom.java | 203 | 210 | c | Revision_757/Jmol/src/org/openscience/jmol/Atom.java | 208 | 208 | 5 | -2
5 | Revision_756/Jmol/src/org/openscience/jmol/ChemFrame.java | 35 | 35 | c | Revision_757/Jmol/src/org/openscience/jmol/ChemFrame.java | 35 | 35 | 0 | 0
6 | Revision_756/Jmol/src/org/openscience/jmol/ChemFrame.java | 354 | 366 | d | Revision_757/Jmol/src/org/openscience/jmol/ChemFrame.java | 353 | 353 | -1 | -13
7 | Revision_756/Jmol/src/org/openscience/jmol/ChemFrame.java | 464 | 464 | c | Revision_757/Jmol/src/org/openscience/jmol/ChemFrame.java | 451 | 451 | -13 | -13
8 | Revision_756/Jmol/src/org/openscience/jmol/ChemFrame.java | 465 | 465 | a | Revision_757/Jmol/src/org/openscience/jmol/ChemFrame.java | 453 | 454 | -12 | -11
9 | Revision_756/Jmol/src/org/openscience/jmol/ChemFrame.java | 469 | 470 | c | Revision_757/Jmol/src/org/openscience/jmol/ChemFrame.java | 458 | 460 | -11 | -10
10 | Revision_756/Jmol/src/org/openscience/jmol/render/ArrowLine.java | 55 | 55 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ArrowLine.java | 54 | 54 | -1 | -1
11 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | c | Revision_757/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | 0 | 0
12 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomShape.java | 71 | 71 | d | Revision_757/Jmol/src/org/openscience/jmol/render/AtomShape.java | 70 | 70 | -1 | -1
13 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomShape.java | 119 | 123 | d | Revision_757/Jmol/src/org/openscience/jmol/render/AtomShape.java | 117 | 117 | -2 | -6
14 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 13 | 13 | a | Revision_757/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 14 | 14 | 1 | 1
15 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 33 | 41 | c | Revision_757/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 34 | 38 | 1 | -3
16 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 42 | 42 | a | Revision_757/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 40 | 47 | -2 | 5
17 | Revision_756/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 46 | 46 | c | Revision_757/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 51 | 51 | 5 | 5
18 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 64 | 65 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 63 | 63 | -1 | -2
19 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 76 | 76 | c | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 74 | 74 | -2 | -2
20 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 94 | 94 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 91 | 91 | -3 | -3
21 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 106 | 106 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 102 | 102 | -4 | -4
22 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 113 | 113 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 108 | 108 | -5 | -5
23 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 115 | 117 | c | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 110 | 111 | -5 | -6
24 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 118 | 118 | a | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 113 | 113 | -5 | -5
25 | Revision_756/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 135 | 136 | d | Revision_757/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 129 | 129 | -6 | -7
26 | Revision_756/Jmol/src/org/openscience/jmol/render/LineShape.java | 10 | 10 | c | Revision_757/Jmol/src/org/openscience/jmol/render/LineShape.java | 10 | 10 | 0 | 0
27 | Revision_756/Jmol/src/org/openscience/jmol/render/Shape.java | 38 | 38 | a | Revision_757/Jmol/src/org/openscience/jmol/render/Shape.java | 39 | 40 | 1 | 2
28 | Revision_756/Jmol/src/org/openscience/jmol/render/VectorShape.java | 9 | 9 | c | Revision_757/Jmol/src/org/openscience/jmol/render/VectorShape.java | 9 | 9 | 0 | 0
