counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_787/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | c | Revision_788/Jmol/src/org/openscience/jmol/DisplayControl.java | 3 | 4 | 0 | 0
2 | Revision_787/Jmol/src/org/openscience/jmol/DisplayControl.java | 271 | 271 | c | Revision_788/Jmol/src/org/openscience/jmol/DisplayControl.java | 271 | 271 | 0 | 0
3 | Revision_787/Jmol/src/org/openscience/jmol/DisplayControl.java | 1102 | 1102 | a | Revision_788/Jmol/src/org/openscience/jmol/DisplayControl.java | 1103 | 1134 | 1 | 32
4 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 35 | 35 | a | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 36 | 37 | 1 | 2
5 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 102 | 102 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 104 | 104 | 2 | 2
6 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 168 | 171 | d | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 169 | 169 | 1 | -2
7 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 174 | 195 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 172 | 182 | -2 | -13
8 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 197 | 197 | a | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 185 | 185 | -12 | -12
9 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 202 | 203 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 190 | 190 | -12 | -13
10 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 209 | 209 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 196 | 196 | -13 | -13
11 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 211 | 211 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 198 | 198 | -13 | -13
12 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 233 | 233 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 220 | 220 | -13 | -13
13 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 236 | 236 | a | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 224 | 224 | -12 | -12
14 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 238 | 259 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 226 | 228 | -12 | -31
15 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 261 | 265 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 230 | 234 | -31 | -31
16 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 267 | 270 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 236 | 239 | -31 | -31
17 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 272 | 272 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 241 | 241 | -31 | -31
18 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 274 | 282 | d | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 242 | 242 | -32 | -40
19 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 567 | 568 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 527 | 528 | -40 | -40
20 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 584 | 585 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 544 | 545 | -40 | -40
21 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 595 | 621 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 555 | 555 | -40 | -66
22 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 626 | 626 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 560 | 560 | -66 | -66
23 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 628 | 629 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 562 | 583 | -66 | -46
24 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 644 | 645 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 598 | 600 | -46 | -45
25 | Revision_787/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 652 | 653 | c | Revision_788/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | 607 | 609 | -45 | -44
