counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_295/Jmol/src/org/openscience/miniJmol/Atom.java | 22 | 22 | d | Revision_296/Jmol/src/org/openscience/miniJmol/Atom.java | 21 | 21 | -1 | -1
2 | Revision_295/Jmol/src/org/openscience/miniJmol/Atom.java | 23 | 23 | a | Revision_296/Jmol/src/org/openscience/miniJmol/Atom.java | 23 | 23 | 0 | 0
3 | Revision_295/Jmol/src/org/openscience/miniJmol/Atom.java | 107 | 107 | c | Revision_296/Jmol/src/org/openscience/miniJmol/Atom.java | 107 | 107 | 0 | 0
4 | Revision_295/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 24 | 24 | d | Revision_296/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 23 | 23 | -1 | -1
5 | Revision_295/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 28 | 28 | a | Revision_296/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 28 | 28 | 0 | 0
6 | Revision_295/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 78 | 78 | c | Revision_296/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 78 | 78 | 0 | 0
7 | Revision_295/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 89 | 91 | c | Revision_296/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 89 | 90 | 0 | -1
8 | Revision_295/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 511 | 511 | c | Revision_296/Jmol/src/org/openscience/miniJmol/ChemFrame.java | 510 | 510 | -1 | -1
9 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 24 | 24 | d | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 23 | 23 | -1 | -1
10 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 33 | 33 | a | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 33 | 34 | 0 | 1
11 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 60 | 62 | d | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 60 | 60 | 0 | -2
12 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 65 | 67 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 63 | 65 | -2 | -2
13 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 150 | 151 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 148 | 149 | -2 | -2
14 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 183 | 183 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 181 | 183 | -2 | 0
15 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 185 | 185 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 185 | 186 | 0 | 1
16 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 187 | 187 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 188 | 189 | 1 | 2
17 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 220 | 220 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 222 | 224 | 2 | 4
18 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 520 | 521 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 524 | 525 | 4 | 4
19 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 523 | 524 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 527 | 531 | 4 | 7
20 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 533 | 533 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 540 | 542 | 7 | 9
21 | Revision_295/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 671 | 679 | c | Revision_296/Jmol/src/org/openscience/miniJmol/DisplayPanel.java | 680 | 697 | 9 | 18
