counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 20 | 20 | a | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 21 | 22 | 1 | 2
2 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 28 | 28 | a | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 31 | 31 | 3 | 3
3 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 72 | 72 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 75 | 75 | 3 | 3
4 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 261 | 264 | d | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 263 | 263 | 2 | -1
5 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 273 | 273 | a | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 273 | 274 | 0 | 1
6 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 275 | 275 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 276 | 276 | 1 | 1
7 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 280 | 280 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 281 | 281 | 1 | 1
8 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 285 | 285 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 286 | 286 | 1 | 1
9 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 290 | 290 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 291 | 291 | 1 | 1
10 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 295 | 295 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 296 | 296 | 1 | 1
11 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 299 | 299 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 300 | 300 | 1 | 1
12 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 302 | 302 | a | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 304 | 307 | 2 | 5
13 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 304 | 304 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 309 | 309 | 5 | 5
14 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 469 | 469 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 474 | 474 | 5 | 5
15 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 480 | 480 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 485 | 485 | 5 | 5
16 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 568 | 574 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 573 | 590 | 5 | 16
17 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 577 | 578 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 593 | 594 | 16 | 16
18 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 581 | 581 | d | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 596 | 596 | 15 | 15
19 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 695 | 695 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 710 | 710 | 15 | 15
20 | Revision_721/Jmol/src/org/openscience/jmol/DisplayControl.java | 697 | 697 | a | Revision_722/Jmol/src/org/openscience/jmol/DisplayControl.java | 713 | 717 | 16 | 20
21 | Revision_721/Jmol/src/org/openscience/jmol/DisplayPanel.java | 106 | 106 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayPanel.java | 106 | 106 | 0 | 0
22 | Revision_721/Jmol/src/org/openscience/jmol/DisplayPanel.java | 689 | 690 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayPanel.java | 689 | 689 | 0 | -1
23 | Revision_721/Jmol/src/org/openscience/jmol/DisplayPanel.java | 702 | 702 | c | Revision_722/Jmol/src/org/openscience/jmol/DisplayPanel.java | 701 | 701 | -1 | -1
