counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 77 | 77 | a | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 78 | 78 | 1 | 1
2 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 157 | 157 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 158 | 162 | 1 | 5
3 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 202 | 202 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 207 | 217 | 5 | 15
4 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 386 | 386 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 401 | 401 | 15 | 15
5 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 393 | 393 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 408 | 408 | 15 | 15
6 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 432 | 432 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 447 | 447 | 15 | 15
7 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 439 | 439 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 454 | 454 | 15 | 15
8 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 442 | 442 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 457 | 458 | 15 | 16
9 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 445 | 445 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 461 | 461 | 16 | 16
10 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 448 | 448 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 464 | 465 | 16 | 17
11 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 451 | 451 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 468 | 469 | 17 | 18
12 | Revision_265/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 518 | 518 | c | Revision_266/Jmol/src/org/openscience/miniJmol/JmolApplet.java | 536 | 537 | 18 | 19
