counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 47 | 48 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 47 | 48 | 0 | 0
2 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 50 | 50 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 50 | 51 | 0 | 1
3 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 63 | 65 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 64 | 71 | 1 | 6
4 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 107 | 107 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 113 | 113 | 6 | 6
5 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 141 | 141 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 147 | 147 | 6 | 6
6 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 145 | 145 | d | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 150 | 150 | 5 | 5
7 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 149 | 149 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 154 | 154 | 5 | 5
8 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 153 | 153 | d | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 157 | 157 | 4 | 4
9 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 158 | 161 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 162 | 163 | 4 | 2
10 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 163 | 163 | a | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 166 | 175 | 3 | 12
11 | Revision_285/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 165 | 168 | c | Revision_286/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 177 | 187 | 12 | 19
