counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | 0 | 0
2 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 76 | 76 | a | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 77 | 84 | 1 | 8
3 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 99 | 167 | d | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 106 | 106 | 7 | -61
4 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 185 | 185 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 124 | 125 | -61 | -60
5 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 187 | 188 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 127 | 127 | -60 | -61
6 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 192 | 195 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 131 | 132 | -61 | -63
7 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 218 | 221 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 155 | 156 | -63 | -65
8 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 225 | 225 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 160 | 163 | -65 | -62
9 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 230 | 231 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 168 | 169 | -62 | -62
10 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 238 | 244 | d | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 175 | 175 | -63 | -69
11 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 367 | 368 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 298 | 298 | -69 | -70
12 | Revision_760/Jmol/src/org/openscience/jmol/render/AtomShape.java | 371 | 372 | c | Revision_761/Jmol/src/org/openscience/jmol/render/AtomShape.java | 301 | 301 | -70 | -71
