counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_949/Jmol/src/org/openscience/jmol/BaseAtomType.java | 3 | 4 | c | Revision_950/Jmol/src/org/openscience/jmol/BaseAtomType.java | 3 | 4 | 0 | 0
2 | Revision_949/Jmol/src/org/openscience/jmol/BaseAtomType.java | 41 | 41 | c | Revision_950/Jmol/src/org/openscience/jmol/BaseAtomType.java | 41 | 41 | 0 | 0
3 | Revision_949/Jmol/src/org/openscience/jmol/BaseAtomType.java | 120 | 120 | c | Revision_950/Jmol/src/org/openscience/jmol/BaseAtomType.java | 120 | 120 | 0 | 0
4 | Revision_949/Jmol/src/org/openscience/jmol/BaseAtomType.java | 140 | 140 | a | Revision_950/Jmol/src/org/openscience/jmol/BaseAtomType.java | 141 | 153 | 1 | 13
5 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 3 | 4 | c | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 3 | 4 | 0 | 0
6 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 6 | 6 | c | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 6 | 6 | 0 | 0
7 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 130 | 130 | c | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 130 | 132 | 0 | 2
8 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 142 | 142 | c | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 144 | 148 | 2 | 6
9 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 151 | 154 | c | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 157 | 157 | 6 | 3
10 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 156 | 156 | a | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 160 | 161 | 4 | 5
11 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 168 | 168 | a | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 174 | 175 | 6 | 7
12 | Revision_949/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 207 | 207 | a | Revision_950/Jmol/src/org/openscience/jmol/app/AtomTypesModel.java | 215 | 216 | 8 | 9
13 | Revision_949/Jmol/src/org/openscience/jmol/app/Jmol.java | 2 | 4 | c | Revision_950/Jmol/src/org/openscience/jmol/app/Jmol.java | 2 | 4 | 0 | 0
14 | Revision_949/Jmol/src/org/openscience/jmol/app/Jmol.java | 133 | 133 | c | Revision_950/Jmol/src/org/openscience/jmol/app/Jmol.java | 133 | 133 | 0 | 0
15 | Revision_949/Jmol/src/org/openscience/jmol/app/Jmol.java | 194 | 194 | c | Revision_950/Jmol/src/org/openscience/jmol/app/Jmol.java | 194 | 194 | 0 | 0
