counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 2 | 4 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 2 | 4 | 0 | 0
2 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 77 | 80 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 77 | 80 | 0 | 0
3 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 83 | 84 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 83 | 84 | 0 | 0
4 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 91 | 91 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 91 | 91 | 0 | 0
5 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 94 | 94 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 94 | 94 | 0 | 0
6 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 102 | 148 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 102 | 103 | 0 | -45
7 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 165 | 165 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 120 | 120 | -45 | -45
8 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 212 | 214 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 167 | 170 | -45 | -44
9 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 220 | 220 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 176 | 176 | -44 | -44
10 | Revision_744/Jmol/src/org/openscience/jmol/render/AtomShape.java | 222 | 222 | c | Revision_745/Jmol/src/org/openscience/jmol/render/AtomShape.java | 178 | 178 | -44 | -44
