counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 1 | 1 | a | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 2 | 20 | 1 | 19
2 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 50 | 50 | a | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 70 | 70 | 20 | 20
3 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 54 | 54 | a | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 75 | 75 | 21 | 21
4 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 62 | 63 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 83 | 84 | 21 | 21
5 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 91 | 100 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 112 | 115 | 21 | 15
6 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 199 | 199 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 214 | 214 | 15 | 15
7 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 206 | 206 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 221 | 221 | 15 | 15
8 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 208 | 217 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 223 | 223 | 15 | 6
9 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 221 | 225 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 227 | 228 | 6 | 3
10 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 227 | 231 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 230 | 239 | 3 | 8
11 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 238 | 238 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 246 | 246 | 8 | 8
12 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 265 | 267 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 273 | 275 | 8 | 8
13 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 277 | 279 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 285 | 287 | 8 | 8
14 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 290 | 290 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 298 | 298 | 8 | 8
15 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 318 | 318 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 326 | 326 | 8 | 8
16 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 322 | 325 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 330 | 335 | 8 | 10
17 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 327 | 329 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 337 | 338 | 10 | 9
18 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 332 | 332 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 341 | 341 | 9 | 9
19 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 350 | 351 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 359 | 360 | 9 | 9
20 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 354 | 355 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 363 | 364 | 9 | 9
21 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 389 | 501 | d | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 397 | 397 | 8 | -104
22 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 507 | 507 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 403 | 403 | -104 | -104
23 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 513 | 513 | c | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 409 | 409 | -104 | -104
24 | Revision_27/Jmol/src/org/openscience/jmol/AtomType.java | 527 | 527 | a | Revision_28/Jmol/src/org/openscience/jmol/AtomType.java | 424 | 443 | -103 | -84
