counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 39 | 48 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 39 | 48 | 0 | 0
2 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 61 | 61 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 60 | 60 | -1 | -1
3 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 75 | 78 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 73 | 73 | -2 | -5
4 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 87 | 90 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 82 | 82 | -5 | -8
5 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 92 | 93 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 84 | 87 | -8 | -6
6 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 95 | 95 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 88 | 88 | -7 | -7
7 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 97 | 97 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 90 | 90 | -7 | -7
8 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 99 | 99 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 93 | 93 | -6 | -6
9 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 101 | 102 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 95 | 98 | -6 | -4
10 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 104 | 104 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 99 | 99 | -5 | -5
11 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 106 | 106 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 101 | 101 | -5 | -5
12 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 108 | 108 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 104 | 104 | -4 | -4
13 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 110 | 111 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 106 | 109 | -4 | -2
14 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 115 | 115 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 113 | 113 | -2 | -2
15 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 117 | 117 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 116 | 116 | -1 | -1
16 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 119 | 120 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 118 | 121 | -1 | 1
17 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 122 | 122 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 122 | 122 | 0 | 0
18 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 124 | 124 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 124 | 124 | 0 | 0
19 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 126 | 126 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 127 | 127 | 1 | 1
20 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 128 | 128 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 129 | 129 | 1 | 1
21 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 131 | 131 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 131 | 131 | 0 | 0
22 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 133 | 133 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 133 | 133 | 0 | 0
23 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 135 | 135 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 136 | 136 | 1 | 1
24 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 137 | 137 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 138 | 138 | 1 | 1
25 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 140 | 140 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 140 | 140 | 0 | 0
26 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 142 | 142 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 142 | 142 | 0 | 0
27 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 144 | 144 | a | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 145 | 146 | 1 | 2
28 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 146 | 147 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 148 | 152 | 2 | 5
29 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 149 | 151 | d | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 153 | 153 | 4 | 2
30 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 153 | 156 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 155 | 156 | 2 | 0
31 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 158 | 159 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 158 | 159 | 0 | 0
32 | Revision_739/Jmol/src/org/openscience/jmol/DisplayControl.java | 162 | 162 | c | Revision_740/Jmol/src/org/openscience/jmol/DisplayControl.java | 162 | 162 | 0 | 0
