counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 146 | 147 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 146 | 147 | 0 | 0
2 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 169 | 169 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 169 | 169 | 0 | 0
3 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 171 | 172 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 171 | 172 | 0 | 0
4 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 185 | 185 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 185 | 185 | 0 | 0
5 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 187 | 188 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 187 | 188 | 0 | 0
6 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 217 | 217 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 217 | 217 | 0 | 0
7 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 219 | 220 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 219 | 220 | 0 | 0
8 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 274 | 274 | a | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 275 | 275 | 1 | 1
9 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 278 | 288 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 279 | 280 | 1 | -8
10 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 290 | 290 | c | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 282 | 300 | -8 | 10
11 | Revision_324/Jmol/src/org/openscience/jmol/BaseAtomType.java | 293 | 293 | a | Revision_325/Jmol/src/org/openscience/jmol/BaseAtomType.java | 304 | 331 | 11 | 38
