counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 2 | 4 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 2 | 4 | 0 | 0
2 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 45 | 45 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 45 | 45 | 0 | 0
3 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 47 | 49 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 47 | 49 | 0 | 0
4 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 63 | 63 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 63 | 63 | 0 | 0
5 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 72 | 73 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 72 | 76 | 0 | 3
6 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 89 | 89 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 92 | 92 | 3 | 3
7 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 94 | 101 | d | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 96 | 96 | 2 | -5
8 | Revision_973/Jmol/src/org/openscience/jmol/Atom.java | 360 | 360 | c | Revision_974/Jmol/src/org/openscience/jmol/Atom.java | 355 | 355 | -5 | -5
9 | Revision_973/Jmol/src/org/openscience/jmol/CrystalFile.java | 3 | 4 | c | Revision_974/Jmol/src/org/openscience/jmol/CrystalFile.java | 3 | 4 | 0 | 0
10 | Revision_973/Jmol/src/org/openscience/jmol/CrystalFile.java | 369 | 369 | c | Revision_974/Jmol/src/org/openscience/jmol/CrystalFile.java | 369 | 369 | 0 | 0
11 | Revision_973/Jmol/src/org/openscience/jmol/UnitCellBox.java | 3 | 4 | c | Revision_974/Jmol/src/org/openscience/jmol/UnitCellBox.java | 3 | 4 | 0 | 0
12 | Revision_973/Jmol/src/org/openscience/jmol/UnitCellBox.java | 307 | 307 | c | Revision_974/Jmol/src/org/openscience/jmol/UnitCellBox.java | 307 | 307 | 0 | 0
13 | Revision_973/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 4 | 5 | c | Revision_974/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 4 | 5 | 0 | 0
14 | Revision_973/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 341 | 341 | c | Revision_974/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 341 | 342 | 0 | 1
15 | Revision_973/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 352 | 352 | c | Revision_974/Jmol/src/org/openscience/jmol/app/CrystalPropertiesDialog.java | 353 | 354 | 1 | 2
16 | Revision_973/Jmol/src/org/openscience/jmol/render/AtomColors.java | 3 | 4 | c | Revision_974/Jmol/src/org/openscience/jmol/render/AtomColors.java | 3 | 4 | 0 | 0
17 | Revision_973/Jmol/src/org/openscience/jmol/render/AtomColors.java | 34 | 37 | d | Revision_974/Jmol/src/org/openscience/jmol/render/AtomColors.java | 33 | 33 | -1 | -4
18 | Revision_973/Jmol/src/org/openscience/jmol/render/AtomColors.java | 67 | 68 | c | Revision_974/Jmol/src/org/openscience/jmol/render/AtomColors.java | 63 | 64 | -4 | -4
