counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_191/Jmol/src/org/openscience/jmol/Jmol.java | 71 | 71 | c | Revision_192/Jmol/src/org/openscience/jmol/Jmol.java | 71 | 71 | 0 | 0
2 | Revision_191/Jmol/src/org/openscience/jmol/Jmol.java | 87 | 87 | c | Revision_192/Jmol/src/org/openscience/jmol/Jmol.java | 87 | 87 | 0 | 0
3 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 6 | 11 | c | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 6 | 18 | 0 | 7
4 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 17 | 17 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 25 | 25 | 8 | 8
5 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 18 | 18 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 27 | 33 | 9 | 15
6 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 21 | 21 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 37 | 37 | 16 | 16
7 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 24 | 24 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 41 | 46 | 17 | 22
8 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 40 | 40 | c | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 62 | 62 | 22 | 22
9 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 46 | 46 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 69 | 101 | 23 | 55
10 | Revision_191/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 51 | 51 | a | Revision_192/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 107 | 133 | 56 | 82
11 | Revision_191/Jmol/src/org/openscience/jmol/ScriptWindow.java | 6 | 6 | c | Revision_192/Jmol/src/org/openscience/jmol/ScriptWindow.java | 6 | 18 | 0 | 12
12 | Revision_191/Jmol/src/org/openscience/jmol/ScriptWindow.java | 25 | 25 | c | Revision_192/Jmol/src/org/openscience/jmol/ScriptWindow.java | 37 | 37 | 12 | 12
13 | Revision_191/Jmol/src/org/openscience/jmol/ScriptWindow.java | 33 | 33 | c | Revision_192/Jmol/src/org/openscience/jmol/ScriptWindow.java | 45 | 45 | 12 | 12
14 | Revision_191/Jmol/src/org/openscience/jmol/ScriptWindow.java | 45 | 45 | d | Revision_192/Jmol/src/org/openscience/jmol/ScriptWindow.java | 56 | 56 | 11 | 11
