counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 354 | 354 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 354 | 354 | 0 | 0
2 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 421 | 421 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 421 | 421 | 0 | 0
3 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 430 | 451 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 430 | 433 | 0 | -18
4 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 452 | 452 | a | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 435 | 435 | -17 | -17
5 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 462 | 462 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 445 | 445 | -17 | -17
6 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 531 | 533 | d | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 513 | 513 | -18 | -20
7 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 1187 | 1187 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 1167 | 1167 | -20 | -20
8 | Revision_534/Jmol/src/org/openscience/jmol/Jmol.java | 1343 | 1345 | c | Revision_535/Jmol/src/org/openscience/jmol/Jmol.java | 1323 | 1323 | -20 | -22
9 | Revision_534/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 79 | 79 | d | Revision_535/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 78 | 78 | -1 | -1
10 | Revision_534/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 81 | 81 | c | Revision_535/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 80 | 80 | -1 | -1
11 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 35 | 35 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 34 | 34 | -1 | -1
12 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 40 | 40 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 38 | 38 | -2 | -2
13 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 77 | 77 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 74 | 74 | -3 | -3
14 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 105 | 105 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 101 | 101 | -4 | -4
15 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 112 | 112 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 107 | 107 | -5 | -5
16 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 117 | 117 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 111 | 111 | -6 | -6
17 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 130 | 130 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 123 | 123 | -7 | -7
18 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 144 | 150 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 136 | 136 | -8 | -14
19 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 158 | 158 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 143 | 143 | -15 | -15
20 | Revision_534/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 172 | 172 | d | Revision_535/Jmol/src/org/openscience/jmol/RecentFilesDialog.java | 156 | 156 | -16 | -16
