counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 77 | 77 | a | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 78 | 83 | 1 | 6
2 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 200 | 200 | a | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 207 | 210 | 7 | 10
3 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 212 | 212 | c | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 222 | 222 | 10 | 10
4 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 217 | 218 | c | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 227 | 228 | 10 | 10
5 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 220 | 221 | c | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 230 | 231 | 10 | 10
6 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 227 | 227 | c | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 237 | 237 | 10 | 10
7 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 298 | 299 | c | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 308 | 320 | 10 | 21
8 | Revision_202/Jmol/src/org/openscience/jmol/AtomType.java | 300 | 300 | a | Revision_203/Jmol/src/org/openscience/jmol/AtomType.java | 322 | 329 | 22 | 29
9 | Revision_202/Jmol/src/org/openscience/jmol/Bond.java | 70 | 71 | c | Revision_203/Jmol/src/org/openscience/jmol/Bond.java | 70 | 71 | 0 | 0
10 | Revision_202/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 114 | 114 | d | Revision_203/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 113 | 113 | -1 | -1
11 | Revision_202/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 115 | 115 | a | Revision_203/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 115 | 115 | 0 | 0
12 | Revision_202/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 275 | 275 | c | Revision_203/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 275 | 275 | 0 | 0
13 | Revision_202/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 280 | 280 | d | Revision_203/Jmol/src/org/openscience/jmol/RasMolScriptHandler.java | 279 | 279 | -1 | -1
14 | Revision_202/Jmol/src/org/openscience/jmol/ScriptWindow.java | 36 | 36 | c | Revision_203/Jmol/src/org/openscience/jmol/ScriptWindow.java | 36 | 36 | 0 | 0
