counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 2 | 4 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 2 | 4 | 0 | 0
2 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 26 | 26 | a | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 27 | 27 | 1 | 1
3 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 40 | 51 | d | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 40 | 40 | 0 | -11
4 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 68 | 68 | a | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 58 | 58 | -10 | -10
5 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 165 | 172 | d | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 154 | 154 | -11 | -18
6 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 180 | 182 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 162 | 162 | -18 | -20
7 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 189 | 189 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 169 | 169 | -20 | -20
8 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 221 | 221 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 201 | 201 | -20 | -20
9 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 229 | 245 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 209 | 209 | -20 | -36
10 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 318 | 318 | a | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 283 | 287 | -35 | -31
11 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 324 | 324 | d | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 292 | 292 | -32 | -32
12 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 326 | 329 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 294 | 312 | -32 | -17
13 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 352 | 356 | d | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 334 | 334 | -18 | -22
14 | Revision_753/Jmol/src/org/openscience/jmol/Atom.java | 364 | 364 | c | Revision_754/Jmol/src/org/openscience/jmol/Atom.java | 342 | 343 | -22 | -21
15 | Revision_753/Jmol/src/org/openscience/jmol/ChemFrame.java | 394 | 401 | c | Revision_754/Jmol/src/org/openscience/jmol/ChemFrame.java | 394 | 402 | 0 | 1
16 | Revision_753/Jmol/src/org/openscience/jmol/ChemFrame.java | 403 | 404 | d | Revision_754/Jmol/src/org/openscience/jmol/ChemFrame.java | 403 | 403 | 0 | -1
17 | Revision_753/Jmol/src/org/openscience/jmol/ChemFrame.java | 430 | 431 | c | Revision_754/Jmol/src/org/openscience/jmol/ChemFrame.java | 429 | 430 | -1 | -1
18 | Revision_753/Jmol/src/org/openscience/jmol/ChemFrame.java | 439 | 439 | c | Revision_754/Jmol/src/org/openscience/jmol/ChemFrame.java | 438 | 438 | -1 | -1
19 | Revision_753/Jmol/src/org/openscience/jmol/render/Angle.java | 36 | 36 | d | Revision_754/Jmol/src/org/openscience/jmol/render/Angle.java | 35 | 35 | -1 | -1
20 | Revision_753/Jmol/src/org/openscience/jmol/render/Angle.java | 52 | 54 | c | Revision_754/Jmol/src/org/openscience/jmol/render/Angle.java | 51 | 53 | -1 | -1
21 | Revision_753/Jmol/src/org/openscience/jmol/render/Angle.java | 72 | 74 | c | Revision_754/Jmol/src/org/openscience/jmol/render/Angle.java | 71 | 76 | -1 | 2
22 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 3 | 4 | 0 | 0
23 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 54 | 54 | a | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 55 | 57 | 1 | 3
24 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 62 | 62 | a | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 66 | 71 | 4 | 9
25 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 64 | 64 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 73 | 73 | 9 | 9
26 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 89 | 90 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 98 | 98 | 9 | 8
27 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 97 | 97 | a | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 106 | 125 | 9 | 28
28 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 99 | 99 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 127 | 127 | 28 | 28
29 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 105 | 109 | d | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 132 | 132 | 27 | 23
30 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 110 | 110 | a | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 134 | 134 | 24 | 24
31 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 171 | 172 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 195 | 196 | 24 | 24
32 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 200 | 200 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 224 | 224 | 24 | 24
33 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 202 | 202 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 226 | 226 | 24 | 24
34 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 206 | 207 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 230 | 231 | 24 | 24
35 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 520 | 524 | d | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 543 | 543 | 23 | 19
36 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 531 | 531 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 550 | 550 | 19 | 19
37 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 535 | 535 | a | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 555 | 555 | 20 | 20
38 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 546 | 546 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 566 | 566 | 20 | 20
39 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 551 | 551 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 571 | 571 | 20 | 20
40 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 553 | 553 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 573 | 573 | 20 | 20
41 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 556 | 556 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 576 | 576 | 20 | 20
42 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 574 | 574 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 594 | 594 | 20 | 20
43 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 583 | 583 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 603 | 603 | 20 | 20
44 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 585 | 585 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 605 | 605 | 20 | 20
45 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 587 | 587 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 607 | 607 | 20 | 20
46 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 593 | 593 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 613 | 613 | 20 | 20
47 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomShape.java | 598 | 599 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomShape.java | 618 | 618 | 20 | 19
48 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 17 | 17 | d | Revision_754/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 16 | 16 | -1 | -1
49 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 39 | 39 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 38 | 38 | -1 | -1
50 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 47 | 47 | c | Revision_754/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 46 | 46 | -1 | -1
51 | Revision_753/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 55 | 55 | d | Revision_754/Jmol/src/org/openscience/jmol/render/AtomVectorShape.java | 53 | 53 | -2 | -2
52 | Revision_753/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 68 | 68 | c | Revision_754/Jmol/src/org/openscience/jmol/render/ChemFrameRenderer.java | 68 | 68 | 0 | 0
53 | Revision_753/Jmol/src/org/openscience/jmol/render/Dihedral.java | 59 | 62 | c | Revision_754/Jmol/src/org/openscience/jmol/render/Dihedral.java | 59 | 62 | 0 | 0
54 | Revision_753/Jmol/src/org/openscience/jmol/render/Dihedral.java | 81 | 84 | c | Revision_754/Jmol/src/org/openscience/jmol/render/Dihedral.java | 81 | 88 | 0 | 4
