counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 22 | 22 | d | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 21 | 21 | -1 | -1
2 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 24 | 24 | a | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 24 | 28 | 0 | 4
3 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 46 | 46 | c | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 50 | 50 | 4 | 4
4 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 54 | 68 | c | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 58 | 58 | 4 | -10
5 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 273 | 277 | d | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 262 | 262 | -11 | -15
6 | Revision_481/Jmol/src/org/openscience/jmol/ADFReader.java | 327 | 367 | d | Revision_482/Jmol/src/org/openscience/jmol/ADFReader.java | 311 | 311 | -16 | -56
7 | Revision_481/Jmol/src/org/openscience/jmol/AboutDialog.java | 22 | 29 | c | Revision_482/Jmol/src/org/openscience/jmol/AboutDialog.java | 22 | 22 | 0 | -7
8 | Revision_481/Jmol/src/org/openscience/jmol/AboutDialog.java | 32 | 32 | a | Revision_482/Jmol/src/org/openscience/jmol/AboutDialog.java | 26 | 51 | -6 | 19
9 | Revision_481/Jmol/src/org/openscience/jmol/Aces2Reader.java | 22 | 22 | d | Revision_482/Jmol/src/org/openscience/jmol/Aces2Reader.java | 21 | 21 | -1 | -1
10 | Revision_481/Jmol/src/org/openscience/jmol/Aces2Reader.java | 23 | 23 | a | Revision_482/Jmol/src/org/openscience/jmol/Aces2Reader.java | 23 | 27 | 0 | 4
11 | Revision_481/Jmol/src/org/openscience/jmol/Aces2Reader.java | 44 | 44 | c | Revision_482/Jmol/src/org/openscience/jmol/Aces2Reader.java | 48 | 48 | 4 | 4
12 | Revision_481/Jmol/src/org/openscience/jmol/Aces2Reader.java | 58 | 72 | c | Revision_482/Jmol/src/org/openscience/jmol/Aces2Reader.java | 62 | 62 | 4 | -10
13 | Revision_481/Jmol/src/org/openscience/jmol/Aces2Reader.java | 262 | 309 | c | Revision_482/Jmol/src/org/openscience/jmol/Aces2Reader.java | 252 | 252 | -10 | -57
14 | Revision_481/Jmol/src/org/openscience/jmol/Angle.java | 22 | 22 | c | Revision_482/Jmol/src/org/openscience/jmol/Angle.java | 22 | 26 | 0 | 4
15 | Revision_481/Jmol/src/org/openscience/jmol/Angle.java | 85 | 85 | c | Revision_482/Jmol/src/org/openscience/jmol/Angle.java | 89 | 89 | 4 | 4
16 | Revision_481/Jmol/src/org/openscience/jmol/Animate.java | 22 | 24 | d | Revision_482/Jmol/src/org/openscience/jmol/Animate.java | 21 | 21 | -1 | -3
17 | Revision_481/Jmol/src/org/openscience/jmol/Animate.java | 26 | 31 | c | Revision_482/Jmol/src/org/openscience/jmol/Animate.java | 23 | 57 | -3 | 26
18 | Revision_481/Jmol/src/org/openscience/jmol/Animate.java | 192 | 194 | c | Revision_482/Jmol/src/org/openscience/jmol/Animate.java | 218 | 218 | 26 | 24
19 | Revision_481/Jmol/src/org/openscience/jmol/Animate.java | 195 | 195 | a | Revision_482/Jmol/src/org/openscience/jmol/Animate.java | 220 | 221 | 25 | 26
20 | Revision_481/Jmol/src/org/openscience/jmol/Atom.java | 23 | 23 | d | Revision_482/Jmol/src/org/openscience/jmol/Atom.java | 22 | 22 | -1 | -1
21 | Revision_481/Jmol/src/org/openscience/jmol/AtomPropsMenu.java | 23 | 26 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomPropsMenu.java | 23 | 29 | 0 | 3
22 | Revision_481/Jmol/src/org/openscience/jmol/AtomType.java | 26 | 26 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomType.java | 25 | 25 | -1 | -1
23 | Revision_481/Jmol/src/org/openscience/jmol/AtomType.java | 28 | 28 | a | Revision_482/Jmol/src/org/openscience/jmol/AtomType.java | 28 | 29 | 0 | 1
24 | Revision_481/Jmol/src/org/openscience/jmol/AtomType.java | 43 | 47 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomType.java | 43 | 43 | 0 | -4
25 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 23 | 23 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 22 | 22 | -1 | -1
26 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 33 | 33 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 31 | 31 | -2 | -2
27 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 37 | 37 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 34 | 34 | -3 | -3
28 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 44 | 46 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 40 | 40 | -4 | -6
29 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 50 | 50 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 43 | 43 | -7 | -7
30 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 52 | 52 | a | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 46 | 78 | -6 | 26
31 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 59 | 59 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 84 | 84 | 25 | 25
32 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 467 | 467 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 492 | 492 | 25 | 25
33 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 473 | 473 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 498 | 499 | 25 | 26
34 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 474 | 474 | a | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 501 | 501 | 27 | 27
35 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 480 | 480 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 507 | 507 | 27 | 27
36 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 22 | 23 | d | Revision_482/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 21 | 21 | -1 | -2
37 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 24 | 24 | a | Revision_482/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 23 | 25 | -1 | 1
38 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 218 | 218 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 219 | 220 | 1 | 2
39 | Revision_481/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 233 | 233 | c | Revision_482/Jmol/src/org/openscience/jmol/AtomTypesModel.java | 235 | 236 | 2 | 3
40 | Revision_481/Jmol/src/org/openscience/jmol/BMPFile.java | 22 | 24 | c | Revision_482/Jmol/src/org/openscience/jmol/BMPFile.java | 22 | 26 | 0 | 2
41 | Revision_481/Jmol/src/org/openscience/jmol/BMPFile.java | 41 | 42 | c | Revision_482/Jmol/src/org/openscience/jmol/BMPFile.java | 43 | 44 | 2 | 2
42 | Revision_481/Jmol/src/org/openscience/jmol/BMPFile.java | 51 | 51 | c | Revision_482/Jmol/src/org/openscience/jmol/BMPFile.java | 53 | 53 | 2 | 2
43 | Revision_481/Jmol/src/org/openscience/jmol/BMPFile.java | 65 | 65 | c | Revision_482/Jmol/src/org/openscience/jmol/BMPFile.java | 67 | 67 | 2 | 2
44 | Revision_481/Jmol/src/org/openscience/jmol/Bond.java | 22 | 25 | c | Revision_482/Jmol/src/org/openscience/jmol/Bond.java | 22 | 22 | 0 | -3
45 | Revision_481/Jmol/src/org/openscience/jmol/BondRenderer.java | 23 | 24 | d | Revision_482/Jmol/src/org/openscience/jmol/BondRenderer.java | 22 | 22 | -1 | -2
46 | Revision_481/Jmol/src/org/openscience/jmol/CACheReader.java | 22 | 24 | c | Revision_482/Jmol/src/org/openscience/jmol/CACheReader.java | 22 | 27 | 0 | 3
47 | Revision_481/Jmol/src/org/openscience/jmol/CACheReader.java | 41 | 47 | c | Revision_482/Jmol/src/org/openscience/jmol/CACheReader.java | 44 | 44 | 3 | -3
