globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
710 | Revision_1253/jnamed.java | 180 | 188 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, int section, int flags) | 176 | 198 |  | jnamed
1071 | Revision_1253/jnamed.java | 189 | 197 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, int section, int flags) | 176 | 198 |  | jnamed
711 | Revision_1253/jnamed.java | 473 | 482 | 2 | 342 | buildErrorMessage | buildErrorMessage(Header header, int rcode, Record question) | 473 | 482 |  | jnamed
841 | Revision_1253/org/xbill/DNS/Cache.java | 62 | 68 | 2 | 81 | toString | toString() | 62 | 68 | org.xbill.DNS | Cache
1046 | Revision_1253/org/xbill/DNS/RPRecord.java | 55 | 61 | 2 | 81 | rrToString | rrToString() | 55 | 61 | org.xbill.DNS | RPRecord
1208 | Revision_1253/org/xbill/DNS/MINFORecord.java | 60 | 66 | 2 | 81 | rrToString | rrToString() | 60 | 66 | org.xbill.DNS | MINFORecord
1237 | Revision_1253/org/xbill/DNS/U16NameBase.java | 50 | 56 | 2 | 81 | rrToString | rrToString() | 50 | 56 | org.xbill.DNS | U16NameBase
839 | Revision_1253/org/xbill/DNS/Cache.java | 98 | 107 | 2 | 81 | toString | toString() | 98 | 107 | org.xbill.DNS | Cache
1190 | Revision_1253/org/xbill/DNS/NSECRecord.java | 112 | 120 | 2 | 81 | rrToString | rrToString() | 111 | 120 | org.xbill.DNS | NSECRecord
1211 | Revision_1253/org/xbill/DNS/PXRecord.java | 60 | 68 | 2 | 81 | rrToString | rrToString() | 60 | 68 | org.xbill.DNS | PXRecord
1056 | Revision_1253/org/xbill/DNS/A6Record.java | 76 | 88 | 2 | 81 | rrToString | rrToString() | 76 | 88 | org.xbill.DNS | A6Record
1173 | Revision_1253/org/xbill/DNS/DSRecord.java | 71 | 84 | 2 | 81 | rrToString | rrToString() | 71 | 84 | org.xbill.DNS | DSRecord
1184 | Revision_1253/org/xbill/DNS/CERTRecord.java | 143 | 160 | 2 | 81 | rrToString | rrToString() | 143 | 160 | org.xbill.DNS | CERTRecord
1192 | Revision_1253/org/xbill/DNS/KEYBase.java | 67 | 86 | 2 | 81 | rrToString | rrToString() | 67 | 86 | org.xbill.DNS | KEYBase
711 | Revision_1253/jnamed.java | 537 | 542 | 3 | 206 | TCPclient | TCPclient(Socket s) | 503 | 543 |  | jnamed
1131 | Revision_1253/org/xbill/DNS/ExtendedResolver.java | 108 | 114 | 3 | 634 | start | start() throws IOException | 80 | 129 | org.xbill.DNS | ExtendedResolver
120 | Revision_1253/org/xbill/DNS/Name.java | 193 | 199 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
1228 | Revision_1253/org/xbill/DNS/Tokenizer.java | 586 | 594 | 3 | 645 | close | close() | 586 | 594 | org.xbill.DNS | Tokenizer
1061 | Revision_1253/org/xbill/DNS/FindServer.java | 238 | 244 | 3 | 227 | findWin | findWin(InputStream in) | 170 | 246 | org.xbill.DNS | FindServer
1072 | Revision_1253/org/xbill/DNS/dns.java | 85 | 91 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
1050 | Revision_1253/org/xbill/DNS/SimpleResolver.java | 403 | 408 | 3 | 645 | close | close() | 403 | 408 | org.xbill.DNS | SimpleResolver
1228 | Revision_1253/org/xbill/DNS/Tokenizer.java | 587 | 593 | 3 | 645 | close | close() | 586 | 594 | org.xbill.DNS | Tokenizer
120 | Revision_1253/org/xbill/DNS/Name.java | 183 | 190 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
711 | Revision_1253/jnamed.java | 549 | 555 | 4 | 206 | serveTCP | serveTCP(InetAddress addr, int port) | 546 | 566 |  | jnamed
710 | Revision_1253/jnamed.java | 623 | 628 | 4 | 209 | addTCP | addTCP(final InetAddress addr, final int port) | 623 | 628 |  | jnamed
711 | Revision_1253/jnamed.java | 631 | 636 | 4 | 210 | addUDP | addUDP(final InetAddress addr, final int port) | 631 | 636 |  | jnamed
711 | Revision_1253/jnamed.java | 557 | 565 | 5 | 206 | serveTCP | serveTCP(InetAddress addr, int port) | 546 | 566 |  | jnamed
710 | Revision_1253/jnamed.java | 611 | 619 | 5 | 207 | serveUDP | serveUDP(InetAddress addr, int port) | 569 | 620 |  | jnamed
1055 | Revision_1253/org/xbill/DNS/A6Record.java | 36 | 42 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
124 | Revision_1253/org/xbill/DNS/NXTRecord.java | 36 | 40 | 6 | 244 | NXTRecord | NXTRecord(Name name, int dclass, long ttl, Name next, BitSet bitmap) | 36 | 40 | org.xbill.DNS | NXTRecord
1048 | Revision_1253/org/xbill/DNS/RPRecord.java | 34 | 39 | 6 | 480 | RPRecord | RPRecord(Name name, int dclass, long ttl, Name mailbox, Name textDomain) | 34 | 39 | org.xbill.DNS | RPRecord
1215 | Revision_1253/org/xbill/DNS/MINFORecord.java | 38 | 44 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1212 | Revision_1253/org/xbill/DNS/PXRecord.java | 36 | 42 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1082 | Revision_1253/org/xbill/DNS/DSRecord.java | 43 | 49 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
585 | Revision_1253/org/xbill/DNS/CERTRecord.java | 108 | 114 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
470 | Revision_1253/org/xbill/DNS/SRVRecord.java | 40 | 46 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1216 | Revision_1253/org/xbill/DNS/KEYBase.java | 27 | 33 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1199 | Revision_1253/org/xbill/DNS/A6Record.java | 62 | 69 | 7 | 570 | rdataFromString | rdataFromString(Tokenizer st, Name origin) throws IOException | 58 | 72 | org.xbill.DNS | A6Record
1145 | Revision_1253/org/xbill/DNS/Master.java | 103 | 110 | 7 | 709 | parseName | parseName(String s, Name origin) throws TextParseException | 103 | 110 | org.xbill.DNS | Master
1092 | Revision_1253/org/xbill/DNS/AAAARecord.java | 41 | 48 | 7 | 570 | rdataFromString | rdataFromString(Tokenizer st, Name origin) throws IOException | 41 | 48 | org.xbill.DNS | AAAARecord
1009 | Revision_1253/org/xbill/DNS/Cache.java | 247 | 251 | 8 | 3 | addRecord | addRecord(Record r, int cred, Object o) | 240 | 258 | org.xbill.DNS | Cache
477 | Revision_1253/org/xbill/DNS/Record.java | 292 | 296 | 8 | 78 | toWireCanonical | toWireCanonical(boolean noTTL) | 292 | 296 | org.xbill.DNS | Record
479 | Revision_1253/org/xbill/DNS/Record.java | 260 | 264 | 8 | 155 | toWire | toWire(int section) | 260 | 264 | org.xbill.DNS | Record
1104 | Revision_1253/org/xbill/DNS/Name.java | 674 | 678 | 8 | 155 | toWire | toWire() | 674 | 678 | org.xbill.DNS | Name
154 | Revision_1253/org/xbill/DNS/Record.java | 312 | 316 | 8 | 284 | rdataToWireCanonical | rdataToWireCanonical() | 312 | 316 | org.xbill.DNS | Record
342 | Revision_1253/org/xbill/DNS/Header.java | 76 | 80 | 8 | 155 | toWire | toWire() | 76 | 80 | org.xbill.DNS | Header
1124 | Revision_1253/org/xbill/DNS/Message.java | 504 | 509 | 8 | 155 | toWire | toWire(int maxLength) | 504 | 509 | org.xbill.DNS | Message
1125 | Revision_1253/org/xbill/DNS/Message.java | 483 | 488 | 8 | 155 | toWire | toWire() | 483 | 488 | org.xbill.DNS | Message
1009 | Revision_1253/org/xbill/DNS/Cache.java | 352 | 359 | 9 | 323 | lookupRecords | lookupRecords(Name name, int type, int minCred) | 325 | 491 | org.xbill.DNS | Cache
836 | Revision_1253/org/xbill/DNS/Cache.java | 360 | 366 | 9 | 323 | lookupRecords | lookupRecords(Name name, int type, int minCred) | 325 | 491 | org.xbill.DNS | Cache
1079 | Revision_1253/org/xbill/DNS/Cache.java | 699 | 708 | 10 | 300 | addMessage | addMessage(Message in) | 596 | 730 | org.xbill.DNS | Cache
1120 | Revision_1253/org/xbill/DNS/Cache.java | 709 | 714 | 10 | 300 | addMessage | addMessage(Message in) | 596 | 730 | org.xbill.DNS | Cache
578 | Revision_1253/org/xbill/DNS/CERTRecord.java | 41 | 50 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
1181 | Revision_1253/org/xbill/DNS/DNSSEC.java | 56 | 68 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
742 | Revision_1253/org/xbill/DNS/DClass.java | 52 | 60 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
1108 | Revision_1253/org/xbill/DNS/Opcode.java | 35 | 45 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
750 | Revision_1253/org/xbill/DNS/Flags.java | 42 | 54 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
585 | Revision_1253/org/xbill/DNS/CERTRecord.java | 117 | 122 | 12 | 572 | rrFromWire | rrFromWire(DNSInput in) throws IOException | 117 | 122 | org.xbill.DNS | CERTRecord
1036 | Revision_1253/org/xbill/DNS/LOCRecord.java | 74 | 78 | 12 | 570 | rdataFromString | rdataFromString(Tokenizer st, Name origin) throws IOException | 66 | 172 | org.xbill.DNS | LOCRecord
468 | Revision_1253/org/xbill/DNS/SRVRecord.java | 57 | 62 | 12 | 570 | rdataFromString | rdataFromString(Tokenizer st, Name origin) throws IOException | 57 | 62 | org.xbill.DNS | SRVRecord
455 | Revision_1253/org/xbill/DNS/SRVRecord.java | 49 | 54 | 12 | 572 | rrFromWire | rrFromWire(DNSInput in) throws IOException | 49 | 54 | org.xbill.DNS | SRVRecord
1095 | Revision_1253/org/xbill/DNS/NAPTRRecord.java | 60 | 67 | 12 | 572 | rrFromWire | rrFromWire(DNSInput in) throws IOException | 60 | 67 | org.xbill.DNS | NAPTRRecord
1191 | Revision_1253/org/xbill/DNS/KEYBase.java | 36 | 42 | 12 | 572 | rrFromWire | rrFromWire(DNSInput in) throws IOException | 36 | 42 | org.xbill.DNS | KEYBase
