globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_42/dig.java | 38 | 43 | 1 | 34 | doQuery | doQuery(dnsMessage query, dnsResolver res) throws IOException | 19 | 74 |  | dig
2 | Revision_42/update.java | 52 | 57 | 1 | 35 | doUpdate | doUpdate(dnsMessage query, dnsResolver res) throws IOException | 25 | 61 |  | update
11 | Revision_42/DNS/ARecord.java | 23 | 41 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
13 | Revision_42/org/xbill/DNS/dnsARecord.java | 23 | 41 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
12 | Revision_42/DNS/dnsARecord.java | 23 | 41 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
14 | Revision_42/org/xbill/DNS/ARecord.java | 23 | 41 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
475 | Revision_42/DNS/ARecord.java | 52 | 57 | 3 | 81 | toString | toString() | 52 | 57 |  | dnsARecord
482 | Revision_42/org/xbill/DNS/ARecord.java | 52 | 57 | 3 | 81 | toString | toString() | 52 | 57 |  | dnsARecord
478 | Revision_42/org/xbill/DNS/dnsARecord.java | 52 | 57 | 3 | 81 | toString | toString() | 52 | 57 |  | dnsARecord
481 | Revision_42/DNS/dnsARecord.java | 52 | 57 | 3 | 81 | toString | toString() | 52 | 57 |  | dnsARecord
563 | Revision_42/org/xbill/DNS/dnsNS_CNAME_PTRRecord.java | 39 | 44 | 3 | 81 | toString | toString() | 39 | 44 |  | dnsNS_CNAME_PTRRecord
476 | Revision_42/org/xbill/DNS/dnsRecord.java | 190 | 194 | 3 | 81 | toString | toString() | 190 | 194 |  | dnsRecord
480 | Revision_42/DNS/dnsRecord.java | 190 | 194 | 3 | 81 | toString | toString() | 190 | 194 |  | dnsRecord
564 | Revision_42/DNS/UNKRecord.java | 29 | 34 | 3 | 81 | toString | toString() | 29 | 34 |  | dnsUNKRecord
565 | Revision_42/org/xbill/DNS/dnsUNKRecord.java | 29 | 34 | 3 | 81 | toString | toString() | 29 | 34 |  | dnsUNKRecord
566 | Revision_42/DNS/dnsUNKRecord.java | 29 | 34 | 3 | 81 | toString | toString() | 29 | 34 |  | dnsUNKRecord
567 | Revision_42/DNS/dnsNS_CNAME_PTRRecord.java | 39 | 44 | 3 | 81 | toString | toString() | 39 | 44 |  | dnsNS_CNAME_PTRRecord
568 | Revision_42/org/xbill/DNS/NS_CNAME_PTRRecord.java | 39 | 44 | 3 | 81 | toString | toString() | 39 | 44 |  | dnsNS_CNAME_PTRRecord
477 | Revision_42/org/xbill/DNS/Record.java | 190 | 194 | 3 | 81 | toString | toString() | 190 | 194 |  | dnsRecord
479 | Revision_42/DNS/Record.java | 190 | 194 | 3 | 81 | toString | toString() | 190 | 194 |  | dnsRecord
569 | Revision_42/org/xbill/DNS/UNKRecord.java | 29 | 34 | 3 | 81 | toString | toString() | 29 | 34 |  | dnsUNKRecord
570 | Revision_42/DNS/NS_CNAME_PTRRecord.java | 39 | 44 | 3 | 81 | toString | toString() | 39 | 44 |  | dnsNS_CNAME_PTRRecord
15 | Revision_42/DNS/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
16 | Revision_42/DNS/utils/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
17 | Revision_42/org/xbill/DNS/utils/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
18 | Revision_42/org/xbill/DNS/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
385 | Revision_42/DNS/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
386 | Revision_42/org/xbill/DNS/utils/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
387 | Revision_42/org/xbill/DNS/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
388 | Revision_42/DNS/utils/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
571 | Revision_42/DNS/CERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
55 | Revision_42/DNS/dnsKEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
462 | Revision_42/DNS/SRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
572 | Revision_42/org/xbill/DNS/dnsCERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
573 | Revision_42/org/xbill/DNS/CERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
460 | Revision_42/org/xbill/DNS/SRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
574 | Revision_42/DNS/dnsCERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
459 | Revision_42/DNS/dnsSRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
58 | Revision_42/org/xbill/DNS/KEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
461 | Revision_42/org/xbill/DNS/dnsSRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
57 | Revision_42/DNS/KEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
56 | Revision_42/org/xbill/DNS/dnsKEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
575 | Revision_42/DNS/CERTRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
576 | Revision_42/DNS/dnsCERTRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
63 | Revision_42/DNS/dnsKEYRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
577 | Revision_42/org/xbill/DNS/dnsCERTRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
66 | Revision_42/org/xbill/DNS/KEYRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
64 | Revision_42/DNS/KEYRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
65 | Revision_42/org/xbill/DNS/dnsKEYRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
578 | Revision_42/org/xbill/DNS/CERTRecord.java | 31 | 42 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
579 | Revision_42/DNS/CERTRecord.java | 47 | 53 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
580 | Revision_42/org/xbill/DNS/CERTRecord.java | 47 | 53 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
581 | Revision_42/org/xbill/DNS/dnsCERTRecord.java | 47 | 53 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
582 | Revision_42/DNS/dnsCERTRecord.java | 47 | 53 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
583 | Revision_42/DNS/CERTRecord.java | 56 | 71 | 9 | 81 | toString | toString() | 56 | 71 |  | dnsCERTRecord
456 | Revision_42/org/xbill/DNS/dnsSRVRecord.java | 49 | 61 | 9 | 81 | toString | toString() | 49 | 61 |  | dnsSRVRecord
458 | Revision_42/org/xbill/DNS/SRVRecord.java | 49 | 61 | 9 | 81 | toString | toString() | 49 | 61 |  | dnsSRVRecord
500 | Revision_42/DNS/KEYRecord.java | 56 | 72 | 9 | 81 | toString | toString() | 56 | 72 |  | dnsKEYRecord
499 | Revision_42/DNS/dnsKEYRecord.java | 56 | 72 | 9 | 81 | toString | toString() | 56 | 72 |  | dnsKEYRecord
502 | Revision_42/org/xbill/DNS/KEYRecord.java | 56 | 72 | 9 | 81 | toString | toString() | 56 | 72 |  | dnsKEYRecord
455 | Revision_42/DNS/SRVRecord.java | 49 | 61 | 9 | 81 | toString | toString() | 49 | 61 |  | dnsSRVRecord
457 | Revision_42/DNS/dnsSRVRecord.java | 49 | 61 | 9 | 81 | toString | toString() | 49 | 61 |  | dnsSRVRecord
