globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
11 | Revision_57/DNS/ARecord.java | 23 | 41 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
13 | Revision_57/org/xbill/DNS/dnsARecord.java | 23 | 41 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
14 | Revision_57/org/xbill/DNS/ARecord.java | 23 | 41 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
12 | Revision_57/DNS/dnsARecord.java | 23 | 41 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
475 | Revision_57/DNS/ARecord.java | 47 | 60 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
478 | Revision_57/DNS/dnsARecord.java | 47 | 60 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
481 | Revision_57/org/xbill/DNS/dnsARecord.java | 47 | 60 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
482 | Revision_57/org/xbill/DNS/ARecord.java | 47 | 60 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
475 | Revision_57/DNS/ARecord.java | 63 | 68 | 3 | 81 | toString | toString() | 63 | 68 |  | dnsARecord
568 | Revision_57/org/xbill/DNS/NS_CNAME_PTRRecord.java | 41 | 46 | 3 | 81 | toString | toString() | 41 | 46 |  | dnsNS_CNAME_PTRRecord
564 | Revision_57/DNS/UNKRecord.java | 32 | 37 | 3 | 81 | toString | toString() | 32 | 37 |  | dnsUNKRecord
477 | Revision_57/org/xbill/DNS/Record.java | 192 | 196 | 3 | 81 | toString | toString() | 192 | 196 |  | dnsRecord
479 | Revision_57/DNS/Record.java | 192 | 196 | 3 | 81 | toString | toString() | 192 | 196 |  | dnsRecord
476 | Revision_57/DNS/dnsRecord.java | 192 | 196 | 3 | 81 | toString | toString() | 192 | 196 |  | dnsRecord
565 | Revision_57/org/xbill/DNS/dnsUNKRecord.java | 32 | 37 | 3 | 81 | toString | toString() | 32 | 37 |  | dnsUNKRecord
482 | Revision_57/org/xbill/DNS/ARecord.java | 63 | 68 | 3 | 81 | toString | toString() | 63 | 68 |  | dnsARecord
566 | Revision_57/DNS/dnsUNKRecord.java | 32 | 37 | 3 | 81 | toString | toString() | 32 | 37 |  | dnsUNKRecord
478 | Revision_57/org/xbill/DNS/dnsARecord.java | 63 | 68 | 3 | 81 | toString | toString() | 63 | 68 |  | dnsARecord
563 | Revision_57/DNS/dnsNS_CNAME_PTRRecord.java | 41 | 46 | 3 | 81 | toString | toString() | 41 | 46 |  | dnsNS_CNAME_PTRRecord
567 | Revision_57/org/xbill/DNS/dnsNS_CNAME_PTRRecord.java | 41 | 46 | 3 | 81 | toString | toString() | 41 | 46 |  | dnsNS_CNAME_PTRRecord
569 | Revision_57/org/xbill/DNS/UNKRecord.java | 32 | 37 | 3 | 81 | toString | toString() | 32 | 37 |  | dnsUNKRecord
481 | Revision_57/DNS/dnsARecord.java | 63 | 68 | 3 | 81 | toString | toString() | 63 | 68 |  | dnsARecord
480 | Revision_57/org/xbill/DNS/dnsRecord.java | 192 | 196 | 3 | 81 | toString | toString() | 192 | 196 |  | dnsRecord
570 | Revision_57/DNS/NS_CNAME_PTRRecord.java | 41 | 46 | 3 | 81 | toString | toString() | 41 | 46 |  | dnsNS_CNAME_PTRRecord
15 | Revision_57/DNS/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
16 | Revision_57/org/xbill/DNS/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
17 | Revision_57/DNS/utils/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
18 | Revision_57/org/xbill/DNS/utils/base64.java | 12 | 44 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
385 | Revision_57/DNS/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
386 | Revision_57/org/xbill/DNS/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
387 | Revision_57/DNS/utils/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
388 | Revision_57/org/xbill/DNS/utils/base64.java | 47 | 84 | 5 | 115 | fromString | fromString(String str) | 47 | 84 |  | base64
571 | Revision_57/DNS/CERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
459 | Revision_57/org/xbill/DNS/dnsSRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
461 | Revision_57/DNS/dnsSRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
55 | Revision_57/DNS/dnsKEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
462 | Revision_57/DNS/SRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
58 | Revision_57/org/xbill/DNS/KEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
572 | Revision_57/DNS/dnsCERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
460 | Revision_57/org/xbill/DNS/SRVRecord.java | 15 | 21 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
56 | Revision_57/org/xbill/DNS/dnsKEYRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
573 | Revision_57/org/xbill/DNS/CERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
574 | Revision_57/org/xbill/DNS/dnsCERTRecord.java | 19 | 25 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
