globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
11 | Revision_135/DNS/ARecord.java | 26 | 44 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
14 | Revision_135/org/xbill/DNS/ARecord.java | 26 | 44 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
475 | Revision_135/DNS/ARecord.java | 49 | 67 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
482 | Revision_135/org/xbill/DNS/ARecord.java | 49 | 67 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
475 | Revision_135/DNS/ARecord.java | 70 | 75 | 3 | 81 | toString | toString() | 70 | 75 | DNS | ARecord
477 | Revision_135/DNS/Record.java | 195 | 199 | 3 | 81 | toString | toString() | 195 | 199 | DNS | Record
564 | Revision_135/org/xbill/DNS/UNKRecord.java | 35 | 40 | 3 | 81 | toString | toString() | 35 | 40 | DNS | UNKRecord
479 | Revision_135/org/xbill/DNS/Record.java | 195 | 199 | 3 | 81 | toString | toString() | 195 | 199 | DNS | Record
568 | Revision_135/org/xbill/DNS/NS_CNAME_PTRRecord.java | 44 | 49 | 3 | 81 | toString | toString() | 44 | 49 | DNS | NS_CNAME_PTRRecord
570 | Revision_135/DNS/NS_CNAME_PTRRecord.java | 44 | 49 | 3 | 81 | toString | toString() | 44 | 49 | DNS | NS_CNAME_PTRRecord
482 | Revision_135/org/xbill/DNS/ARecord.java | 70 | 75 | 3 | 81 | toString | toString() | 70 | 75 | DNS | ARecord
569 | Revision_135/DNS/UNKRecord.java | 35 | 40 | 3 | 81 | toString | toString() | 35 | 40 | DNS | UNKRecord
571 | Revision_135/DNS/CERTRecord.java | 22 | 28 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
462 | Revision_135/org/xbill/DNS/SRVRecord.java | 18 | 24 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
58 | Revision_135/org/xbill/DNS/KEYRecord.java | 23 | 29 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
460 | Revision_135/DNS/SRVRecord.java | 18 | 24 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
57 | Revision_135/DNS/KEYRecord.java | 23 | 29 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
573 | Revision_135/org/xbill/DNS/CERTRecord.java | 22 | 28 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
575 | Revision_135/DNS/CERTRecord.java | 34 | 45 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
66 | Revision_135/org/xbill/DNS/KEYRecord.java | 35 | 46 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
578 | Revision_135/org/xbill/DNS/CERTRecord.java | 34 | 45 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
64 | Revision_135/DNS/KEYRecord.java | 35 | 46 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
579 | Revision_135/DNS/CERTRecord.java | 51 | 57 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
580 | Revision_135/org/xbill/DNS/CERTRecord.java | 51 | 57 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
583 | Revision_135/DNS/CERTRecord.java | 60 | 75 | 7 | 81 | toString | toString() | 60 | 75 | DNS | CERTRecord
500 | Revision_135/org/xbill/DNS/KEYRecord.java | 61 | 77 | 7 | 81 | toString | toString() | 61 | 77 | DNS | KEYRecord
458 | Revision_135/DNS/SRVRecord.java | 53 | 65 | 7 | 81 | toString | toString() | 53 | 65 | DNS | SRVRecord
502 | Revision_135/DNS/KEYRecord.java | 61 | 77 | 7 | 81 | toString | toString() | 61 | 77 | DNS | KEYRecord
585 | Revision_135/org/xbill/DNS/CERTRecord.java | 60 | 75 | 7 | 81 | toString | toString() | 60 | 75 | DNS | CERTRecord
455 | Revision_135/org/xbill/DNS/SRVRecord.java | 53 | 65 | 7 | 81 | toString | toString() | 53 | 65 | DNS | SRVRecord
492 | Revision_135/org/xbill/DNS/HINFORecord.java | 65 | 75 | 7 | 81 | toString | toString() | 65 | 75 | DNS | HINFORecord
494 | Revision_135/DNS/HINFORecord.java | 65 | 75 | 7 | 81 | toString | toString() | 65 | 75 | DNS | HINFORecord
587 | Revision_135/DNS/CERTRecord.java | 93 | 101 | 8 | 152 | rrToWire | rrToWire(DataByteOutputStream dbs, Compression c) throws IOException | 93 | 101 | DNS | CERTRecord
589 | Revision_135/org/xbill/DNS/CERTRecord.java | 93 | 101 | 8 | 152 | rrToWire | rrToWire(DataByteOutputStream dbs, Compression c) throws IOException | 93 | 101 | DNS | CERTRecord
506 | Revision_135/org/xbill/DNS/SRVRecord.java | 88 | 96 | 8 | 152 | rrToWire | rrToWire(DataByteOutputStream dbs, Compression c) throws IOException | 88 | 96 | DNS | SRVRecord
509 | Revision_135/DNS/SRVRecord.java | 88 | 96 | 8 | 152 | rrToWire | rrToWire(DataByteOutputStream dbs, Compression c) throws IOException | 88 | 96 | DNS | SRVRecord
736 | Revision_135/DNS/DClass.java | 18 | 24 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
738 | Revision_135/org/xbill/DNS/Flags.java | 20 | 28 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
737 | Revision_135/org/xbill/DNS/DClass.java | 18 | 24 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
739 | Revision_135/DNS/Flags.java | 20 | 28 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
740 | Revision_135/org/xbill/DNS/Section.java | 19 | 30 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
741 | Revision_135/DNS/Section.java | 19 | 30 | 9 | NULL | NULL | NULL | NULL | NULL |  | 
742 | Revision_135/DNS/DClass.java | 33 | 43 | 10 | 257 | value | value(String s) | 33 | 43 | DNS | DClass
750 | Revision_135/DNS/Flags.java | 39 | 49 | 10 | 257 | value | value(String s) | 39 | 49 | DNS | Flags
743 | Revision_135/org/xbill/DNS/DClass.java | 33 | 43 | 10 | 257 | value | value(String s) | 33 | 43 | DNS | DClass
745 | Revision_135/DNS/Opcode.java | 29 | 39 | 10 | 257 | value | value(String s) | 29 | 39 | DNS | Opcode
749 | Revision_135/DNS/Type.java | 109 | 119 | 10 | 257 | value | value(String s) | 109 | 119 | DNS | Type
744 | Revision_135/DNS/Rcode.java | 55 | 65 | 10 | 257 | value | value(String s) | 55 | 65 | DNS | Rcode
753 | Revision_135/org/xbill/DNS/Type.java | 109 | 119 | 10 | 257 | value | value(String s) | 109 | 119 | DNS | Type
746 | Revision_135/org/xbill/DNS/Section.java | 45 | 55 | 10 | 257 | value | value(String s) | 45 | 55 | DNS | Section
748 | Revision_135/org/xbill/DNS/Rcode.java | 55 | 65 | 10 | 257 | value | value(String s) | 55 | 65 | DNS | Rcode
751 | Revision_135/DNS/Section.java | 45 | 55 | 10 | 257 | value | value(String s) | 45 | 55 | DNS | Section
752 | Revision_135/org/xbill/DNS/Flags.java | 39 | 49 | 10 | 257 | value | value(String s) | 39 | 49 | DNS | Flags
747 | Revision_135/org/xbill/DNS/Opcode.java | 29 | 39 | 10 | 257 | value | value(String s) | 29 | 39 | DNS | Opcode
716 | Revision_135/DNS/dns.java | 27 | 80 | 11 | 218 | getRecords | getRecords(Resolver res, String name, short type, short dclass) | 27 | 80 | DNS | dns
717 | Revision_135/org/xbill/DNS/dns.java | 27 | 80 | 11 | 218 | getRecords | getRecords(Resolver res, String name, short type, short dclass) | 27 | 80 | DNS | dns
718 | Revision_135/DNS/dns.java | 99 | 115 | 12 | 221 | getRecordsByAddress | getRecordsByAddress(Resolver res, String addr, short type) | 99 | 115 | DNS | dns
