globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
120 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 963 | 983 | 1 | 177 | bufferIt | void bufferIt(BufferedOutputStream outStream, int code,int size) | 953 | 987 | com.obrador | Huffman
121 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 992 | 1011 | 1 | 238 | flushBuffer | void flushBuffer(BufferedOutputStream outStream) | 989 | 1022 | com.obrador | Huffman
122 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 1062 | 1070 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
123 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 1098 | 1106 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
124 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 1169 | 1177 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
125 | Revision_308/Jmol/src/com/obrador/JpegEncoder.java | 1133 | 1141 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
6 | Revision_308/Jmol/src/org/openscience/jmol/AboutDialog.java | 103 | 107 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 103 | 107 | org.openscience.jmol | AboutDialog
7 | Revision_308/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 103 | 107 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 103 | 107 | org.openscience.jmol | WhatsNewDialog
8 | Revision_308/Jmol/src/org/openscience/jmol/HelpDialog.java | 103 | 107 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 103 | 107 | org.openscience.jmol | HelpDialog
9 | Revision_308/Jmol/src/org/openscience/jmol/AboutDialog.java | 121 | 126 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 121 | 126 | org.openscience.jmol | AboutDialog
10 | Revision_308/Jmol/src/org/openscience/jmol/HelpDialog.java | 121 | 126 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 121 | 126 | org.openscience.jmol | HelpDialog
11 | Revision_308/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 121 | 126 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 121 | 126 | org.openscience.jmol | WhatsNewDialog
12 | Revision_308/Jmol/src/org/openscience/jmol/AboutDialog.java | 139 | 165 | 5 | 455 | run | public void run() | 139 | 165 | org.openscience.jmol | AboutDialog
14 | Revision_308/Jmol/src/org/openscience/jmol/HelpDialog.java | 139 | 165 | 5 | 455 | run | public void run() | 139 | 165 | org.openscience.jmol | HelpDialog
13 | Revision_308/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 139 | 165 | 5 | 455 | run | public void run() | 139 | 165 | org.openscience.jmol | WhatsNewDialog
15 | Revision_308/Jmol/src/org/openscience/jmol/AboutDialog.java | 172 | 183 | 6 | 185 | centerDialog | protected void centerDialog() | 172 | 183 | org.openscience.jmol | AboutDialog
362 | Revision_308/Jmol/src/org/openscience/jmol/PovrayDialog.java | 342 | 353 | 6 | 185 | centerDialog | protected void centerDialog() | 342 | 353 | org.openscience.jmol | PovrayDialog
333 | Revision_308/Jmol/src/org/openscience/jmol/PropertyGraph.java | 169 | 180 | 6 | 185 | centerDialog | protected void centerDialog() | 169 | 180 | org.openscience.jmol | PropertyGraph
16 | Revision_308/Jmol/src/org/openscience/jmol/Measure.java | 259 | 270 | 6 | 185 | centerDialog | protected void centerDialog() | 259 | 270 | org.openscience.jmol | Measure
20 | Revision_308/Jmol/src/org/openscience/jmol/Animate.java | 427 | 438 | 6 | 185 | centerDialog | protected void centerDialog() | 427 | 438 | org.openscience.jmol | Animate
19 | Revision_308/Jmol/src/org/openscience/jmol/HelpDialog.java | 172 | 183 | 6 | 185 | centerDialog | protected void centerDialog() | 172 | 183 | org.openscience.jmol | HelpDialog
22 | Revision_308/Jmol/src/org/openscience/jmol/Vibrate.java | 541 | 552 | 6 | 185 | centerDialog | protected void centerDialog() | 541 | 552 | org.openscience.jmol | Vibrate
18 | Revision_308/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 172 | 183 | 6 | 185 | centerDialog | protected void centerDialog() | 172 | 183 | org.openscience.jmol | WhatsNewDialog
21 | Revision_308/Jmol/src/org/openscience/jmol/Preferences.java | 1062 | 1073 | 6 | 185 | centerDialog | protected void centerDialog() | 1062 | 1073 | org.openscience.jmol | Preferences
17 | Revision_308/Jmol/src/org/openscience/jmol/MeasurementList.java | 312 | 323 | 6 | 185 | centerDialog | protected void centerDialog() | 312 | 323 | org.openscience.jmol | MeasurementList
25 | Revision_308/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 234 | 245 | 6 | 185 | centerDialog | protected void centerDialog() | 234 | 245 | org.openscience.jmol | AtomTypeTable
26 | Revision_308/Jmol/src/org/openscience/jmol/Aces2Reader.java | 75 | 81 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 67 | 112 | org.openscience.jmol | Aces2Reader
30 | Revision_308/Jmol/src/org/openscience/jmol/ADFReader.java | 71 | 75 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 63 | 104 | org.openscience.jmol | ADFReader
376 | Revision_308/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | 68 | 72 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 60 | 103 | org.openscience.jmol | Gaussian90Reader
