revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
6,4,8,3,0,1,4,4+,1,4,100,dnsARecord.java,ARecord.java,,
6,4,26,3,0,1,4,4+,0,4,100,dnsARecord.java,,,
6,4,51,3,0,1,1,1,0,1,100,dnsARecord.java,,,
6,7,8,3,0,1,1,1,1,1,100,dnsARecord.java,ARecord.java,,
6,7,26,3,0,1,1,1,0,1,100,dnsARecord.java,,,
6,7,51,3,0,1,4,4+,0,4,100,dnsARecord.java,,,
6,8,26,3,0,1,1,1,0,1,100,ARecord.java,,,
6,8,51,3,0,1,4,4+,0,4,100,ARecord.java,,,
6,145,146,41,1,1,4,4+,1,4,100,dnsRecord.java,dnsRecord.java,,
6,145,147,41,0,1,1,1,1,1,100,dnsRecord.java,Record.java,,
6,145,148,41,0,1,4,4+,1,4,100,dnsRecord.java,Record.java,,
6,145,160,41,0,1,1,1,0,1,100,dnsRecord.java,,,
6,145,257,41,0,1,1,1,0,1,100,dnsRecord.java,,,
6,146,147,41,0,1,4,4+,1,4,100,dnsRecord.java,Record.java,,
6,146,148,41,0,1,1,1,1,1,100,dnsRecord.java,Record.java,,
6,146,160,41,0,1,4,4+,0,4,100,dnsRecord.java,,,
6,146,257,41,0,1,4,4+,0,4,100,dnsRecord.java,,,
6,147,148,41,1,1,4,4+,1,4,100,Record.java,Record.java,,
6,147,160,41,1,1,0,0 (same dir),0,0,100,Record.java,,,
6,147,257,41,1,1,0,0 (same dir),0,0,100,Record.java,,,
6,148,160,41,1,1,4,4+,0,4,100,Record.java,,,
6,148,257,41,1,1,4,4+,0,4,100,Record.java,,,
6,99,212,42,0,1,4,4+,0,4,100,,SOARecord.java,,
6,100,212,42,0,1,1,1,0,1,100,,SOARecord.java,,
6,149,212,42,0,1,4,4+,0,4,100,,SOARecord.java,,
6,150,212,42,0,1,1,1,0,1,100,,SOARecord.java,,
6,151,212,42,0,1,1,1,0,1,100,,SOARecord.java,,
6,159,212,42,1,1,0,0 (same dir),0,0,70,,SOARecord.java,,
6,182,212,42,0,1,1,1,0,1,76,,SOARecord.java,,
6,5,6,68,0,1,4,4+,1,4,100,dnsTXTRecord.java,TXTRecord.java,,
6,5,9,68,1,1,4,4+,1,4,100,dnsTXTRecord.java,dnsTXTRecord.java,,
6,5,10,68,0,1,1,1,1,1,100,dnsTXTRecord.java,TXTRecord.java,,
6,5,217,68,0,1,1,1,0,1,100,dnsTXTRecord.java,,,
6,5,218,68,0,1,4,4+,0,4,100,dnsTXTRecord.java,,,
6,6,9,68,0,1,1,1,1,1,100,TXTRecord.java,dnsTXTRecord.java,,
6,6,10,68,1,1,4,4+,1,4,100,TXTRecord.java,TXTRecord.java,,
6,6,217,68,0,1,4,4+,0,4,100,TXTRecord.java,,,
6,6,218,68,0,1,1,1,0,1,100,TXTRecord.java,,,
6,9,10,68,0,1,4,4+,1,4,100,dnsTXTRecord.java,TXTRecord.java,,
6,9,217,68,0,1,4,4+,0,4,100,dnsTXTRecord.java,,,
6,9,218,68,0,1,1,1,0,1,100,dnsTXTRecord.java,,,
6,10,217,68,0,1,1,1,0,1,100,TXTRecord.java,,,
6,10,218,68,0,1,4,4+,0,4,100,TXTRecord.java,,,
6,210,211,74,1,1,4,4+,1,4,100,dnsSOARecord.java,dnsSOARecord.java,,
6,210,214,74,0,1,1,1,0,1,100,dnsSOARecord.java,,,
6,210,215,74,0,1,4,4+,0,4,100,dnsSOARecord.java,,,
6,210,281,74,0,1,3,3,1,3,100,dnsSOARecord.java,,,
6,211,214,74,0,1,4,4+,0,4,100,dnsSOARecord.java,,,
6,211,215,74,0,1,1,1,0,1,100,dnsSOARecord.java,,,
6,211,281,74,0,1,1,1,1,1,100,dnsSOARecord.java,,,
6,209,216,144,0,1,1,1,0,1,100,SOARecord.java,,,
7,99,182,42,0,1,4,4+,0,4,100,,SimpleResolver.java,,
7,100,182,42,0,1,1,1,0,1,100,,SimpleResolver.java,,
7,149,182,42,0,1,4,4+,0,4,100,,SimpleResolver.java,,
7,150,182,42,0,1,1,1,0,1,100,,SimpleResolver.java,,
7,151,182,42,0,1,1,1,0,1,100,,SimpleResolver.java,,
7,159,182,42,0,1,1,1,0,1,70,,SimpleResolver.java,,
7,182,212,42,0,1,1,1,0,1,76,SimpleResolver.java,,,
7,103,181,43,0,1,1,1,0,1,100,,dnsResolver.java,,
7,105,181,43,0,1,4,4+,0,4,100,,dnsResolver.java,,
