revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
761 | AntParser | extern parserDefinition* AntParser () |  | ant | ant.c | 32 | 40 | 515863 | 727
761 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 365 | 385 | 515864 | 1
761 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 316 | 325 | 515865 | 2
761 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 515866 | 3
761 | BasicParser | parserDefinition *BasicParser (void) |  | basic | basic.c | 192 | 201 | 515867 | 619
761 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 310 | 319 | 515868 | 4
761 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2866 | 2876 | 515869 | 5
761 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 515870 | 6
761 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2878 | 2894 | 515871 | 7
761 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2896 | 2906 | 515872 | 5
761 | DosBatchParser | extern parserDefinition* DosBatchParser () |  | dosbatch | dosbatch.c | 32 | 40 | 515873 | 728
761 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 515874 | 526
761 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1258 | 1268 | 515875 | 8
761 | ErlangParser | extern parserDefinition *ErlangParser (void) |  | erlang | erlang.c | 178 | 187 | 515876 | 575
761 | FlexParser | extern parserDefinition* FlexParser (void) |  | flex | flex.c | 2408 | 2422 | 515877 | 717
761 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 2179 | 2195 | 515878 | 9
761 | HtmlParser | extern parserDefinition* HtmlParser (void) |  | html | html.c | 39 | 47 | 515879 | 583
761 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2908 | 2918 | 515880 | 10
761 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) |  | jscript | jscript.c | 1557 | 1571 | 515881 | 584
761 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 515882 | 11
761 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 515883 | 12
761 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 515884 | 13
761 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 515885 | 14
761 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 515886 | 520
761 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 515887 | 527
761 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 204 | 215 | 515888 | 15
761 | MatLabParser | extern parserDefinition* MatLabParser () |  | matlab | matlab.c | 34 | 42 | 515889 | 729
761 | OcamlParser | extern parserDefinition *OcamlParser (void) |  | ocaml | ocaml.c | 1831 | 1842 | 515890 | 832
761 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 256 | 265 | 515891 | 16
761 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 371 | 380 | 515892 | 17
761 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 90 | 98 | 515893 | 18
761 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 762 | 771 | 515894 | 19
761 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 515895 | 20
761 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 397 | 406 | 515896 | 21
761 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 515897 | 22
761 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 102 | 113 | 515898 | 23
761 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 515899 | 24
761 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 201 | 210 | 515900 | 569
761 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 2359 | 2369 | 515901 | 554
761 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 515902 | 25
761 | TexParser | extern parserDefinition* TexParser (void) |  | tex | tex.c | 500 | 514 | 515903 | 730
761 | UNUSED | static void ignoreToken (vString * const UNUSED (ident), ocaToken UNUSED (what)) |  | ocaml | ocaml.c | 816 | 819 | 515904 | 833
761 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2920 | 2930 | 515905 | 5
761 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 329 | 339 | 515906 | 547
761 | VhdlParser | extern parserDefinition *VhdlParser (void) |  | vhdl | vhdl.c | 823 | 833 | 515907 | 705
761 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 625 | 634 | 515908 | 26
761 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 515909 | 27
761 | absoluteDirname | extern char* absoluteDirname (char *file) |  | routines | routines.c | 791 | 806 | 515910 | 28
761 | absoluteFilename | extern char* absoluteFilename (const char *file) |  | routines | routines.c | 715 | 785 | 515911 | 29
761 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 953 | 961 | 515912 | 30
761 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 544 | 552 | 515913 | 31
761 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 2338 | 2352 | 515914 | 32
761 | addContext | static void addContext (tokenInfo* const parent, const tokenInfo* const child) |  | flex | flex.c | 829 | 837 | 515915 | 32
761 | addContext | static void addContext (tokenInfo* const parent, const tokenInfo* const child) |  | jscript | jscript.c | 535 | 543 | 515916 | 32
761 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 963 | 969 | 515917 | 33
761 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 705 | 766 | 515918 | 34
761 | addGenericName | static void addGenericName (tokenInfo *const token) |  | eiffel | eiffel.c | 235 | 240 | 515919 | 528
