revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
243 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 367 | 387 | 132617 | 1
243 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 180 | 189 | 132618 | 2
243 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 132619 | 3
243 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 312 | 321 | 132620 | 4
243 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2580 | 2590 | 132621 | 5
243 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 132622 | 6
243 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2592 | 2608 | 132623 | 7
243 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2610 | 2620 | 132624 | 5
243 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 132625 | 526
243 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1221 | 1231 | 132626 | 8
243 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 1675 | 1691 | 132627 | 9
243 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2622 | 2632 | 132628 | 10
243 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 132629 | 11
243 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 132630 | 12
243 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 132631 | 13
243 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 132632 | 14
243 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 132633 | 520
243 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 132634 | 527
243 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 90 | 101 | 132635 | 15
243 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 254 | 263 | 132636 | 16
243 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 108 | 117 | 132637 | 17
243 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 97 | 106 | 132638 | 18
243 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 211 | 220 | 132639 | 19
243 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 132640 | 20
243 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 166 | 175 | 132641 | 21
243 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 132642 | 22
243 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 97 | 108 | 132643 | 23
243 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 132644 | 24
243 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 191 | 200 | 132645 | 569
243 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 616 | 626 | 132646 | 554
243 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 132647 | 25
243 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2634 | 2644 | 132648 | 5
243 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 159 | 168 | 132649 | 547
243 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 136 | 145 | 132650 | 26
243 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 132651 | 27
243 | absoluteDirname | extern char* absoluteDirname (char *file) |  | routines | routines.c | 653 | 668 | 132652 | 28
243 | absoluteFilename | extern char* absoluteFilename (const char *file) |  | routines | routines.c | 589 | 647 | 132653 | 29
243 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 905 | 913 | 132654 | 30
243 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 515 | 523 | 132655 | 31
243 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 2131 | 2145 | 132656 | 32
243 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 974 | 980 | 132657 | 33
243 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 701 | 755 | 132658 | 34
243 | addGenericName | static void addGenericName (tokenInfo *const token) |  | eiffel | eiffel.c | 228 | 232 | 132659 | 528
243 | addIgnoreListFromFile | static void addIgnoreListFromFile (const char *const fileName) |  | options | options.c | 1038 | 1047 | 132660 | 35
243 | addKeyword | extern void addKeyword (const char *const string, langType language, int value) |  | keyword | keyword.c | 123 | 154 | 132661 | 36
243 | addLanguageMap | static char* addLanguageMap (const langType language, char* map) |  | options | options.c | 736 | 781 | 132662 | 37
243 | addLanguagePatternMap | extern void addLanguagePatternMap (const langType language, const char* ptrn) |  | parse | parse.c | 254 | 261 | 132663 | 38
243 | addParentClass | static void addParentClass (statementInfo *const st, tokenInfo *const token) |  | c | c.c | 1556 | 1564 | 132664 | 39
243 | addPseudoTags | static void addPseudoTags (void) |  | entry | entry.c | 139 | 164 | 132665 | 40
243 | add_item | static add_item (head, tail, value, count) |  | argproc | argproc.c | 230 | 231 | 132666 | 41
243 | advanceToken | static void advanceToken (statementInfo* const st) |  | c | c.c | 463 | 470 | 132667 | 42
243 | analyzeIdentifier | static void analyzeIdentifier (tokenInfo *const token) |  | c | c.c | 1351 | 1381 | 132668 | 43
243 | analyzeKeyword | static keywordId analyzeKeyword (const char *const name) |  | c | c.c | 1345 | 1349 | 132669 | 44
243 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) |  | asm | asm.c | 131 | 141 | 132670 | 551
