revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
742 | AntParser | extern parserDefinition* AntParser () |  | ant | ant.c | 32 | 40 | 497270 | 727
742 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 365 | 385 | 497271 | 1
742 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 316 | 325 | 497272 | 2
742 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 497273 | 3
742 | BasicParser | parserDefinition *BasicParser (void) |  | basic | basic.c | 192 | 201 | 497274 | 619
742 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 310 | 319 | 497275 | 4
742 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2866 | 2876 | 497276 | 5
742 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 497277 | 6
742 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2878 | 2894 | 497278 | 7
742 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2896 | 2906 | 497279 | 5
742 | DosBatchParser | extern parserDefinition* DosBatchParser () |  | dosbatch | dosbatch.c | 32 | 40 | 497280 | 728
742 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 497281 | 526
742 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1252 | 1262 | 497282 | 8
742 | ErlangParser | extern parserDefinition *ErlangParser (void) |  | erlang | erlang.c | 178 | 187 | 497283 | 575
742 | FlexParser | extern parserDefinition* FlexParser (void) |  | flex | flex.c | 2273 | 2287 | 497284 | 717
742 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 2179 | 2195 | 497285 | 9
742 | HtmlParser | extern parserDefinition* HtmlParser (void) |  | html | html.c | 39 | 47 | 497286 | 583
742 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2908 | 2918 | 497287 | 10
742 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) |  | jscript | jscript.c | 1557 | 1571 | 497288 | 584
742 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 497289 | 11
742 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 497290 | 12
742 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 497291 | 13
742 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 497292 | 14
742 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 497293 | 520
742 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 497294 | 527
742 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 204 | 215 | 497295 | 15
742 | MatLabParser | extern parserDefinition* MatLabParser () |  | matlab | matlab.c | 34 | 42 | 497296 | 729
742 | OcamlParser | extern parserDefinition *OcamlParser (void) |  | ocaml | ocaml.c | 1831 | 1842 | 497297 | 832
742 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 256 | 265 | 497298 | 16
742 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 371 | 380 | 497299 | 17
742 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 90 | 98 | 497300 | 18
742 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 760 | 769 | 497301 | 19
742 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 497302 | 20
742 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 397 | 406 | 497303 | 21
742 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 497304 | 22
742 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 102 | 113 | 497305 | 23
742 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 497306 | 24
742 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 201 | 210 | 497307 | 569
742 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 2306 | 2316 | 497308 | 554
742 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 497309 | 25
742 | TexParser | extern parserDefinition* TexParser (void) |  | tex | tex.c | 500 | 514 | 497310 | 730
742 | UNUSED | static void ignoreToken (vString * const UNUSED (ident), ocaToken UNUSED (what)) |  | ocaml | ocaml.c | 816 | 819 | 497311 | 833
742 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2920 | 2930 | 497312 | 5
742 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 328 | 338 | 497313 | 547
742 | VhdlParser | extern parserDefinition *VhdlParser (void) |  | vhdl | vhdl.c | 823 | 833 | 497314 | 705
742 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 625 | 634 | 497315 | 26
742 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 497316 | 27
742 | absoluteDirname | extern char* absoluteDirname (char *file) |  | routines | routines.c | 791 | 806 | 497317 | 28
742 | absoluteFilename | extern char* absoluteFilename (const char *file) |  | routines | routines.c | 715 | 785 | 497318 | 29
742 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 953 | 961 | 497319 | 30
742 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 544 | 552 | 497320 | 31
742 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 2338 | 2352 | 497321 | 32
742 | addContext | static void addContext (tokenInfo* const parent, const tokenInfo* const child) |  | flex | flex.c | 788 | 796 | 497322 | 32
742 | addContext | static void addContext (tokenInfo* const parent, const tokenInfo* const child) |  | jscript | jscript.c | 535 | 543 | 497323 | 32
742 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 963 | 969 | 497324 | 33
742 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 705 | 766 | 497325 | 34
742 | addGenericName | static void addGenericName (tokenInfo *const token) |  | eiffel | eiffel.c | 231 | 236 | 497326 | 528
742 | addIgnoreListFromFile | static void addIgnoreListFromFile (const char *const fileName) |  | options | options.c | 1329 | 1338 | 497327 | 35
742 | addKeyword | extern void addKeyword (const char *const string, langType language, int value) |  | keyword | keyword.c | 123 | 153 | 497328 | 36
742 | addLanguageMap | static char* addLanguageMap (const langType language, char* map) |  | options | options.c | 973 | 1018 | 497329 | 37
742 | addLanguagePatternMap | extern void addLanguagePatternMap (const langType language, const char* ptrn) |  | parse | parse.c | 256 | 265 | 497330 | 38
742 | addParentClass | static void addParentClass (statementInfo *const st, tokenInfo *const token) |  | c | c.c | 1659 | 1667 | 497331 | 39
742 | addPseudoTags | static void addPseudoTags (void) |  | entry | entry.c | 142 | 167 | 497332 | 40
742 | addTag | static void addTag (vString * const ident, int kind) |  | ocaml | ocaml.c | 881 | 886 | 497333 | 834
742 | addToScope | static void addToScope (tokenInfo* const token, vString* const extra) |  | flex | flex.c | 798 | 806 | 497334 | 628
742 | addToScope | static void addToScope (tokenInfo* const token, vString* const extra) |  | jscript | jscript.c | 545 | 553 | 497335 | 628
742 | addToScope | static void addToScope (tokenInfo* const token, vString* const extra) |  | sql | sql.c | 694 | 702 | 497336 | 628
742 | add_item | static add_item (head, tail, value, count) |  | argproc | argproc.c | 230 | 231 | 497337 | 41
742 | advanceToken | static void advanceToken (statementInfo* const st) |  | c | c.c | 492 | 499 | 497338 | 42
742 | analyze | analyze (regex_t *preg) |  | regcomp | gnu_regex/regcomp.c | 1112 | 1169 | 497339 | 739
742 | analyzeIdentifier | static void analyzeIdentifier (tokenInfo *const token) |  | c | c.c | 1436 | 1466 | 497340 | 43
742 | analyzeKeyword | static keywordId analyzeKeyword (const char *const name) |  | c | c.c | 1430 | 1434 | 497341 | 44
742 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) |  | asm | asm.c | 130 | 139 | 497342 | 551
742 | analyzeParens | static void analyzeParens (statementInfo *const st) |  | c | c.c | 2290 | 2332 | 497343 | 45
742 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) |  | c | c.c | 2032 | 2475 | 497344 | 46
742 | analyzeToken | extern int analyzeToken (vString *const name, langType language) |  | keyword | keyword.c | 194 | 202 | 497345 | 47
742 | ancestorClear | static void ancestorClear (void) |  | fortran | fortran.c | 374 | 383 | 497346 | 48
742 | ancestorPop | static void ancestorPop (void) |  | fortran | fortran.c | 338 | 350 | 497347 | 49
742 | ancestorPush | static void ancestorPush (tokenInfo *const token) |  | fortran | fortran.c | 318 | 336 | 497348 | 50
742 | ancestorScope | static const tokenInfo* ancestorScope (void) |  | fortran | fortran.c | 352 | 364 | 497349 | 588
742 | ancestorTop | static const tokenInfo* ancestorTop (void) |  | fortran | fortran.c | 366 | 370 | 497350 | 51
742 | argDelete | extern void argDelete (Arguments* const current) |  | args | args.c | 265 | 272 | 497351 | 52
742 | argForth | extern void argForth (Arguments* const current) |  | args | args.c | 238 | 263 | 497352 | 53
742 | argItem | extern char *argItem (const Arguments* const current) |  | args | args.c | 213 | 218 | 497353 | 54
742 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) |  | args | args.c | 181 | 190 | 497354 | 55
742 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) |  | args | args.c | 192 | 200 | 497355 | 56
742 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) |  | args | args.c | 202 | 211 | 497356 | 57
