revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
348 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 366 | 386 | 198150 | 1
348 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 180 | 189 | 198151 | 2
348 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 198152 | 3
348 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 312 | 321 | 198153 | 4
348 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2586 | 2596 | 198154 | 5
348 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 198155 | 6
348 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2598 | 2614 | 198156 | 7
348 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2616 | 2626 | 198157 | 5
348 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 198158 | 526
348 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1221 | 1231 | 198159 | 8
348 | ErlangParser | extern parserDefinition *ErlangParser (void) |  | erlang | erlang.c | 178 | 187 | 198160 | 575
348 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 2179 | 2195 | 198161 | 9
348 | HtmlParser | extern parserDefinition* HtmlParser (void) |  | html | html.c | 39 | 47 | 198162 | 583
348 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2628 | 2638 | 198163 | 10
348 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) |  | jscript | jscript.c | 30 | 38 | 198164 | 584
348 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 198165 | 11
348 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 198166 | 12
348 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 198167 | 13
348 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 198168 | 14
348 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 198169 | 520
348 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 198170 | 527
348 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 90 | 101 | 198171 | 15
348 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 254 | 263 | 198172 | 16
348 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 108 | 117 | 198173 | 17
348 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 124 | 133 | 198174 | 18
348 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 212 | 221 | 198175 | 19
348 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 198176 | 20
348 | RubyParser | extern parserDefinition* RubyParser (void) |  | ruby | ruby.c | 166 | 175 | 198177 | 21
348 | SchemeParser | extern parserDefinition* SchemeParser (void) |  | scheme | scheme.c | 98 | 109 | 198178 | 22
348 | ShParser | extern parserDefinition* ShParser (void) |  | sh | sh.c | 101 | 112 | 198179 | 23
348 | SlangParser | extern parserDefinition* SlangParser (void) |  | slang | slang.c | 33 | 41 | 198180 | 24
348 | SmlParser | extern parserDefinition *SmlParser (void) |  | sml | sml.c | 191 | 200 | 198181 | 569
348 | SqlParser | extern parserDefinition* SqlParser (void) |  | sql | sql.c | 671 | 681 | 198182 | 554
348 | TclParser | extern parserDefinition* TclParser (void) |  | tcl | tcl.c | 105 | 114 | 198183 | 25
348 | VeraParser | extern parserDefinition* VeraParser (void) |  | c | c.c | 2640 | 2650 | 198184 | 5
348 | VerilogParser | extern parserDefinition* VerilogParser (void) |  | verilog | verilog.c | 323 | 333 | 198185 | 547
348 | VimParser | extern parserDefinition* VimParser (void) |  | vim | vim.c | 167 | 176 | 198186 | 26
348 | YaccParser | extern parserDefinition* YaccParser () |  | yacc | yacc.c | 30 | 38 | 198187 | 27
348 | absoluteDirname | extern char* absoluteDirname (char *file) |  | routines | routines.c | 775 | 790 | 198188 | 28
348 | absoluteFilename | extern char* absoluteFilename (const char *file) |  | routines | routines.c | 698 | 769 | 198189 | 29
348 | accessField | static const char* accessField (const statementInfo *const st) |  | c | c.c | 905 | 913 | 198190 | 30
348 | accessString | static const char *accessString (const accessType access) |  | c | c.c | 517 | 525 | 198191 | 31
348 | addContext | static void addContext (statementInfo *const st, const tokenInfo* const token) |  | c | c.c | 2137 | 2151 | 198192 | 32
348 | addContextSeparator | static void addContextSeparator (vString *const scope) |  | c | c.c | 975 | 981 | 198193 | 33
348 | addExtensionFields | static int addExtensionFields (const tagEntryInfo *const tag) |  | entry | entry.c | 701 | 755 | 198194 | 34
348 | addGenericName | static void addGenericName (tokenInfo *const token) |  | eiffel | eiffel.c | 228 | 232 | 198195 | 528
348 | addIgnoreListFromFile | static void addIgnoreListFromFile (const char *const fileName) |  | options | options.c | 1321 | 1330 | 198196 | 35
348 | addKeyword | extern void addKeyword (const char *const string, langType language, int value) |  | keyword | keyword.c | 123 | 154 | 198197 | 36
348 | addLanguageMap | static char* addLanguageMap (const langType language, char* map) |  | options | options.c | 965 | 1010 | 198198 | 37
348 | addLanguagePatternMap | extern void addLanguagePatternMap (const langType language, const char* ptrn) |  | parse | parse.c | 254 | 261 | 198199 | 38
348 | addParentClass | static void addParentClass (statementInfo *const st, tokenInfo *const token) |  | c | c.c | 1557 | 1565 | 198200 | 39
348 | addPseudoTags | static void addPseudoTags (void) |  | entry | entry.c | 139 | 164 | 198201 | 40
348 | add_item | static add_item (head, tail, value, count) |  | argproc | argproc.c | 230 | 231 | 198202 | 41
348 | advanceToken | static void advanceToken (statementInfo* const st) |  | c | c.c | 465 | 472 | 198203 | 42
348 | analyzeIdentifier | static void analyzeIdentifier (tokenInfo *const token) |  | c | c.c | 1352 | 1382 | 198204 | 43
348 | analyzeKeyword | static keywordId analyzeKeyword (const char *const name) |  | c | c.c | 1346 | 1350 | 198205 | 44
348 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) |  | asm | asm.c | 130 | 140 | 198206 | 551
348 | analyzeParens | static void analyzeParens (statementInfo *const st) |  | c | c.c | 2091 | 2131 | 198207 | 45
348 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) |  | c | c.c | 1904 | 2243 | 198208 | 46
348 | analyzeToken | static keywordId analyzeToken (vString *const name) |  | eiffel | eiffel.c | 601 | 612 | 198209 | 47
348 | analyzeToken | static keywordId analyzeToken (vString *const name) |  | fortran | fortran.c | 857 | 868 | 198210 | 47
348 | analyzeToken | static keywordId analyzeToken (vString *const name) |  | sql | sql.c | 287 | 294 | 198211 | 47
348 | ancestorClear | static void ancestorClear (void) |  | fortran | fortran.c | 373 | 382 | 198212 | 48
348 | ancestorPop | static void ancestorPop (void) |  | fortran | fortran.c | 337 | 349 | 198213 | 49
348 | ancestorPush | static void ancestorPush (tokenInfo *const token) |  | fortran | fortran.c | 317 | 335 | 198214 | 50
348 | ancestorScope | static const tokenInfo* ancestorScope (void) |  | fortran | fortran.c | 351 | 363 | 198215 | 588
348 | ancestorTop | static const tokenInfo* ancestorTop (void) |  | fortran | fortran.c | 365 | 369 | 198216 | 51
348 | argDelete | extern void argDelete (Arguments* const current) |  | args | args.c | 264 | 271 | 198217 | 52
348 | argForth | extern void argForth (Arguments* const current) |  | args | args.c | 237 | 262 | 198218 | 53
348 | argItem | extern char *argItem (const Arguments* const current) |  | args | args.c | 212 | 217 | 198219 | 54
348 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) |  | args | args.c | 180 | 189 | 198220 | 55
348 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) |  | args | args.c | 191 | 199 | 198221 | 56
348 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) |  | args | args.c | 201 | 210 | 198222 | 57
